subject,group,list,cue,target,practice,test,onset
24,delay,1,light,glass,T,1,113441.302424299
24,delay,1,key,scratch,,NA,113445.80213
24,delay,1,medicine,essay,T,NA,113450.301782878
24,delay,1,rice,hill,,NA,113454.80145115
24,delay,1,mistress,parade,,1,113459.301080183
24,delay,1,football,church,S,NA,113463.800787393
24,delay,1,lawyer,cellar,,NA,113468.300483737
24,delay,1,nurse,nest,,1,113472.800172836
24,delay,1,seal,bus,,1,113477.299852579
24,delay,1,poster,wallet,S,1,113481.799519644
24,delay,1,missile,glass,,NA,113486.299201499
24,delay,1,storm,scratch,,1,113490.79888758
24,delay,1,building,essay,,1,113495.298557664
24,delay,1,bowl,hill,S,1,113499.798214466
24,delay,1,trail,parade,,NA,113504.297897528
24,delay,1,diamond,church,,1,113508.797602324
24,delay,1,floor,cellar,T,1,113513.297248562
24,delay,1,passenger,nest,S,NA,113517.796928304
24,delay,1,emperor,bus,T,NA,113522.29663642
24,delay,1,queen,wallet,,NA,113526.796314351
24,delay,2,bird,tunnel,T,1,113610.923605431
24,delay,2,salmon,gate,S,1,113615.423307509
24,delay,2,whistle,duck,S,NA,113619.922961897
24,delay,2,skin,bubble,,1,113624.422643149
24,delay,2,cabin,jail,T,NA,113628.922345529
24,delay,2,jury,mountain,,1,113633.421996596
24,delay,2,organ,patch,,NA,113637.92170441
24,delay,2,toilet,telephone,,1,113642.42135095
24,delay,2,soup,music,,NA,113646.921061782
24,delay,2,balloon,honeymoon,,NA,113651.420723112
24,delay,2,flesh,tunnel,,NA,113655.920345504
24,delay,2,prison,gate,,NA,113660.42007988
24,delay,2,road,duck,,1,113664.919743927
24,delay,2,slave,bubble,T,NA,113669.419438761
24,delay,2,tape,jail,,1,113673.919115183
24,delay,2,circle,mountain,,NA,113678.418806396
24,delay,2,cannon,patch,,1,113682.918488855
24,delay,2,sweat,telephone,S,NA,113687.41816407
24,delay,2,alcohol,music,S,1,113691.917835662
24,delay,2,newspaper,honeymoon,T,1,113696.417519932
24,delay,3,bolt,sun,T,1,113796.027053769
24,delay,3,cat,pants,T,NA,113800.526672237
24,delay,3,mouth,pipe,,NA,113805.026379749
24,delay,3,steam,plug,S,NA,113809.526087261
24,delay,3,tooth,shoulder,,1,113814.025765494
24,delay,3,television,shepherd,,1,113818.525441011
