subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
10,immediate,1,pants,husband,TRUE,NA,542030.328481448,husband,542031.964298166,542032.708160337,1
10,immediate,1,jury,bucket,TRUE,1,542033.42793906,bucket,542035.244053694,542035.89199288,1
10,immediate,1,foot,grass,TRUE,1,542036.261080871,,NA,NA,1
10,immediate,1,lemon,tiger,TRUE,NA,542044.29386596,,NA,NA,1
10,immediate,2,shore,ambassador,TRUE,NA,542252.496718473,ambassador,542254.336490047,542256.040357821,1
10,immediate,2,dove,passage,TRUE,1,542256.529448022,passage,542258.688221546,542259.408207033,1
10,immediate,2,picture,anchor,TRUE,1,542259.862561309,anchor,542261.944076845,542262.536038846,1
10,immediate,2,closet,film,TRUE,NA,542263.04567938,,NA,NA,1
10,immediate,3,child,cat,TRUE,NA,542511.379178427,cat,542514.546726939,542514.650732778,1
10,immediate,3,aunt,ant,TRUE,1,542516.045207594,ant,542516.930590934,542517.274563462,1
10,immediate,3,lion,pen,TRUE,NA,542517.678428127,pen,542519.914481673,542520.538390535,1
10,immediate,3,ski,lobster,TRUE,1,542520.861533219,,NA,NA,1
10,immediate,4,powder,salt,TRUE,NA,543030.044107664,salt,543031.655416535,543031.983357375,1
10,immediate,4,planet,dress,TRUE,1,543032.160303887,dress,543039.790951478,543040.358908812,1
10,immediate,4,boss,butterfly,TRUE,NA,543040.793086441,butterfly,543043.414778238,543045.742748961,1
10,immediate,4,crown,bloom,TRUE,1,543046.309344663,bloom,543055.830137229,543056.438088054,1
10,immediate,5,salad,train,TRUE,NA,543272.844353911,train,543276.514531659,543277.090398888,1
10,immediate,5,hardware,cheek,TRUE,1,543277.410386367,cheek,543281.202207466,543282.15415557,1
10,immediate,5,hair,sweat,TRUE,NA,543282.560038081,,NA,NA,1
10,immediate,5,judge,artist,TRUE,1,543290.592829207,artist,543293.121607129,543293.881526343,1
10,immediate,6,fly,furniture,TRUE,1,543463.848092887,,NA,NA,1
10,immediate,6,dial,toe,TRUE,NA,543471.880574016,foot,543476.30393255,543476.759864579,1
10,immediate,6,chin,spray,TRUE,1,543478.163482334,,NA,NA,1
10,immediate,6,rice,toilet,TRUE,NA,543486.19627346,,NA,NA,1
10,immediate,7,stove,wheat,TRUE,1,544074.056887253,wheat,544076.272219319,544076.840144053,1
10,immediate,7,pound,stomach,TRUE,NA,544077.256344895,stomach,544078.712059594,544079.479983785,1
10,immediate,7,telephone,dirt,TRUE,1,544079.839491762,dirt,544082.287873396,544082.679812698,1
10,immediate,7,deck,drum,TRUE,NA,544083.839234589,drum,544086.559617307,544087.047544793,1
10,immediate,8,sheep,root,TRUE,1,544251.578218313,root,544254.030793504,544254.518748761,1
10,immediate,8,cape,chapel,TRUE,NA,544254.727664771,chapel,544257.550605671,544258.38253768,1
10,immediate,8,parade,fountain,TRUE,1,544258.927393471,fountain,544260.854424727,544261.998330787,1
10,immediate,8,purse,morgue,TRUE,NA,544262.2771521,,NA,NA,1
10,immediate,9,steak,envelope,TRUE,1,544503.111201263,envelope,544504.897544446,544505.865432777,1
10,immediate,9,cabinet,chest,TRUE,NA,544506.144020159,chest,544507.657376426,544508.217318218,1
10,immediate,9,pier,pool,TRUE,1,544508.360529729,pool,544509.617305661,544510.153203847,1
10,immediate,9,restaurant,tomato,TRUE,NA,544510.393712954,tomato,544511.745199051,544512.385130846,1
10,immediate,10,babe,golf,TRUE,NA,544686.248838569,,NA,NA,1
10,immediate,10,turkey,toast,TRUE,1,544694.281291325,toast,544696.199481488,544698.06331991,1
10,immediate,10,nurse,skirt,TRUE,1,544698.21435861,skirt,544699.52722975,544700.119182997,1
10,immediate,10,cell,aspirin,TRUE,NA,544700.297551811,suitcase,544705.158943162,544707.446822595,1
10,immediate,1,pants,husband,TRUE,NA,542076.375349199,husband,542077.953808386,542080.617644937,2
10,immediate,1,jury,bucket,TRUE,1,542081.258013504,bucket,542083.489512786,542085.649367525,2
10,immediate,1,foot,grass,TRUE,1,542091.907309794,,NA,NA,2
10,immediate,1,lemon,tiger,TRUE,NA,542099.940089751,,NA,NA,2
10,immediate,2,shore,ambassador,TRUE,NA,542295.127162619,ambassador,542296.806258431,542298.422131225,2
10,immediate,2,dove,passage,TRUE,1,542298.909899337,passage,542300.054061665,542301.549968774,2
10,immediate,2,picture,anchor,TRUE,1,542301.743055335,anchor,542304.437824844,542305.245791426,2
10,immediate,2,closet,film,TRUE,NA,542309.159200034,,NA,NA,2
10,immediate,3,child,cat,TRUE,NA,542552.943032154,cat,542559.064371243,542559.800347063,2
10,immediate,3,aunt,ant,TRUE,1,542560.542192295,ant,542561.280281647,542561.600215096,2
10,immediate,3,lion,pen,TRUE,NA,542562.02542214,pen,542565.032053714,542566.224020424,2
10,immediate,3,ski,lobster,TRUE,1,542566.59179025,,NA,NA,2
10,immediate,4,powder,salt,TRUE,NA,543080.823954199,salt,543082.172746616,543082.500701039,2
10,immediate,4,planet,dress,TRUE,1,543082.673543642,dress,543083.596656322,543084.428659568,2
10,immediate,4,boss,butterfly,TRUE,NA,543084.606754909,butterfly,543085.580565172,543086.844487629,2
10,immediate,4,crown,bloom,TRUE,1,543087.023259408,bloom,543088.45238382,543089.252338483,2
10,immediate,5,salad,train,TRUE,NA,543318.12463103,train,543319.968165427,543320.496125344,2
10,immediate,5,hardware,cheek,TRUE,1,543320.924109982,cheel,543322.08807014,543322.744014605,2
10,immediate,5,hair,sweat,TRUE,NA,543322.99063792,,NA,NA,2
10,immediate,5,judge,artist,TRUE,1,543331.023443233,artist,543332.207557398,543333.327467545,2
10,immediate,6,fly,furniture,TRUE,1,543518.277760321,,NA,NA,2
10,immediate,6,dial,toe,TRUE,NA,543526.31021519,,NA,NA,2
10,immediate,6,chin,spray,TRUE,1,543534.343018993,,NA,NA,2
10,immediate,6,rice,toilet,TRUE,NA,543542.375807704,,NA,NA,2
10,immediate,7,stove,wheat,TRUE,1,544111.337681436,wheat,544113.158227181,544113.838189595,2
10,immediate,7,pound,stomach,TRUE,NA,544114.070507788,stomach,544115.054117809,544115.774064358,2
10,immediate,7,telephone,dirt,TRUE,1,544116.153714572,dirt,544117.158023435,544117.541964401,2
10,immediate,7,deck,drum,TRUE,NA,544117.720275562,drum,544119.765877971,544120.533835969,2
10,immediate,8,sheep,root,TRUE,1,544299.358312966,root,544302.284249725,544302.612179095,2
10,immediate,8,cape,chapel,TRUE,NA,544303.057740574,chapel,544304.204122382,544304.780089824,2
10,immediate,8,parade,fountain,TRUE,1,544305.090925308,fountain,544306.236021852,544307.14796922,2
10,immediate,8,purse,morgue,TRUE,NA,544307.474108337,,NA,NA,2
10,immediate,9,steak,envelope,TRUE,1,544536.74222737,envelope,544537.823808407,544540.047660702,2
10,immediate,9,cabinet,chest,TRUE,NA,544540.908328526,chest,544542.01556473,544543.935422596,2
10,immediate,9,pier,pool,TRUE,1,544544.391425861,pool,544546.303289013,544546.87936844,2
10,immediate,9,restaurant,tomato,TRUE,NA,544547.157905715,tomato,544548.135240945,544548.599224133,2
10,immediate,10,babe,golf,TRUE,NA,544732.845681131,,NA,NA,2
10,immediate,10,turkey,toast,TRUE,1,544740.878128453,toast,544742.244975232,544742.884944154,2
10,immediate,10,nurse,skirt,TRUE,1,544743.02798331,skirt,544743.948865041,544744.492842458,2
10,immediate,10,cell,aspirin,TRUE,NA,544744.727881195,,NA,NA,2
