subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
77,immediate,1,tail,shell,,1,828471.095891304,spin,828474.830668386,828477.886421131
77,immediate,1,brake,basket,,1,828478.46189724,audience,828481.062240318,828482.998098069
77,immediate,1,shop,picture,T,1,828483.195002096,clock,828485.438002819,828485.981949013
77,immediate,1,lamp,orange,S,1,828486.261523193,orange,828487.205886961,828489.405753605
77,immediate,1,nurse,roof,,1,828489.594678035,pool,828494.805483876,828495.581425491
77,immediate,1,moon,skin,,1,828496.711026038,skin,828498.061330555,828498.589256279
77,immediate,1,sponge,audience,,1,828498.877569501,basket,828503.988991983,828504.94889538
77,immediate,1,butterfly,frog,,1,828505.227279683,frog,828510.188624093,828511.78850746
77,immediate,1,robin,button,T,1,828512.160281369,orange,828514.364391363,828516.756218402
77,immediate,1,wallet,partner,S,1,828516.976717722,partner,828517.780183758,828518.548183808
77,immediate,2,pigeon,jail,,1,828699.568261087,jail,828700.769975632,828701.761912725
77,immediate,2,chain,ambulance,T,1,828702.117862364,screw,828704.825770937,828705.889726947
77,immediate,2,truck,candy,,1,828706.317686146,candy,828707.185596881,828707.961545439
77,immediate,2,thread,jury,S,1,828708.26756162,jury,828709.305476782,828709.913445996
77,immediate,2,suitcase,tomb,,1,828710.184114817,apartment,828712.449325359,828716.001113509
77,immediate,2,milk,corner,,1,828716.567162066,chart,828721.816831771,828724.512611272
77,immediate,2,castle,newspaper,S,1,828724.783422866,basement,828728.472425021,828733.928094275
77,immediate,2,knee,apartment,,1,828735.1829509,shoe,828736.920017483,828739.015823063
77,immediate,2,bloom,shoe,T,1,828740.049376552,flower,828741.559683835,828742.255654101
77,immediate,2,foot,aspirin,,1,828742.615960584,candy,828749.295267147,828750.087209915
77,immediate,3,spray,palace,,1,828929.22399228,palace,828930.74914887,828931.837056954
77,immediate,3,laundry,queen,T,1,828932.273559901,queen,828933.372968917,828934.340948502
77,immediate,3,machine,camera,,1,828934.656736943,cafe,828937.916723741,828938.564679082
77,immediate,3,wreck,clown,S,1,828939.123204734,clown,828940.004598622,828940.796525995
77,immediate,3,nose,flame,,1,828941.23976252,flame,828942.148471347,828942.636438714
77,immediate,3,duck,river,,1,828942.989697698,flame,828944.180386719,828945.076309355
77,immediate,3,neck,cafe,,1,828945.856202737,rifle,828950.148032161,828952.171899115
77,immediate,3,bridge,balloon,T,1,828952.422561289,rifle,828953.691853089,828954.483794046
77,immediate,3,copper,vest,,1,828954.822452745,cafe,828959.659489476,828960.099447954
77,immediate,3,squirrel,rifle,S,1,828960.288866807,rifle,828962.091386858,828962.867299497
77,immediate,4,floor,plug,T,1,829462.781806481,plug,829464.143312197,829465.007282334
77,immediate,4,alcohol,mayor,,1,829465.381367477,mayor,829467.09514001,829468.007120242
77,immediate,4,fly,butter,,1,829468.381223798,butter,829469.247039118,829470.302998929
77,immediate,4,table,pork,S,1,829470.581136021,pork,829471.606897661,829472.398864878
77,immediate,4,artist,cow,,1,829472.714338192,gay,829475.606675805,829476.078662243
77,immediate,4,morgue,body,,1,829476.430840318,body,829477.806598894,829478.43851656
77,immediate,4,tooth,gentleman,,1,829478.780727986,fly,829482.630308224,829483.062265371
77,immediate,4,medicine,fuel,T,1,829483.663814927,fuel,829484.542192771,829484.958163859
77,immediate,4,card,crowd,S,1,829485.330414987,crowd,829486.398143467,829487.062058305
77,immediate,4,cereal,bear,,1,829487.346983307,bread,829489.213912439,829491.165800017
77,immediate,5,cigarette,pepper,,1,829679.321448655,fly,829682.747105374,829683.763005407
77,immediate,5,garden,rash,,1,829685.13752068,gentlement,829686.7948915,829689.698695332
77,immediate,5,meat,strawberry,S,1,829690.120617009,strawberry,829691.154642586,829697.258327852
77,immediate,5,bush,scratch,,1,829697.486915736,bread,829698.922223674,829699.626161163
