subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
74,delay,1,toad,closet,,1,325406.228763621,closet,325408.277085031,325408.981021763
74,delay,1,hook,poster,,1,325409.194924688,poster,325411.260954149,325412.020906758
74,delay,1,garlic,restaurant,S,1,325412.328080232,restaurant,325413.468831235,325414.756785898
74,delay,1,chocolate,badge,,1,325415.077978206,badge,325418.492625192,325419.412563615
74,delay,1,pound,river,T,1,325419.777674545,river,325421.404533188,325422.052506867
74,delay,1,cannon,string,,1,325422.294231036,,NaN,NaN
74,delay,1,farm,shield,,1,325430.327036131,,NaN,NaN
74,delay,1,vice,book,S,1,325438.359961061,book,325440.587748196,325441.187713484
74,delay,1,goat,peach,T,1,325442.376356968,peach,325445.163568475,325445.81951553
74,delay,1,ambulance,cane,,1,325446.126191554,cane,325452.499225452,325452.939186513
74,delay,2,finger,mechanic,,1,325463.358872589,mechanic,325466.002699146,325467.274640345
74,delay,2,swamp,forehead,T,1,325467.67496574,,NaN,NaN
74,delay,2,spoon,pearl,,1,325475.707859277,pearl,325478.530206767,325479.738124302
74,delay,2,ribbon,slave,S,1,325480.007604516,slave,325481.194064415,325481.906035799
74,delay,2,smile,pumpkin,,1,325482.340790244,,NaN,NaN
74,delay,2,crane,babe,S,1,325490.373725135,babe,325492.185630113,325492.561593166
74,delay,2,toilet,essay,,1,325492.790230916,,NaN,NaN
74,delay,2,fence,rash,,1,325500.823083099,rash,325502.809197682,325503.321143409
74,delay,2,cafe,fuel,T,1,325503.522958133,fuel,325506.753028465,325507.240992484
74,delay,2,cake,magician,,1,325507.489405657,magician,325510.608868061,325512.152744423
74,delay,3,belly,pipe,,1,325522.555554952,,NaN,NaN
74,delay,3,camel,beef,T,1,325530.588093815,beef,325534.711892903,325535.191844909
74,delay,3,alley,poet,S,1,325535.387823961,cloth,325539.599674002,325540.319651665
74,delay,3,sail,pen,,1,325540.604208699,,NaN,NaN
74,delay,3,apple,dust,,1,325548.637111594,,NaN,NaN
74,delay,3,spot,skull,S,1,325556.669928763,skull,325558.790928793,325559.846777748
