subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
55,delay,1,poster,tomato,S,NaN,24809.7312710294,,NaN,NaN,1
55,delay,1,artist,nurse,S,1,24814.2309895564,,NaN,NaN,1
55,delay,1,finger,robin,S,1,24818.7307388719,,NaN,NaN,1
55,delay,1,stomach,spice,S,NaN,24823.2304302326,,NaN,NaN,1
55,delay,2,partner,bracelet,S,NaN,24968.0547358546,,NaN,NaN,1
55,delay,2,stove,deck,S,1,24972.5544531742,,NaN,NaN,1
55,delay,2,wood,seal,S,NaN,24977.0541792474,,NaN,NaN,1
55,delay,2,bed,machine,S,1,24981.553892643,,NaN,NaN,1
55,delay,3,sheep,lunch,S,NaN,25175.408395109,,NaN,NaN,1
55,delay,3,crown,cheese,S,1,25179.9081365764,,NaN,NaN,1
55,delay,3,telephone,policeman,S,1,25184.4078620459,,NaN,NaN,1
55,delay,3,road,mule,S,NaN,25188.9075534067,,NaN,NaN,1
55,delay,4,bridge,envelope,S,NaN,25335.6650540956,,NaN,NaN,1
55,delay,4,heel,shower,S,1,25340.1647288547,,NaN,NaN,1
55,delay,4,morgue,bullet,S,NaN,25344.6644826979,,NaN,NaN,1
55,delay,4,bow,clay,S,1,25349.1642504261,,NaN,NaN,1
55,delay,5,ear,sun,S,NaN,25560.7342780361,,NaN,NaN,1
55,delay,5,beam,rifle,S,1,25565.2339633599,,NaN,NaN,1
55,delay,5,building,candle,S,1,25569.7336477781,,NaN,NaN,1
55,delay,5,collar,pool,S,NaN,25574.2334287876,,NaN,NaN,1
55,delay,6,fork,fireplace,S,NaN,26042.6707194751,,NaN,NaN,1
55,delay,6,pumpkin,radio,S,1,26047.1704367948,,NaN,NaN,1
55,delay,6,laundry,jelly,S,NaN,26051.6701553218,,NaN,NaN,1
55,delay,6,brass,duck,S,1,26056.1698738488,,NaN,NaN,1
55,delay,7,steak,mouth,S,NaN,26254.5074204729,,NaN,NaN,1
55,delay,7,bowl,novel,S,1,26259.0071417166,,NaN,NaN,1
55,delay,7,umbrella,tongue,S,NaN,26263.5068566214,,NaN,NaN,1
55,delay,7,bird,costume,S,1,26268.0065769595,,NaN,NaN,1
55,delay,8,sponge,glass,S,NaN,26415.1306577956,,NaN,NaN,1
55,delay,8,suitcase,balloon,S,1,26419.6303886983,,NaN,NaN,1
55,delay,8,needle,parade,S,1,26424.1301051124,,NaN,NaN,1
55,delay,8,ball,scale,S,NaN,26428.6298233376,,NaN,NaN,1
55,delay,9,nest,shrimp,S,NaN,26634.0669202389,,NaN,NaN,1
55,delay,9,plate,mayor,S,1,26638.566638464,,NaN,NaN,1
55,delay,9,army,hockey,S,1,26643.0663548781,,NaN,NaN,1
55,delay,9,tent,sign,S,NaN,26647.5660740088,,NaN,NaN,1
55,delay,10,spark,peach,S,1,26791.0903973493,,NaN,NaN,1
55,delay,10,alcohol,jury,S,NaN,26795.5901170837,,NaN,NaN,1
55,delay,10,bell,string,S,1,26800.089841044,,NaN,NaN,1
55,delay,10,tooth,pie,S,NaN,26804.589565608,,NaN,NaN,1
55,delay,1,poster,tomato,S,NaN,24851.9953536583,,NaN,NaN,2
55,delay,1,artist,nurse,S,1,24856.4950516597,,NaN,NaN,2
55,delay,1,finger,robin,S,1,24860.9947306447,,NaN,NaN,2
55,delay,1,stomach,spice,S,NaN,24865.4945071265,,NaN,NaN,2
55,delay,2,partner,bracelet,S,NaN,25012.9519271316,,NaN,NaN,2
55,delay,2,stove,deck,S,1,25017.4516453567,,NaN,NaN,2
55,delay,2,wood,seal,S,NaN,25021.9513669022,,NaN,NaN,2
55,delay,2,bed,machine,S,1,25026.4510842218,,NaN,NaN,2
55,delay,3,sheep,lunch,S,NaN,25219.605676729,,NaN,NaN,2
55,delay,3,crown,cheese,S,1,25224.1053780507,,NaN,NaN,2
55,delay,3,telephone,policeman,S,1,25228.6050506968,,NaN,NaN,2
55,delay,3,road,mule,S,NaN,25233.1048265749,,NaN,NaN,2
55,delay,4,bridge,envelope,S,NaN,25383.6620413537,,NaN,NaN,2
