subject,group,list,cue,target,practice,test,onset
18,delay,1,ball,spider,,1,584278.890906007
18,delay,1,seal,trophy,,NA,584283.390548926
18,delay,1,copper,toast,,1,584287.890178263
18,delay,1,finger,peanut,T,1,584292.389821182
18,delay,1,frame,bottle,,NA,584296.889454744
18,delay,1,spot,portrait,T,NA,584301.389094042
18,delay,1,pump,jelly,S,NA,584305.888709795
18,delay,1,milk,chin,,NA,584310.388310759
18,delay,1,brat,skirt,,1,584314.887981146
18,delay,1,fly,bolt,S,1,584319.387650929
18,delay,1,collar,spider,,NA,584323.887270607
18,delay,1,choir,trophy,S,1,584328.386916243
18,delay,1,scar,toast,T,NA,584332.886550107
18,delay,1,gravy,peanut,,NA,584337.38617069
18,delay,1,badge,bottle,T,1,584341.885823872
18,delay,1,minister,portrait,,1,584346.385464075
18,delay,1,cheek,jelly,,1,584350.885107296
18,delay,1,truck,chin,,1,584355.384742368
18,delay,1,thread,skirt,S,NA,584359.884377741
18,delay,1,cape,bolt,,NA,584364.384038771
18,delay,2,lemon,toe,T,NA,584462.259458409
18,delay,2,gallery,menu,S,1,584466.759100423
18,delay,2,saddle,cord,,1,584471.258784393
18,delay,2,monkey,mail,,NA,584475.758379621
18,delay,2,parade,nurse,S,NA,584480.258019824
18,delay,2,ranch,corn,,1,584484.757704398
18,delay,2,cart,steel,,NA,584489.257344902
18,delay,2,rabbit,gorilla,T,1,584493.75699899
18,delay,2,building,owl,,1,584498.256612631
18,delay,2,jeep,film,,NA,584502.756243175
18,delay,2,deck,toe,,1,584507.255883981
18,delay,2,pants,menu,,NA,584511.755524788
18,delay,2,arm,cord,S,NA,584516.255145673
18,delay,2,rope,mail,T,1,584520.754835378
18,delay,2,cellar,nurse,,1,584525.254428191
18,delay,2,leopard,corn,,NA,584529.754116387
18,delay,2,picture,steel,,1,584534.253711313
18,delay,2,soil,gorilla,,NA,584538.753351516
18,delay,2,lobster,owl,T,NA,584543.252992323
18,delay,2,hill,film,S,1,584547.752668445
18,delay,3,pony,tiger,T,1,584645.294890881
18,delay,3,barn,butter,T,NA,584649.794559457
18,delay,3,pencil,marble,S,1,584654.29417672
18,delay,3,bush,goat,,NA,584658.793825374
18,delay,3,ship,pudding,,1,584663.293464369
18,delay,3,telephone,liquor,,NA,584667.793104572
18,delay,3,necklace,trash,,1,584672.292747492
18,delay,3,pepper,cookie,,1,584676.792387393
18,delay,3,coast,spaghetti,S,NA,584681.292028803
18,delay,3,scissors,janitor,,NA,584685.791672024
18,delay,3,skin,tiger,,NA,584690.291313736
18,delay,3,tide,butter,,1,584694.790966315
18,delay,3,date,marble,,NA,584699.29059867
18,delay,3,pie,goat,S,1,584703.790234647
18,delay,3,corpse,pudding,S,NA,584708.289899299
18,delay,3,record,liquor,,1,584712.78952441
18,delay,3,cook,trash,T,NA,584717.289157368
18,delay,3,tent,cookie,,NA,584721.788804514
18,delay,3,barrel,spaghetti,,1,584726.288446226
18,delay,3,brass,janitor,T,1,584730.78808673
18,delay,4,jewel,camel,,1,584820.497587669
18,delay,4,crowd,pen,T,1,584824.997223344
18,delay,4,colonel,palace,,1,584829.496882563
18,delay,4,mate,jail,,NA,584833.996511296
18,delay,4,piano,poet,S,NA,584838.496158441
18,delay,4,garbage,weed,,1,584842.995812227
18,delay,4,bear,envelope,,NA,584847.495446091
18,delay,4,crab,swamp,S,1,584851.995034679
18,delay,4,doll,worm,T,NA,584856.494726497
18,delay,4,cabinet,football,,NA,584860.994368209
18,delay,4,witch,camel,T,NA,584865.493999357
18,delay,4,tooth,pen,,NA,584869.993672762
18,delay,4,rifle,palace,S,NA,584874.493312361
18,delay,4,steam,jail,T,1,584878.992956186
18,delay,4,ferry,poet,,1,584883.492600313
18,delay,4,coal,weed,,NA,584887.992240214
18,delay,4,shell,envelope,,1,584892.491897622
18,delay,4,channel,swamp,,NA,584896.991522431
18,delay,4,snow,worm,,1,584901.491146334
18,delay,4,stain,football,S,1,584905.990809175
18,delay,5,train,river,T,NA,584991.050696383
18,delay,5,drug,wheel,,1,584995.550332661
18,delay,5,wall,body,,NA,585000.04998192
18,delay,5,salad,cent,,NA,585004.549620009
18,delay,5,bone,honeymoon,,1,585009.049265042
18,delay,5,mechanic,spring,S,1,585013.54890615
18,delay,5,wreck,smile,T,1,585018.048549372
18,delay,5,spoon,fork,,NA,585022.548189575
18,delay,5,forest,dame,,1,585027.04785151
18,delay,5,mustard,gown,S,NA,585031.547466358
18,delay,5,potato,river,,1,585036.047114107
18,delay,5,audience,wheel,T,NA,585040.546759743
18,delay,5,horn,body,,1,585045.046404172
18,delay,5,spice,cent,T,1,585049.546040451
18,delay,5,bus,honeymoon,,NA,585054.045685785
18,delay,5,brush,spring,,NA,585058.54531814
18,delay,5,wolf,smile,,NA,585063.0449677
18,delay,5,breast,fork,S,1,585067.544601866
18,delay,5,roof,dame,S,NA,585072.0442472
18,delay,5,belly,gown,,1,585076.543891629
18,delay,6,surf,hound,,1,585486.994590064
18,delay,6,admiral,rice,,1,585491.494211854
18,delay,6,turkey,band,S,NA,585495.993848435
18,delay,6,peach,mountain,T,NA,585500.493483808
18,delay,6,closet,suit,,NA,585504.993126426
18,delay,6,tomb,seat,S,1,585509.492769647
18,delay,6,grass,tea,T,1,585513.992411359
18,delay,6,mayor,sign,,NA,585518.492055184
18,delay,6,fort,wood,,1,585522.991685124
18,delay,6,aisle,rock,,NA,585527.49133559
18,delay,6,corridor,hound,S,NA,585531.990971567
18,delay,6,sail,rice,,NA,585536.490619316
18,delay,6,poison,band,,1,585540.990261934
18,delay,6,alcohol,mountain,,1,585545.489902136
18,delay,6,book,suit,,1,585549.989541132
18,delay,6,stick,seat,,NA,585554.489211217
18,delay,6,mouse,tea,,NA,585558.988828178
18,delay,6,cell,sign,S,1,585563.488518185
18,delay,6,frog,wood,T,NA,585567.988109791
18,delay,6,hand,rock,T,1,585572.4877509
18,delay,7,arrow,court,,1,585688.178556875
18,delay,7,wing,ridge,,NA,585692.678181986
18,delay,7,board,blanket,,NA,585697.177823698
18,delay,7,beast,garden,,NA,585701.677448507
18,delay,7,dummy,storm,T,1,585706.177104708
18,delay,7,slave,mule,,1,585710.676749438
18,delay,7,lock,policeman,S,NA,585715.176376058
18,delay,7,ground,club,T,NA,585719.676033768
18,delay,7,shoe,herd,S,1,585724.175676687
18,delay,7,tree,nail,,1,585728.675315079
18,delay,7,essay,court,,NA,585733.174956791
18,delay,7,cream,ridge,S,1,585737.674603635
18,delay,7,tunnel,blanket,,1,585742.174246554
18,delay,7,snake,garden,T,1,585746.673894001
18,delay,7,land,storm,,NA,585751.173511868
18,delay,7,tape,mule,T,NA,585755.67318799
18,delay,7,cup,policeman,,1,585760.172807064
18,delay,7,soup,club,,1,585764.672466886
18,delay,7,lightning,herd,,NA,585769.172101354
18,delay,7,plug,nail,S,NA,585773.671725559
18,delay,8,hammer,spike,,NA,585855.565210816
18,delay,8,sun,ditch,S,NA,585860.064854339
18,delay,8,vest,forehead,S,1,585864.564499976
18,delay,8,tomato,squirrel,,1,585869.064136556
18,delay,8,racket,wire,T,NA,585873.563761365
18,delay,8,detective,strawberry,,1,585878.063417566
18,delay,8,station,boat,,NA,585882.563088557
18,delay,8,restaurant,battle,T,1,585887.062685596
18,delay,8,bite,lane,,NA,585891.562346626
18,delay,8,hose,cow,,1,585896.061986225
18,delay,8,automobile,spike,,1,585900.561628541
18,delay,8,vodka,ditch,,1,585905.061272969
18,delay,8,gun,forehead,,NA,585909.560911965
18,delay,8,island,squirrel,,NA,585914.060550659
18,delay,8,shrimp,wire,,1,585918.560194182
18,delay,8,horse,strawberry,S,NA,585923.059834385
18,delay,8,card,boat,T,1,585927.559484247
18,delay,8,stomach,battle,,NA,585932.059119318
18,delay,8,foot,lane,S,1,585936.558762841
18,delay,8,rain,cow,T,NA,585941.058409986
18,delay,9,plate,blouse,,NA,586036.367477237
18,delay,9,bridge,bishop,S,NA,586040.867117439
18,delay,9,dirt,deer,T,1,586045.366759755
18,delay,9,branch,shop,,1,586049.866429237
18,delay,9,farm,sand,,NA,586054.366043481
18,delay,9,alley,cigar,,NA,586058.865686099
18,delay,9,moose,reed,S,1,586063.365356184
18,delay,9,cocktail,coffee,,1,586067.86497073
18,delay,9,candy,jacket,T,NA,586072.364611537
18,delay,9,cake,kiss,,1,586076.864262908
18,delay,9,prisoner,blouse,T,1,586081.36389315
18,delay,9,bomb,bishop,,1,586085.863535466
18,delay,9,morgue,deer,,NA,586090.363178989
18,delay,9,circus,shop,S,NA,586094.862818286
18,delay,9,artist,sand,S,1,586099.362455169
18,delay,9,chest,cigar,,1,586103.862102918
18,delay,9,duck,reed,,NA,586108.361742819
18,delay,9,salmon,coffee,,NA,586112.861387247
18,delay,9,husband,jacket,,1,586117.361029261
18,delay,9,butcher,kiss,T,NA,586121.86066886
18,delay,10,child,trail,,1,586218.636287956
18,delay,10,brick,cage,,1,586223.13596438
18,delay,10,cottage,plane,S,NA,586227.63557621
18,delay,10,heel,whistle,,NA,586232.135215809
18,delay,10,flesh,soldier,,NA,586236.634857521
18,delay,10,diamond,mirror,T,NA,586241.134499837
18,delay,10,machine,pork,S,1,586245.634143964
18,delay,10,wind,path,,NA,586250.13378477
18,delay,10,pillow,tobacco,,1,586254.633424671
18,delay,10,shark,hawk,T,1,586259.133065478
18,delay,10,dough,trail,,NA,586263.632707793
18,delay,10,fruit,cage,S,NA,586268.132377879
18,delay,10,novel,plane,,1,586272.631991519
18,delay,10,ski,whistle,,1,586277.131635043
18,delay,10,ankle,soldier,S,1,586281.63125804
18,delay,10,pipe,mirror,,1,586286.130917863
18,delay,10,lunch,pork,,NA,586290.630556557
18,delay,10,test,path,T,1,586295.130197061
18,delay,10,emperor,tobacco,T,NA,586299.629839981
18,delay,10,needle,hawk,,NA,586304.1294829
