subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
64,immediate,1,colonel,drug,S,NaN,184535.695238262,,NaN,NaN,1
64,immediate,1,rain,strawberry,S,1,184540.194956487,,NaN,NaN,1
64,immediate,1,frame,board,S,1,184544.694696144,,NaN,NaN,1
64,immediate,1,whistle,dress,S,NaN,184549.19439988,,NaN,NaN,1
64,immediate,2,bone,root,S,1,184769.2306536,,NaN,NaN,1
64,immediate,2,skull,rope,S,NaN,184773.730376353,,NaN,NaN,1
64,immediate,2,duck,fruit,S,NaN,184778.230103935,,NaN,NaN,1
64,immediate,2,thunder,porch,S,1,184782.729809181,,NaN,NaN,1
64,immediate,3,pigeon,picture,S,1,184971.034695884,,NaN,NaN,1
64,immediate,3,wheel,sock,S,NaN,184975.534414713,,NaN,NaN,1
64,immediate,3,moose,sugar,S,NaN,184980.034154369,,NaN,NaN,1
64,immediate,3,liquor,laundry,S,1,184984.533852974,,NaN,NaN,1
64,immediate,4,cross,bread,S,NaN,185515.61724142,,NaN,NaN,1
64,immediate,4,coast,bat,S,1,185520.116961758,,NaN,NaN,1
64,immediate,4,saddle,spring,S,1,185524.616679681,,NaN,NaN,1
64,immediate,4,butcher,hammer,S,NaN,185529.116377985,,NaN,NaN,1
64,immediate,5,film,fort,S,1,185705.871978844,,NaN,NaN,1
64,immediate,5,band,medicine,S,NaN,185710.371700691,,NaN,NaN,1
64,immediate,5,lawyer,squirrel,S,NaN,185714.871420728,,NaN,NaN,1
64,immediate,5,telephone,fireplace,S,1,185719.371132916,,NaN,NaN,1
64,immediate,6,juice,restaurant,S,1,185930.541218058,,NaN,NaN,1
64,immediate,6,cup,candle,S,NaN,185935.040936585,,NaN,NaN,1
64,immediate,6,balloon,mule,S,NaN,185939.540653905,,NaN,NaN,1
64,immediate,6,machine,meal,S,1,185944.040369111,,NaN,NaN,1
64,immediate,7,coal,library,S,NaN,186437.726062345,,NaN,NaN,1
64,immediate,7,sack,grass,S,1,186442.225782382,,NaN,NaN,1
64,immediate,7,copper,rice,S,1,186446.725499701,,NaN,NaN,1
64,immediate,7,boat,tent,S,NaN,186451.225235434,,NaN,NaN,1
64,immediate,8,messenger,jeep,S,1,186677.82766247,,NaN,NaN,1
64,immediate,8,trash,fork,S,NaN,186682.327385827,,NaN,NaN,1
64,immediate,8,fence,lock,S,NaN,186686.827092884,,NaN,NaN,1
64,immediate,8,coffee,salt,S,1,186691.326818655,,NaN,NaN,1
64,immediate,9,mistress,crowd,S,NaN,186875.331947651,,NaN,NaN,1
64,immediate,9,milk,package,S,1,186879.831658632,,NaN,NaN,1
64,immediate,9,cane,mountain,S,NaN,186884.331392855,,NaN,NaN,1
64,immediate,9,gift,salad,S,1,186888.831092064,,NaN,NaN,1
64,immediate,10,button,page,S,1,187109.883892169,,NaN,NaN,1
64,immediate,10,armor,shop,S,NaN,187114.383607678,,NaN,NaN,1
64,immediate,10,spark,puppy,S,1,187118.883324997,,NaN,NaN,1
64,immediate,10,rocket,clock,S,NaN,187123.383042619,,NaN,NaN,1
64,immediate,1,colonel,drug,S,NaN,184574.476157201,,NaN,NaN,2
64,immediate,1,rain,strawberry,S,1,184578.975875426,,NaN,NaN,2
64,immediate,1,frame,board,S,1,184583.475594557,,NaN,NaN,2
64,immediate,1,whistle,dress,S,NaN,184587.975340854,,NaN,NaN,2
64,immediate,2,bone,root,S,1,184815.161116945,,NaN,NaN,2
64,immediate,2,skull,rope,S,NaN,184819.660837283,,NaN,NaN,2
64,immediate,2,duck,fruit,S,NaN,184824.160556112,,NaN,NaN,2
64,immediate,2,thunder,porch,S,1,184828.660273734,,NaN,NaN,2
64,immediate,3,pigeon,picture,S,1,185011.68215407,,NaN,NaN,2
64,immediate,3,wheel,sock,S,NaN,185016.181869578,,NaN,NaN,2
64,immediate,3,moose,sugar,S,NaN,185020.681604707,,NaN,NaN,2
64,immediate,3,liquor,laundry,S,1,185025.18130633,,NaN,NaN,2
64,immediate,4,cross,bread,S,NaN,185550.04841788,,NaN,NaN,2
64,immediate,4,coast,bat,S,1,185554.548137917,,NaN,NaN,2
64,immediate,4,saddle,spring,S,1,185559.047851312,,NaN,NaN,2
64,immediate,4,butcher,hammer,S,NaN,185563.547571952,,NaN,NaN,2
64,immediate,5,film,fort,S,1,185743.719579261,,NaN,NaN,2
64,immediate,5,band,medicine,S,NaN,185748.21932103,,NaN,NaN,2
64,immediate,5,lawyer,squirrel,S,NaN,185752.71900575,,NaN,NaN,2
64,immediate,5,telephone,fireplace,S,1,185757.218758084,,NaN,NaN,2
64,immediate,6,juice,restaurant,S,1,185962.805858502,,NaN,NaN,2
64,immediate,6,cup,candle,S,NaN,185967.305583669,,NaN,NaN,2
64,immediate,6,balloon,mule,S,NaN,185971.805314572,,NaN,NaN,2
64,immediate,6,machine,meal,S,1,185976.30501529,,NaN,NaN,2
64,immediate,7,coal,library,S,NaN,186481.389994775,,NaN,NaN,2
64,immediate,7,sack,grass,S,1,186485.889712095,,NaN,NaN,2
64,immediate,7,copper,rice,S,1,186490.389428811,,NaN,NaN,2
64,immediate,7,boat,tent,S,NaN,186494.889147036,,NaN,NaN,2
64,immediate,8,messenger,jeep,S,1,186716.291918722,,NaN,NaN,2
64,immediate,8,trash,fork,S,NaN,186720.791638456,,NaN,NaN,2
64,immediate,8,fence,lock,S,NaN,186725.291355172,,NaN,NaN,2
64,immediate,8,coffee,salt,S,1,186729.791074001,,NaN,NaN,2
64,immediate,9,mistress,crowd,S,NaN,186914.412830157,,NaN,NaN,2
64,immediate,9,milk,package,S,1,186918.912550495,,NaN,NaN,2
64,immediate,9,cane,mountain,S,NaN,186923.412261174,,NaN,NaN,2
