sub_num,list,practice,target,study_order,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score
26,0,C,whip,1,NaN,NaN,NaN,NaN,,NaN
26,0,C,necklace,2,NaN,NaN,NaN,NaN,,NaN
26,0,C,snow,3,NaN,NaN,NaN,NaN,,NaN
26,0,C,hair,4,NaN,NaN,NaN,NaN,,NaN
26,0,C,ski,5,NaN,NaN,NaN,NaN,,NaN
26,0,C,judge,6,NaN,NaN,NaN,NaN,,NaN
26,0,C,hammer,7,NaN,NaN,NaN,NaN,,NaN
26,0,C,lieutenant,8,NaN,NaN,NaN,NaN,,NaN
26,0,C,leaf,9,NaN,NaN,NaN,NaN,,NaN
26,0,C,mustard,10,NaN,NaN,NaN,NaN,,NaN
26,0,C,earth,11,NaN,NaN,NaN,NaN,,NaN
26,0,C,golf,12,NaN,NaN,NaN,NaN,,NaN
26,0,C,page,13,NaN,NaN,NaN,NaN,,NaN
26,0,C,steak,14,NaN,NaN,NaN,NaN,,NaN
26,0,C,photograph,15,NaN,NaN,NaN,NaN,,NaN
26,1,T,bishop,16,1,263057.010709014,263057.40678799,263057.870735396,wire,NaN
26,1,T,janitor,17,2,263058.193985046,263058.430741252,263059.182692859,cream,NaN
26,1,T,turtle,18,3,263059.493952145,263060.342642873,263062.102563004,bishop,NaN
26,1,T,elephant,19,4,263062.443783864,263062.918538687,263063.670499651,janitor,NaN
26,1,T,heel,20,5,263064.127077705,263064.27848055,263065.598422233,elephant,NaN
26,1,T,wire,21,6,263065.910265597,263065.990403603,263066.830357601,turtle,NaN
26,1,T,cream,22,7,263067.126872447,263067.358338741,263067.782310114,frog,NaN
26,1,T,bean,23,8,263068.126831094,263068.606277261,263069.98221473,morgue,NaN
26,1,T,palace,24,9,263071.626656625,NaN,263147.028629815,,NaN
26,1,T,star,25,10,0,0,0,,NaN
26,1,T,thumb,26,11,0,0,0,,NaN
26,1,T,frog,27,12,0,0,0,,NaN
26,1,T,squirrel,28,13,0,0,0,,NaN
26,1,T,morgue,29,14,0,0,0,,NaN
26,1,T,key,30,15,0,0,0,,NaN
26,2,S,copper,31,1,263357.012228524,NaN,NaN,,NaN
26,2,S,racket,32,2,263361.02869592,NaN,NaN,,NaN
26,2,S,medicine,33,3,263365.045168447,NaN,NaN,,NaN
26,2,S,throne,34,4,263369.061623467,NaN,NaN,,NaN
26,2,S,officer,35,5,263373.078084826,NaN,NaN,,NaN
26,2,S,nail,36,6,263377.094548297,NaN,NaN,,NaN
26,2,S,port,37,7,263381.111014788,NaN,NaN,,NaN
26,2,S,hill,38,8,263385.127476146,NaN,NaN,,NaN
26,2,S,duck,39,9,263389.143939618,NaN,NaN,,NaN
26,2,S,seat,40,10,263393.160403392,NaN,NaN,,NaN
26,2,S,flag,41,11,263397.176871693,NaN,NaN,,NaN
26,2,S,dust,42,12,263401.19333275,NaN,NaN,,NaN
26,2,S,station,43,13,263405.209797127,NaN,NaN,,NaN
26,2,S,butcher,44,14,263409.226262108,NaN,NaN,,NaN
26,2,S,sponge,45,15,263413.242722561,NaN,NaN,,NaN
26,3,T,whale,46,1,263625.548667788,263625.869721182,263626.757647506,badge,NaN
26,3,T,button,47,2,263627.19858493,263627.389631472,263628.42157499,fort,NaN
26,3,T,fort,48,3,263628.64851807,263629.157568724,263630.397494046,pumpkin,NaN
26,3,T,pumpkin,49,4,263630.831741581,263630.965481706,263631.533449445,whale,NaN
26,3,T,island,50,5,263631.931675174,263632.229426999,263632.813376156,button,NaN
26,3,T,thread,51,6,263633.198282779,263633.65335883,263634.229334331,chair,NaN
26,3,T,telephone,52,7,263634.631557151,263635.021316909,263635.693241289,hood,NaN
26,3,T,hood,53,8,263636.098133665,263644.468891096,263645.316830219,thread,NaN
26,3,T,beer,54,9,263645.797640443,263646.476779025,263647.412764911,beer,NaN
26,3,T,hostage,55,10,263647.797498272,263656.04438545,263656.748329414,island,NaN
26,3,T,chair,56,11,263657.130414047,263659.100246007,263659.868211633,shell,NaN
26,3,T,shell,57,12,263660.213576584,263703.418286944,263704.690210117,mattress,NaN
26,3,T,mattress,58,13,263704.97802838,NaN,263715.579039575,,NaN
26,3,T,badge,59,14,0,0,0,,NaN
26,3,T,goat,60,15,0,0,0,,NaN
26,4,S,highway,61,1,263924.683584522,NaN,NaN,,NaN
26,4,S,globe,62,2,263928.700098101,NaN,NaN,,NaN
26,4,S,milk,63,3,263932.716562176,NaN,NaN,,NaN
26,4,S,board,64,4,263936.733001198,NaN,NaN,,NaN
26,4,S,cane,65,5,263940.749465877,NaN,NaN,,NaN
26,4,S,church,66,6,263944.765928745,NaN,NaN,,NaN
26,4,S,beast,67,7,263948.782392217,NaN,NaN,,NaN
26,4,S,pony,68,8,263952.798851463,NaN,NaN,,NaN
26,4,S,wind,69,9,263956.815321877,NaN,NaN,,NaN
26,4,S,card,70,10,263960.831780519,NaN,NaN,,NaN
26,4,S,paper,71,11,263964.848255461,NaN,NaN,,NaN
26,4,S,bat,72,12,263968.864708066,NaN,NaN,,NaN
26,4,S,partner,73,13,263972.881166708,NaN,NaN,,NaN
26,4,S,machine,74,14,263976.897642254,NaN,NaN,,NaN
26,4,S,light,75,15,263980.91405743,NaN,NaN,,NaN
26,5,T,vodka,76,1,264194.903260276,264195.172616823,264195.804528043,vodka,NaN
26,5,T,steel,77,2,264196.136582944,264196.572483406,264197.212471211,hockey,NaN
26,5,T,deer,78,3,264197.619857467,264197.876456046,264199.276411071,bourbon,NaN
26,5,T,fuel,79,4,264199.653070865,264199.868396365,264200.636344785,steel,NaN
26,5,T,wedding,80,5,264201.036324561,264206.156089963,264206.612083033,cage,NaN
26,5,T,apple,81,6,264207.052717399,264207.636055311,264208.347987721,pants,NaN
26,5,T,hockey,82,7,264208.752571304,264209.187985789,264210.443878041,television,NaN
26,5,T,bourbon,83,8,264210.785833904,264210.867891069,264211.203880878,rock,NaN
26,5,T,rock,84,9,264211.569154308,264234.242894313,264234.802845836,deer,NaN
26,5,T,television,85,10,264235.501291312,264239.346635435,264239.738621031,meat,NaN
26,5,T,cage,86,11,264240.251010139,264241.050591172,264242.138525647,camel,NaN
26,5,T,meat,87,12,264242.550906605,NaN,264284.952545043,,NaN
26,5,T,camel,88,13,0,0,0,,NaN
26,5,T,wood,89,14,0,0,0,,NaN
26,5,T,pants,90,15,0,0,0,,NaN
26,6,S,tunnel,91,1,264493.838234664,NaN,NaN,,NaN
26,6,S,desk,92,2,264497.854709304,NaN,NaN,,NaN
26,6,S,suit,93,3,264501.87117519,NaN,NaN,,NaN
26,6,S,channel,94,4,264505.887637757,NaN,NaN,,NaN
26,6,S,passage,95,5,264509.904115717,NaN,NaN,,NaN
26,6,S,cake,96,6,264513.920555644,NaN,NaN,,NaN
26,6,S,string,97,7,264517.937036322,NaN,NaN,,NaN
26,6,S,ticket,98,8,264521.953495567,NaN,NaN,,NaN
26,6,S,ear,99,9,264525.969953304,NaN,NaN,,NaN
26,6,S,meal,100,10,264529.986418889,NaN,NaN,,NaN
26,6,S,ambulance,101,11,264534.002829235,NaN,NaN,,NaN
26,6,S,bird,102,12,264538.019339191,NaN,NaN,,NaN
26,6,S,novel,103,13,264542.035839489,NaN,NaN,,NaN
26,6,S,garbage,104,14,264546.052280623,NaN,NaN,,NaN
26,6,S,guard,105,15,264550.068740473,NaN,NaN,,NaN
26,7,T,cup,106,1,264763.057972296,264763.403535864,264763.755525505,cup,NaN
26,7,T,hospital,107,2,264764.157907097,264764.563495537,264766.859382537,hospital,NaN
26,7,T,peanut,108,3,264767.191099366,264767.259351446,264768.29929005,clay,NaN
26,7,T,envelope,109,4,264768.774343402,264774.603016985,264775.202971708,lion,NaN
26,7,T,cereal,110,5,264777.040615652,264835.720327748,264837.256219155,minister,NaN
26,7,T,building,111,6,264837.587541768,NaN,264853.088006918,,NaN
26,7,T,shirt,112,7,0,0,0,,NaN
26,7,T,clay,113,8,0,0,0,,NaN
26,7,T,lion,114,9,0,0,0,,NaN
26,7,T,fence,115,10,0,0,0,,NaN
26,7,T,cook,116,11,0,0,0,,NaN
26,7,T,jail,117,12,0,0,0,,NaN
26,7,T,dummy,118,13,0,0,0,,NaN
26,7,T,gun,119,14,0,0,0,,NaN
26,7,T,minister,120,15,0,0,0,,NaN
26,8,S,moose,121,1,265061.409559873,NaN,NaN,,NaN
26,8,S,flood,122,2,265065.426038136,NaN,NaN,,NaN
26,8,S,tooth,123,3,265069.442523341,NaN,NaN,,NaN
26,8,S,glove,124,4,265073.458914066,NaN,NaN,,NaN
26,8,S,breast,125,5,265077.475421608,NaN,NaN,,NaN
26,8,S,apartment,126,6,265081.491885684,NaN,NaN,,NaN
26,8,S,hawk,127,7,265085.508344024,NaN,NaN,,NaN
26,8,S,boss,128,8,265089.524818664,NaN,NaN,,NaN
26,8,S,coffin,129,9,265093.541276401,NaN,NaN,,NaN
26,8,S,river,130,10,265097.557737156,NaN,NaN,,NaN
26,8,S,forest,131,11,265101.574208173,NaN,NaN,,NaN
26,8,S,tree,132,12,265105.590663797,NaN,NaN,,NaN
26,8,S,breakfast,133,13,265109.60713723,NaN,NaN,,NaN
26,8,S,rabbi,134,14,265113.623599192,NaN,NaN,,NaN
26,8,S,powder,135,15,265117.640063569,NaN,NaN,,NaN
