subject,group,list,cue,target,practice,test,onset
66,immediate,1,tobacco,chin,,1,184829.936149661
66,immediate,1,ground,tooth,S,1,184834.43592403
66,immediate,1,spark,cave,,1,184838.935702925
66,immediate,1,shrimp,hill,,1,184843.435329388
66,immediate,1,cup,cord,,NaN,184847.935058479
66,immediate,1,quarter,cellar,,NaN,184852.434757687
66,immediate,1,gold,mechanic,S,NaN,184856.934472892
66,immediate,1,giant,brick,T,NaN,184861.434193531
66,immediate,1,moon,witch,T,1,184865.933879458
66,immediate,1,smile,seal,,NaN,184870.433649902
66,immediate,1,hose,chin,T,NaN,184874.933341262
66,immediate,1,anchor,tooth,,NaN,184879.433075786
66,immediate,1,cabinet,cave,,NaN,184883.932796123
66,immediate,1,shovel,hill,S,NaN,184888.432463939
66,immediate,1,forest,cord,,1,184892.932198765
66,immediate,1,garden,cellar,T,1,184897.431946872
66,immediate,1,chocolate,mechanic,,1,184901.931616801
66,immediate,1,dice,brick,,1,184906.431306349
66,immediate,1,dentist,witch,,NaN,184910.931068342
66,immediate,1,crane,seal,S,1,184915.430816449
66,immediate,2,corn,lock,,1,185047.689224216
66,immediate,2,colonel,wind,S,1,185052.18895059
66,immediate,2,briefcase,golf,,NaN,185056.688668211
66,immediate,2,tunnel,pocket,,NaN,185061.188387341
66,immediate,2,passenger,bow,,1,185065.688106772
66,immediate,2,gravy,tower,T,1,185070.187829826
66,immediate,2,bullet,mirror,T,NaN,185074.68755288
66,immediate,2,pen,path,,1,185079.187303402
66,immediate,2,dummy,gate,S,NaN,185083.686998686
66,immediate,2,plane,foot,,NaN,185088.186712684
66,immediate,2,hook,lock,,NaN,185092.686439662
66,immediate,2,hockey,wind,,NaN,185097.186164829
66,immediate,2,restaurant,golf,,1,185101.685863735
66,immediate,2,purse,pocket,S,1,185106.185609428
66,immediate,2,squirrel,bow,S,NaN,185110.685312258
66,immediate,2,cookie,tower,,NaN,185115.185034104
66,immediate,2,surf,mirror,,1,185119.684759573
66,immediate,2,rock,path,T,NaN,185124.184440066
66,immediate,2,policeman,gate,,1,185128.68419904
66,immediate,2,storm,foot,T,1,185133.183889494
66,immediate,3,muscle,axe,T,1,185264.325768907
66,immediate,3,slave,snake,,1,185268.825487735
66,immediate,3,gun,cent,,NaN,185273.325222561
66,immediate,3,piano,hurricane,,1,185277.824933842
66,immediate,3,whip,shark,,1,185282.324662631
66,immediate,3,drill,mule,S,NaN,185286.824400778
66,immediate,3,station,deer,,NaN,185291.324107532
66,immediate,3,garbage,worm,S,1,185295.823842961
66,immediate,3,bridge,cow,T,NaN,185300.323557564
66,immediate,3,monk,goat,,NaN,185304.823265525
66,immediate,3,chair,axe,,NaN,185309.322986768
66,immediate,3,lobster,snake,T,NaN,185313.82272582
66,immediate,3,suit,cent,,1,185318.32244827
66,immediate,3,mail,hurricane,,NaN,185322.822154118
66,immediate,3,bench,shark,S,NaN,185327.321873852
66,immediate,3,jeep,mule,,1,185331.821607772
66,immediate,3,admiral,deer,S,1,185336.321322978
66,immediate,3,soil,worm,,NaN,185340.821039693
66,immediate,3,ship,cow,,1,185345.320765162
66,immediate,3,jacket,goat,T,1,185349.820481877
66,immediate,4,ankle,store,,1,185782.427101296
66,immediate,4,channel,snow,,NaN,185786.926808956
66,immediate,4,gorilla,nail,,NaN,185791.426532312
66,immediate,4,cake,beam,,1,185795.92624782
66,immediate,4,crab,cook,,NaN,185800.425971175
66,immediate,4,tide,throne,S,1,185804.925684872
66,immediate,4,record,stomach,S,NaN,185809.425402794
66,immediate,4,hospital,sun,T,1,185813.925122226
66,immediate,4,laundry,tea,T,NaN,185818.424830791
66,immediate,4,scratch,costume,,1,185822.924548714
66,immediate,4,skirt,store,S,NaN,185827.424338778
66,immediate,4,key,snow,S,1,185831.923983653
66,immediate,4,window,nail,T,1,185836.423700368
66,immediate,4,ferry,beam,,NaN,185840.923421007
66,immediate,4,wheat,cook,,1,185845.423146476
66,immediate,4,knee,throne,,NaN,185849.9228647
66,immediate,4,dial,stomach,,1,185854.422584434
66,immediate,4,needle,sun,,NaN,185858.922300545
66,immediate,4,honeymoon,tea,,1,185863.422019675
66,immediate,4,stick,costume,T,NaN,185867.921738805
66,immediate,5,corridor,leaf,,NaN,185999.380235376
66,immediate,5,banana,stove,,NaN,186003.879901078
66,immediate,5,movie,collar,,1,186008.379647978
66,immediate,5,telephone,park,T,NaN,186012.879372239
66,immediate,5,stain,shoe,T,1,186017.379094086
66,immediate,5,brush,city,S,NaN,186021.878815027
66,immediate,5,salad,hand,,1,186026.378533553
66,immediate,5,rice,arrow,S,1,186030.878264455
66,immediate,5,pants,journal,,1,186035.377977548
66,immediate,5,soldier,janitor,,NaN,186039.8777166
66,immediate,5,light,leaf,T,1,186044.377418524
66,immediate,5,bloom,stove,S,1,186048.877170556
66,immediate,5,liquor,collar,T,NaN,186053.376864028
66,immediate,5,wing,park,,1,186057.876594327
66,immediate,5,umbrella,shoe,,NaN,186062.376333379
66,immediate,5,audience,city,,1,186066.876053112
66,immediate,5,dame,hand,,NaN,186071.375760772
66,immediate,5,necklace,arrow,,NaN,186075.875482015
66,immediate,5,army,journal,S,NaN,186080.375197824
66,immediate,5,cheek,janitor,,1,186084.874910011
66,immediate,6,neck,market,T,NaN,186201.117743295
66,immediate,6,spray,scale,S,NaN,186205.617472084
66,immediate,6,herd,ski,,NaN,186210.11717914
66,immediate,6,glass,spoon,,1,186214.616897968
66,immediate,6,blood,shell,S,1,186219.116621022
66,immediate,6,blade,potato,,1,186223.616328682
66,immediate,6,peach,desk,,NaN,186228.11605898
66,immediate,6,coffee,globe,T,1,186232.615769356
66,immediate,6,scout,shoulder,,1,186237.115505088
66,immediate,6,pork,butter,,NaN,186241.615215464
66,immediate,6,armor,market,,1,186246.114949686
66,immediate,6,king,scale,,1,186250.614671533
66,immediate,6,bottle,ski,S,1,186255.114394285
66,immediate,6,bracelet,spoon,S,NaN,186259.614101945
66,immediate,6,screw,shell,,NaN,186264.113863333
66,immediate,6,elbow,potato,T,NaN,186268.613560428
66,immediate,6,jewel,desk,,1,186273.113281369
66,immediate,6,mistress,globe,,NaN,186277.612963975
66,immediate,6,rabbi,shoulder,,NaN,186282.112727175
66,immediate,6,picture,butter,T,1,186286.612448418
66,immediate,7,alley,gallery,T,NaN,186734.368138792
66,immediate,7,tail,powder,,NaN,186738.867816569
66,immediate,7,paint,date,T,1,186743.367583391
66,immediate,7,thunder,basement,,NaN,186747.867322443
66,immediate,7,fork,corner,,1,186752.36702799
66,immediate,7,spring,suitcase,,1,186756.866706974
66,immediate,7,marble,camera,S,1,186761.36645327
66,immediate,7,shepherd,ball,,1,186765.866175418
66,immediate,7,clown,leopard,,NaN,186770.365898472
66,immediate,7,rope,toothbrush,S,NaN,186774.865622733
66,immediate,7,ranch,gallery,,1,186779.365342467
66,immediate,7,net,powder,T,1,186783.865080915
66,immediate,7,barn,date,,NaN,186788.364784047
66,immediate,7,siren,basement,,1,186792.86450861
66,immediate,7,sign,corner,,NaN,186797.364227438
66,immediate,7,ticket,suitcase,S,NaN,186801.863964981
66,immediate,7,prison,camera,,NaN,186806.363676564
66,immediate,7,shore,ball,T,NaN,186810.863411692
66,immediate,7,guitar,leopard,S,1,186815.363102146
66,immediate,7,poster,toothbrush,,1,186819.862854178
66,immediate,8,kiss,basket,,NaN,186976.419837008
66,immediate,8,nurse,ambulance,T,NaN,186980.919563684
66,immediate,8,string,strawberry,T,1,186985.419285229
66,immediate,8,land,trash,S,NaN,186989.919006773
66,immediate,8,boat,tank,,1,186994.41872711
66,immediate,8,spot,soup,,NaN,186998.918453183
66,immediate,8,paper,beef,,1,187003.418171407
66,immediate,8,spaghetti,sack,S,1,187007.917895668
