subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
14,delay,1,lightning,piano,S,1,581502.683030886,globe,581510.532907385,581511.252873372
14,delay,1,cream,seed,,1,581511.498522904,pine,581513.516772067,581514.036691812
14,delay,1,pool,square,T,1,581514.314921675,square,581516.052660509,581516.764604568
14,delay,1,avenue,knife,,1,581516.997990896,knife,581519.844451977,581520.612450229
14,delay,1,castle,train,,1,581520.914279522,train,581522.548319775,581523.180305948
14,delay,1,straw,corpse,S,1,581523.714011118,corpse,581525.828195618,581526.548143797
14,delay,1,coffee,horn,,1,581526.880371962,,NA,NA
14,delay,1,planet,soup,T,1,581534.912926939,orb,581539.4195418,581539.787530875
14,delay,1,foot,note,,1,581540.82902208,,NA,NA
14,delay,1,bowl,policeman,,1,581548.861579773,,NA,NA
14,delay,2,forehead,butterfly,,1,581566.91014812,butterfly,581568.71415842,581570.090045969
14,delay,2,metal,bee,T,1,581570.459483012,,NA,NA
14,delay,2,aisle,costume,,1,581578.492035272,castle,581584.41745512,581585.265398581
14,delay,2,trash,earth,S,1,581585.491350075,ball,581590.433118347,581590.961135784
14,delay,2,ski,automobile,,1,581591.240789769,,NA,NA
14,delay,2,seat,clown,,1,581599.27334716,,NA,NA
14,delay,2,glass,alcohol,,1,581607.305898212,,NA,NA
14,delay,2,mate,wheat,,1,581618.338186657,,NA,NA
14,delay,2,poet,suitcase,T,1,581626.370699978,,NA,NA
14,delay,2,magazine,whistle,S,1,581634.403253143,,NA,NA
14,delay,3,star,peanut,T,1,581652.451815755,,NA,NA
14,delay,3,sweat,pen,,1,581660.484039302,feast,581665.997602115,581666.677552032
14,delay,3,doll,bishop,,1,581667.000065501,,NA,NA
14,delay,3,floor,shop,S,1,581675.032609611,,NA,NA
14,delay,3,finger,library,,1,581683.065162776,library,581684.764750964,581686.556672831
14,delay,3,island,camp,,1,581686.798126667,,NA,NA
14,delay,3,net,priest,T,1,581694.830670475,,NA,NA
14,delay,3,stick,thorn,S,1,581702.863215792,,NA,NA
14,delay,3,pencil,market,,1,581710.895756582,gold,581713.611397079,581713.971375394
14,delay,3,cake,liquor,,1,581715.145349766,liquor,581720.555021418,581722.003004601
14,delay,4,ankle,sword,,1,581732.310648706,,NA,NA
14,delay,4,banner,pearl,,1,581740.342869234,pearl,581742.298077617,581742.921989037
14,delay,4,ambassador,button,T,1,581743.67587647,button,581745.76187163,581746.633841334
14,delay,4,church,ridge,S,1,581746.958884597,bishop,581750.841661689,581752.593601292
14,delay,4,puppy,bottle,,1,581753.108286076,,NA,NA
14,delay,4,dough,jacket,,1,581761.140824451,jacket,581762.753072743,581763.305036133
14,delay,4,necklace,kiss,,1,581763.540589432,kiss,581767.640866861,581768.096853862
14,delay,4,mountain,mail,S,1,581768.306810701,mail,581770.984686013,581771.416645261
14,delay,4,surf,dice,,1,581771.706455546,,NA,NA
14,delay,4,drug,cellar,T,1,581779.739007805,cellar,581781.536226814,581782.120157782
14,delay,5,morgue,cannon,S,1,581792.354747882,knife,581801.255288765,581801.93527913
14,delay,5,pony,fork,,1,581802.120130012,,NA,NA
14,delay,5,umbrella,apartment,,1,581810.152673518,,NA,NA
14,delay,5,light,bus,T,1,581818.185210082,bus,581821.846275143,581822.110302425
14,delay,5,machine,blanket,,1,581822.401470727,blanket,581825.966137717,581826.726088685
14,delay,5,trail,tongue,,1,581827.034345241,,NA,NA
14,delay,5,dummy,mattress,,1,581835.066896897,beer,581841.365420344,581842.045372072
14,delay,5,smile,cloud,S,1,581842.482822248,cloud,581845.87718112,581851.052967489
14,delay,5,rocket,brick,,1,581851.498603497,globe,581855.884755106,581856.380702033
14,delay,5,king,music,T,1,581856.598098233,music,581857.908586355,581858.444575011
14,delay,6,barrel,bench,,1,581868.830555773,bench,581871.131998398,581871.907974508
14,delay,6,tomato,elephant,S,1,581872.246577414,elephant,581874.179896037,581875.299825622
14,delay,6,instrument,lock,T,1,581875.562896044,lock,581876.995762347,581877.443740097
14,delay,6,beef,porch,,1,581877.762712581,,NA,NA
14,delay,6,nurse,movie,,1,581885.795221072,,NA,NA
14,delay,6,film,coach,T,1,581893.82776488,feast,581900.306661588,581900.938577128
14,delay,6,television,beer,,1,581901.660324928,,NA,NA
14,delay,6,siren,sock,S,1,581909.692867831,automible,581912.546081567,581914.010004772
14,delay,6,lawyer,bread,,1,581914.292418861,,NA,NA
14,delay,6,brain,toast,,1,581922.324955425,fireplace,581928.121361253,581930.337240965
14,delay,7,mouth,fireplace,,1,581940.640178646,,NA,NA
14,delay,7,telephone,uniform,,1,581948.672361443,iron,581955.080096133,581955.864072137
14,delay,7,audience,date,,1,581956.204963055,date,581958.74389564,581959.143891837
14,delay,7,garlic,bomb,S,1,581959.354652196,bomb,581960.70377513,581961.207803753
14,delay,7,knight,racket,T,1,581962.037711758,,NA,NA
14,delay,7,crab,dove,,1,581970.070291184,,NA,NA
14,delay,7,swamp,statue,,1,581978.102797865,,NA,NA
14,delay,7,maiden,judge,,1,581986.13533956,mail,581991.350402168,581991.814374876
14,delay,7,eye,passenger,S,1,581992.801350108,,NA,NA
14,delay,7,drain,marble,T,1,582000.833887578,,NA,NA
14,delay,8,goat,circle,T,1,582018.88245834,circle,582021.181022536,582021.932945538
14,delay,8,radio,test,,1,582022.148455486,test,582024.64476101,582024.996805536
14,delay,8,barn,camel,,1,582025.298145835,camel,582026.764722892,582027.332702067
14,delay,8,moon,balloon,S,1,582027.714574368,balloon,582032.876407784,582034.012382736
14,delay,8,branch,gold,,1,582034.313919839,gold,582035.636321926,582036.052295574
14,delay,8,dress,paper,,1,582036.230422778,,NA,NA
14,delay,8,quarter,frog,T,1,582044.26295089,,NA,NA
14,delay,8,screw,journal,,1,582052.295485039,,NA,NA
14,delay,8,missile,monk,,1,582060.32802281,toast,582066.434824093,582068.338742662
14,delay,8,briefcase,circus,S,1,582068.877178404,circus,582070.802687902,582071.87455383
14,delay,9,scout,dust,,1,582082.192864057,,NA,NA
14,delay,9,dollar,tree,,1,582090.22508036,tree,582091.529709299,582092.177651793
14,delay,9,wall,detective,,1,582092.408189575,detective,582094.841563286,582096.497460095
14,delay,9,poison,beast,S,1,582096.807760166,,NA,NA
14,delay,9,babe,salmon,T,1,582104.840301257,salmon,582105.993025486,582106.792983469
14,delay,9,hammer,pudding,S,1,582107.090077964,huddle,582109.952846719,582110.888770296
14,delay,9,lung,salad,,1,582112.13958325,,NA,NA
14,delay,9,queen,worm,,1,582120.172120719,salmon,582122.912253816,582123.696157679
14,delay,9,skirt,cord,,1,582123.971750894,,NA,NA
14,delay,9,herd,frame,T,1,582132.004285345,,NA,NA
14,delay,10,rifle,scar,T,1,582150.052839807,scar,582152.05489449,582152.542835789
14,delay,10,ball,garbage,,1,582152.752241754,trash,582154.862711102,582155.662626826
14,delay,10,drum,meal,,1,582156.401879732,,NA,NA
14,delay,10,prince,tank,S,1,582164.434421729,,NA,NA
14,delay,10,wing,knee,,1,582172.466963122,knee,582174.317799198,582174.917789116
14,delay,10,armor,fly,T,1,582175.183362165,,NA,NA
14,delay,10,sun,feast,,1,582183.215904464,,NA,NA
14,delay,10,globe,belly,S,1,582191.24844314,belly,582192.700929905,582193.50888265
14,delay,10,deer,bubble,,1,582193.831521085,,NA,NA
14,delay,10,brass,jail,,1,582201.864068213,,NA,NA
