subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
19,delay,1,ship,lung,T,1,103974.567648307,d,103980.78340142,103980.78340142
19,delay,1,laundry,spider,S,1,103980.983575101,spider,103985.647145542,103987.750992617
19,delay,1,whistle,suitcase,,1,103988.166367337,suitcase,103993.03070217,103995.078568156
19,delay,1,orange,scale,,1,103995.532519881,,NA,NA
19,delay,1,brush,alley,,1,104004.565217851,,NA,NA
19,delay,1,ambassador,dice,S,1,104012.597945099,,NA,NA
19,delay,1,light,liquor,,1,104020.630728793,,NA,NA
19,delay,1,blood,gown,,1,104028.663484717,orange,104030.628535285,104031.62045127
19,delay,1,cigarette,meat,,1,104032.046571976,,NA,NA
19,delay,1,pearl,herd,T,1,104040.079332729,herd,104042.931853045,104043.715771223
19,delay,2,camp,glove,T,1,104054.011984456,glove,104061.78666527,104063.46658545
19,delay,2,pipe,copper,S,1,104063.860951754,meat,104067.610339763,104068.10628055
19,delay,2,shell,wheat,,1,104068.377293041,corn,104069.834227298,104070.242167875
19,delay,2,cloth,guitar,,1,104070.593801672,,NA,NA
19,delay,2,plug,plate,,1,104078.626540994,,NA,NA
19,delay,2,scar,telephone,S,1,104086.659312614,telephone,104092.112895183,104094.576732636
19,delay,2,butcher,corn,,1,104094.92535915,meat,104098.392534104,104098.720479101
19,delay,2,dove,suit,T,1,104098.941733943,whistle,104105.424144224,104107.01601288
19,delay,2,portrait,lemon,,1,104107.241140998,rabbi,104112.543733727,104113.351645871
19,delay,2,fence,cheese,,1,104113.807336827,,NA,NA
19,delay,3,cannon,sock,,1,104131.85638846,ball,104134.710482294,104135.494337689
19,delay,3,restaurant,swamp,T,1,104135.689108947,picture,104137.414277211,104138.406165729
19,delay,3,hood,rain,,1,104138.655578187,rain,104142.070001793,104142.405927573
19,delay,3,chin,drain,,1,104142.755283345,table,104146.749697702,104147.397663055
19,delay,3,aisle,date,S,1,104147.671570844,wedding,104150.277487973,104152.11735434
19,delay,3,candy,wall,S,1,104152.521222424,picture,104153.9892845,104154.989185193
19,delay,3,cloud,aspirin,,1,104155.25438596,picture,104158.653009184,104159.660937748
19,delay,3,record,messenger,,1,104159.904001801,,NA,NA
19,delay,3,bush,moose,,1,104167.936788212,,NA,NA
19,delay,3,barrel,scissors,T,1,104175.969532967,monkey,104178.339864556,104180.731687513
19,delay,4,wreck,priest,,1,104191.018800419,ship,104193.290991917,104194.01094128
19,delay,4,saddle,bottle,,1,104194.43489836,bottle,104197.442753576,104198.618661933
19,delay,4,apple,pigeon,,1,104198.834554498,ant,104202.018502498,104202.250429978
19,delay,4,spoon,chest,S,1,104202.417660894,chest,104204.106402798,104204.658291472
19,delay,4,judge,clock,T,1,104204.88415398,,NA,NA
19,delay,4,camera,alcohol,T,1,104212.916901754,alcohol,104216.009676549,104217.169613681
19,delay,4,palace,shore,,1,104217.433235495,prince,104218.969549871,104219.905391496
19,delay,4,arm,moon,,1,104220.099722967,,NA,NA
19,delay,4,magician,uniform,,1,104228.132452932,costume,104232.832696641,104234.216540023
19,delay,4,net,powder,S,1,104234.631979337,ant,104236.688444285,104236.960407889
19,delay,5,deck,costume,,1,104247.181427292,,NA,NA
19,delay,5,flame,salt,S,1,104255.213849979,salt,104257.615204298,104258.215178399
19,delay,5,minister,truck,T,1,104258.430295826,gun,104263.038914167,104263.278839031
19,delay,5,rocket,planet,,1,104263.563228088,planet,104267.718632111,104269.590470208
19,delay,5,blouse,chart,,1,104269.896106742,button,104272.286380328,104273.086263394
19,delay,5,mate,duck,T,1,104273.34589542,,NA,NA
19,delay,5,floor,tomato,S,1,104281.378644704,,NA,NA
19,delay,5,cell,diamond,,1,104289.411405155,gun,104295.588979395,104295.908932139
19,delay,5,river,essay,,1,104296.260913963,picture,104305.940349681,104306.98827332
19,delay,5,chair,market,,1,104307.226818149,table,104308.756212122,104309.380162984
19,delay,6,earth,morphine,S,1,104319.626234622,rocket,104323.195378873,104324.283275852
19,delay,6,cane,envelope,T,1,104324.72550965,cigarette,104328.731042772,104330.402911537
19,delay,6,bow,farm,,1,104330.608411577,farm,104332.786796271,104333.778782586
19,delay,6,bread,tobacco,,1,104334.208184046,,NA,NA
19,delay,6,cow,gold,,1,104342.240911596,,NA,NA
19,delay,6,wood,menu,,1,104350.273693781,floor,104352.249679893,104353.049577447
19,delay,6,brick,bank,,1,104353.606784934,,NA,NA
19,delay,6,prince,hostage,S,1,104361.639514597,palace,104366.656812734,104367.584766846
19,delay,6,star,bed,,1,104367.889063489,planet,104371.728492785,104373.176467374
19,delay,6,gun,lock,T,1,104373.422029799,minister,104376.480288612,104377.656159239
19,delay,7,bubble,trail,,1,104387.921305975,floor,104390.663388126,104391.367330645
19,delay,7,vault,bite,S,1,104391.687357944,orange,104398.462952141,104399.4389295
19,delay,7,horn,hound,T,1,104399.620145803,,NA,NA
19,delay,7,wolf,guard,,1,104407.652888446,cow,104411.438233748,104411.694150967
19,delay,7,court,nose,,1,104411.902572565,judge,104413.798064449,104414.749965137
19,delay,7,ankle,dirt,S,1,104415.002392726,,NA,NA
19,delay,7,coffee,vodka,,1,104423.035125106,orange,104430.749078014,104434.892809689
19,delay,7,trash,wedding,,1,104435.234238104,,NA,NA
19,delay,7,monk,carpet,T,1,104443.267005498,,NA,NA
19,delay,7,coach,smoke,,1,104451.29976112,,NA,NA
19,delay,8,poet,drum,,1,104469.348784983,picture,104472.074645377,104472.858552085
19,delay,8,pumpkin,anchor,,1,104473.081498769,shovel,104477.602358979,104478.658244988
19,delay,8,ferry,pier,,1,104479.114395051,,NA,NA
19,delay,8,squirrel,dummy,T,1,104487.147183574,dummy,104489.137609351,104489.745566349
19,delay,8,picture,rabbi,S,1,104489.946956768,rabbi,104492.23344727,104493.177397359
19,delay,8,sting,tunnel,S,1,104493.49672649,g,104499.137058786,104499.137058786
19,delay,8,beef,smile,T,1,104499.24628806,smile,104501.320883331,104501.856844246
19,delay,8,babe,child,,1,104502.112757542,child,104507.728552248,104508.464524754
19,delay,8,tea,gate,,1,104511.528737159,coffee,104513.712182889,104514.592106812
19,delay,8,giant,shovel,,1,104514.761833986,farm,104518.079939438,104518.495895209
19,delay,9,jelly,spice,S,1,104528.744494195,,NA,NA
19,delay,9,marble,factory,,1,104536.776946161,trunk,104542.782480792,104544.038397408
19,delay,9,storm,cent,,1,104544.343044494,,NA,NA
19,delay,9,screw,land,T,1,104552.375811284,steel,104558.493574021,104559.349490093
19,delay,9,cottage,dentist,,1,104559.691961383,prince,104563.981262364,104565.709151459
19,delay,9,lightning,grass,,1,104566.024839735,field,104568.788955369,104569.380901901
19,delay,9,mattress,helmet,,1,104569.957888389,ant,104571.532797578,104571.844851036
19,delay,9,movie,skirt,,1,104572.02440538,ant,104573.516744855,104574.036662704
19,delay,9,turtle,meal,S,1,104574.424244437,,NA,NA
19,delay,9,owl,flood,T,1,104582.45698074,,NA,NA
19,delay,10,juice,admiral,,1,104600.506014866,coffee,104603.370953088,104604.146898029
19,delay,10,scratch,ground,,1,104604.37207897,arm,104606.242821068,104606.514721889
19,delay,10,shed,passenger,S,1,104606.771911084,cottage,104609.306550521,104610.290549714
19,delay,10,hat,string,,1,104610.571637189,,NA,NA
19,delay,10,knight,hall,T,1,104618.604391604,,NA,NA
19,delay,10,jeep,finger,,1,104626.637149943,dirt,104630.017389294,104630.465335812
19,delay,10,toilet,shoe,,1,104630.786849094,,NA,NA
19,delay,10,spike,hospital,T,1,104638.819591435,alcohol,104640.696751664,104642.52064922
19,delay,10,wire,train,S,1,104642.802619593,,NA,NA
19,delay,10,tiger,willow,,1,104653.83516513,,NA,NA
