subject,group,list,cue,target,practice,test,onset
9,delay,1,tiger,tent,S,1,516239.147581332
9,delay,1,minister,card,T,NA,516243.647177912
9,delay,1,hardware,cent,,NA,516248.146791696
9,delay,1,sand,brass,,1,516252.646405481
9,delay,1,bus,park,,NA,516257.146022586
9,delay,1,magazine,lock,S,NA,516261.645648445
9,delay,1,corpse,patch,,1,516266.145235969
9,delay,1,dough,barn,T,1,516270.644857601
9,delay,1,flame,wheat,,1,516275.144468066
9,delay,1,elbow,sponge,,NA,516279.644102074
9,delay,1,neck,tent,,NA,516284.143720387
9,delay,1,copper,card,,1,516288.643323003
9,delay,1,river,cent,S,1,516293.142933467
9,delay,1,wedding,brass,,NA,516297.642537895
9,delay,1,gown,park,T,1,516302.142160735
9,delay,1,shell,lock,,1,516306.641776935
9,delay,1,spike,patch,S,NA,516311.141338499
9,delay,1,beast,barn,,NA,516315.640952888
9,delay,1,jail,wheat,T,NA,516320.140610139
9,delay,1,bottle,sponge,,1,516324.640230262
9,delay,2,porch,spring,,NA,516410.749407094
9,delay,2,light,jewel,,1,516415.249019369
9,delay,2,dress,brick,T,NA,516419.748622287
9,delay,2,star,bench,,1,516424.248230941
9,delay,2,organ,movie,,NA,516428.747834161
9,delay,2,corn,breakfast,,1,516433.24743889
9,delay,2,suit,straw,,NA,516437.747036375
9,delay,2,foot,jacket,S,1,516442.246644424
9,delay,2,tomb,ticket,T,1,516446.746247343
9,delay,2,cell,court,S,NA,516451.245851166
9,delay,2,restaurant,spring,T,1,516455.745457103
9,delay,2,mansion,jewel,T,NA,516460.245061832
9,delay,2,hammer,brick,,1,516464.744691011
9,delay,2,diamond,bench,S,NA,516469.244270385
9,delay,2,thorn,movie,,1,516473.74389564
9,delay,2,island,breakfast,,NA,516478.243477429
9,delay,2,root,straw,S,1,516482.743082762
9,delay,2,wood,jacket,,NA,516487.24271013
9,delay,2,button,ticket,,NA,516491.742282259
9,delay,2,bean,court,,1,516496.241891818
9,delay,3,hospital,giant,,NA,516582.734166757
9,delay,3,cream,owl,,NA,516587.233784164
9,delay,3,soil,portrait,T,1,516591.733361425
9,delay,3,palm,wheel,,NA,516596.232973097
9,delay,3,dirt,detective,,1,516600.732539793
9,delay,3,leaf,racket,S,NA,516605.232173198
9,delay,3,morphine,bomb,,1,516609.731726915
9,delay,3,passage,cup,,1,516614.231348246
9,delay,3,cross,ball,S,1,516618.730922187
9,delay,3,doll,chair,T,NA,516623.230515144
9,delay,3,hat,giant,T,1,516627.73010961
9,delay,3,spray,owl,S,1,516632.229705586
9,delay,3,sock,portrait,,NA,516636.729299449
9,delay,3,skin,wheel,,1,516641.228909309
9,delay,3,cookie,detective,S,NA,516645.728516151
9,delay,3,soup,racket,,1,516650.228101261
9,delay,3,banner,bomb,,NA,516654.727696934
9,delay,3,feast,cup,T,NA,516659.227290495
9,delay,3,tomato,ball,,NA,516663.72688315
9,delay,3,worm,chair,,1,516668.226437773
9,delay,4,saddle,envelope,S,NA,516761.534682858
9,delay,4,beer,apple,,1,516766.034349466
9,delay,4,horse,brain,,NA,516770.533861528
9,delay,4,scale,pound,,1,516775.033447845
9,delay,4,beam,satellite,S,1,516779.533035067
9,delay,4,horn,lion,,NA,516784.032566447
9,delay,4,ambassador,stake,,1,516788.532210114
9,delay,4,sack,uniform,,NA,516793.031788885
9,delay,4,shovel,tower,T,NA,516797.531377616
9,delay,4,tank,husband,T,1,516802.030972686
9,delay,4,milk,envelope,,1,516806.530559304
9,delay,4,passenger,apple,,NA,516811.030146828
9,delay,4,branch,brain,S,1,516815.52971775
9,delay,4,tooth,pound,S,NA,516820.029317952
9,delay,4,helmet,satellite,,NA,516824.528936566
9,delay,4,spider,lion,T,1,516829.028490887
9,delay,4,brake,stake,T,NA,516833.528084448
9,delay,4,poster,uniform,,1,516838.027665934
9,delay,4,photograph,tower,,1,516842.527286058
9,delay,4,meat,husband,,NA,516847.026828305
9,delay,5,rabbi,steam,S,NA,516934.118977031
9,delay,5,cereal,dial,,1,516938.618572324
9,delay,5,page,breast,T,NA,516943.1181634
9,delay,5,witch,purse,,NA,516947.617747709
9,delay,5,trophy,choir,S,1,516952.117322148
9,delay,5,wolf,date,,1,516956.6169028
9,delay,5,sugar,cheek,,NA,516961.116495582
9,delay,5,trail,thumb,T,1,516965.616068862
9,delay,5,potato,salad,,NA,516970.11566262
