sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,spider,glass,1,310.036723375304,NaN,NaN,NaN,NaN,,NaN,22,557.029697026041,558.864365017607,559.472261646541,glass,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,arm,beast,2,314.053004595893,NaN,NaN,NaN,NaN,,NaN,10,492.152620407503,497.827906662264,498.939857372173,creature,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,bone,bracelet,3,318.069315397298,NaN,NaN,NaN,NaN,,NaN,11,499.118603676835,506.395432118367,508.003315466118,necklace,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,whale,market,4,322.085569451831,NaN,NaN,NaN,NaN,,NaN,3,461.472241422922,464.829829113439,465.517786521894,market,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,rock,test,5,326.101880253236,NaN,NaN,NaN,NaN,,NaN,23,559.879418634344,568.439785834894,568.887717864217,walk,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,pants,beam,6,330.118134609615,NaN,NaN,NaN,NaN,,NaN,9,485.819896599957,490.564406491118,491.0123134673,beam,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,wood,shower,7,334.134414622824,NaN,NaN,NaN,NaN,,NaN,19,549.747100325449,549.94490512708,550.504797827199,floor,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,screw,vest,8,338.150711539355,NaN,NaN,NaN,NaN,,NaN,17,534.548534874272,NaN,539.725004361661,,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,skull,closet,9,342.166983100903,NaN,NaN,NaN,NaN,,NaN,24,569.795109989321,572.647496587642,573.303508224372,closet,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,salmon,maiden,10,346.183275791604,NaN,NaN,NaN,NaN,,NaN,4,466.121785425592,470.149533136249,470.781500701186,maiden,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,needle,ground,11,350.199539203334,NaN,NaN,NaN,NaN,,NaN,18,539.731364840725,NaN,549.732046406867,,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,cherry,boss,12,354.215820725768,NaN,NaN,NaN,NaN,,NaN,5,471.187964652736,474.421280619917,474.853257723159,boss,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,neck,breakfast,13,358.232139978835,NaN,NaN,NaN,NaN,,NaN,2,456.27274055391,459.182189149395,460.430110191557,breakfast,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,key,lawyer,14,362.248338795723,NaN,NaN,NaN,NaN,,NaN,15,528.165800471965,529.426079956341,530.673996168983,lawyer,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,bread,cocktail,15,366.264676461338,NaN,NaN,NaN,NaN,,NaN,13,515.033745975651,NaN,524.661925988799,,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,toilet,menu,16,370.280945608124,NaN,NaN,NaN,NaN,,NaN,21,554.846541066926,NaN,557.020093221828,,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,dress,patch,17,374.297224112108,NaN,NaN,NaN,NaN,,NaN,20,550.746957552737,553.944639503429,554.544551726886,patch,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,cat,note,18,378.313544270709,NaN,NaN,NaN,NaN,,NaN,12,509.050986459834,514.346934672882,514.802916004368,note,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,knife,circle,19,382.329827906059,NaN,NaN,NaN,NaN,,NaN,6,475.070914572415,477.301124252103,477.949076323938,circle,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,pearl,throne,20,386.346101882366,NaN,NaN,NaN,NaN,,NaN,25,573.878073009075,579.071150615251,579.5911234009,throne,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,squirrel,missile,21,390.362368010702,NaN,NaN,NaN,NaN,,NaN,8,481.237006626706,484.852681500943,485.612594545418,missle,1
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,necklace,swamp,22,394.3786425907,NaN,NaN,NaN,NaN,,NaN,7,478.153967240152,480.556949710802,480.980903168709,bone,0
84,delay,pilot4,2015-03-12-1540m21s,113.904331416215,1,N,C,frog,hurricane,23,398.394965767752,NaN,NaN,NaN,NaN,,NaN,1,451.239875663984,454.310512237101,455.022408977114,glass,0
