subject,group,list,cue,target,practice,test,onset
76,delay,1,muscle,basket,,NaN,672460.456181895
76,delay,1,moose,lamp,,1,672464.955923511
76,delay,1,dress,vice,S,NaN,672469.455691992
76,delay,1,passage,orchestra,,NaN,672473.95540614
76,delay,1,snow,frog,,1,672478.455157717
76,delay,1,sponge,chin,,NaN,672482.954869148
76,delay,1,bowl,truck,T,1,672487.454648193
76,delay,1,floor,photograph,,1,672491.954389508
76,delay,1,chair,pumpkin,S,1,672496.454136557
76,delay,1,lunch,cape,T,NaN,672500.953870023
76,delay,1,dummy,basket,S,1,672505.453623411
76,delay,1,plate,lamp,S,NaN,672509.953359292
76,delay,1,detective,vice,,1,672514.453115397
76,delay,1,puppy,orchestra,T,1,672518.95287271
76,delay,1,pepper,frog,T,NaN,672523.452602554
76,delay,1,seal,chin,,1,672527.952348396
76,delay,1,officer,truck,,NaN,672532.452098464
76,delay,1,hand,photograph,,NaN,672536.951847928
76,delay,1,jury,pumpkin,,NaN,672541.451585318
76,delay,1,flag,cape,,1,672545.951332367
76,delay,2,metal,ridge,S,NaN,672658.19501796
76,delay,2,elbow,ceiling,,NaN,672662.69476018
76,delay,2,cellar,cow,,1,672667.194483081
76,delay,2,suitcase,president,,1,672671.694229527
76,delay,2,cigar,platform,,NaN,672676.193975671
76,delay,2,minister,magician,,1,672680.693721815
76,delay,2,furniture,trash,S,1,672685.193457998
76,delay,2,shrimp,bread,T,1,672689.693215612
76,delay,2,heel,sun,T,NaN,672694.192961756
76,delay,2,whip,date,,NaN,672698.692709107
76,delay,2,mechanic,ridge,,1,672703.19245344
76,delay,2,menu,ceiling,T,1,672707.692208337
76,delay,2,toilet,cow,S,NaN,672712.191947538
76,delay,2,tree,president,,NaN,672716.691696399
76,delay,2,cage,platform,S,1,672721.191439524
76,delay,2,cloth,magician,T,NaN,672725.691275921
76,delay,2,tape,trash,,NaN,672730.190935736
76,delay,2,drain,bread,,NaN,672734.690683389
76,delay,2,fuel,sun,,1,672739.190428326
76,delay,2,arrow,date,,1,672743.690175677
76,delay,3,hardware,king,,NaN,672846.984383169
76,delay,3,plug,telephone,S,1,672851.484100033
76,delay,3,passenger,hotel,T,1,672855.983857647
76,delay,3,hair,pound,,NaN,672860.483595641
76,delay,3,peach,mayor,T,NaN,672864.983351142
76,delay,3,scar,jacket,,1,672869.483100003
76,delay,3,piano,sock,S,NaN,672873.982844638
