subject,group,list,cue,target,practice,test,onset
22,delay,1,bell,prison,S,1,615573.109549859
22,delay,1,sock,beast,,1,615577.609227637
22,delay,1,barrel,bank,,NA,615582.108908736
22,delay,1,light,square,T,NA,615586.608614889
22,delay,1,rabbi,hat,,1,615591.1083144
22,delay,1,cape,ocean,T,1,615595.607995197
22,delay,1,cannon,golf,,1,615600.107702557
22,delay,1,feast,garden,,NA,615604.607398446
22,delay,1,camp,film,S,NA,615609.107094033
22,delay,1,essay,grass,,NA,615613.606785395
22,delay,1,flag,prison,,NA,615618.106435706
22,delay,1,organ,beast,S,NA,615622.606182607
22,delay,1,army,bank,T,1,615627.105882722
22,delay,1,tide,square,,1,615631.605578612
22,delay,1,slave,hat,T,NA,615636.105271482
22,delay,1,scissors,ocean,,NA,615640.604967372
22,delay,1,ankle,golf,,NA,615645.104663563
22,delay,1,babe,garden,,1,615649.604355528
22,delay,1,clay,film,,1,615654.104052927
22,delay,1,pudding,grass,S,1,615658.603776284
22,delay,2,passage,spoon,S,NA,615740.48151445
22,delay,2,candle,trash,,NA,615744.981228752
22,delay,2,coal,ant,,NA,615749.48092283
22,delay,2,court,pigeon,,1,615753.980608457
22,delay,2,mayor,admiral,,1,615758.480304648
22,delay,2,toad,drain,S,1,615762.980008687
22,delay,2,scout,crowd,,1,615767.47969371
22,delay,2,brush,envelope,T,NA,615771.979395636
22,delay,2,television,globe,T,1,615776.479088507
22,delay,2,library,shoe,,NA,615780.978782585
22,delay,2,rifle,spoon,,1,615785.478489039
22,delay,2,lieutenant,trash,S,1,615789.978174364
22,delay,2,sign,ant,T,1,615794.477882931
22,delay,2,duck,pigeon,,NA,615798.977576708
22,delay,2,knee,admiral,S,NA,615803.477275012
22,delay,2,foot,drain,,NA,615807.976968184
22,delay,2,gift,crowd,T,NA,615812.476667092
22,delay,2,window,envelope,,1,615816.976360265
22,delay,2,jewel,globe,,NA,615821.476054947
22,delay,2,peanut,shoe,,1,615825.975752044
22,delay,3,basement,aunt,,NA,615934.235106955
22,delay,3,meat,skin,T,1,615938.734781413
22,delay,3,passenger,lung,S,1,615943.234499337
22,delay,3,ditch,ground,,1,615947.734197641
22,delay,3,hurricane,bench,,1,615952.233892022
22,delay,3,clown,lightning,S,NA,615956.733590929
22,delay,3,shed,mattress,,NA,615961.233276254
22,delay,3,pearl,bone,,1,615965.732973653
22,delay,3,tower,gun,,NA,615970.232665014
22,delay,3,cell,castle,T,NA,615974.732365733
22,delay,3,table,aunt,S,1,615979.232064641
22,delay,3,hose,skin,,NA,615983.731758418
22,delay,3,pier,lung,,NA,615988.231477549
22,delay,3,avenue,ground,T,NA,615992.73115563
22,delay,3,lobster,bench,,NA,615997.23084518
22,delay,3,bird,lightning,,1,616001.730546804
22,delay,3,willow,mattress,T,1,616006.230245109
22,delay,3,band,bone,S,NA,616010.729937074
22,delay,3,bread,gun,,1,616015.229644434
22,delay,3,mole,castle,,1,616019.729336097
22,delay,4,jacket,smile,,1,616111.023184852
22,delay,4,lock,picture,S,1,616115.522891608
22,delay,4,football,tent,,1,616120.02259444
22,delay,4,cocktail,necklace,,NA,616124.522270709
