subject,group,list,cue,target,practice,test,onset
55,delay,1,palm,robin,,NaN,24690.1054414387
55,delay,1,magazine,spice,,1,24694.6051575509
55,delay,1,bubble,rice,T,1,24699.1048787946
55,delay,1,court,wolf,,NaN,24703.6045692498
55,delay,1,cave,circle,,NaN,24708.1043436186
55,delay,1,colonel,scout,T,NaN,24712.6040379978
55,delay,1,poster,tomato,S,NaN,24717.1037417343
55,delay,1,artist,nurse,S,1,24721.6034801832
55,delay,1,mistress,roof,,1,24726.1031661107
55,delay,1,satellite,carpet,,1,24730.6028985227
55,delay,1,finger,robin,S,1,24735.1026143331
55,delay,1,stomach,spice,S,NaN,24739.6023171641
55,delay,1,book,rice,,NaN,24744.1020658758
55,delay,1,elbow,wolf,,1,24748.6017910435
55,delay,1,muscle,circle,T,1,24753.101508665
55,delay,1,steam,scout,,1,24757.6011924795
55,delay,1,seat,tomato,,1,24762.1009460209
55,delay,1,market,nurse,,NaN,24766.6006600202
55,delay,1,beef,roof,,NaN,24771.1003821694
55,delay,1,choir,carpet,T,NaN,24775.6001025075
55,delay,2,globe,ocean,,NaN,24875.0272221349
55,delay,2,garlic,dust,,1,24879.5269433785
55,delay,2,garbage,butcher,T,NaN,24884.0266597926
55,delay,2,partner,bracelet,S,NaN,24888.5263780178
55,delay,2,drill,seal,,1,24893.0260953374
55,delay,2,stove,deck,S,1,24897.5258168829
55,delay,2,mouse,machine,,NaN,24902.0255348062
55,delay,2,sail,gown,,NaN,24906.5252524277
55,delay,2,babe,soil,T,1,24911.024942581
55,delay,2,detective,boot,,1,24915.5246599007
55,delay,2,beach,ocean,,1,24920.0243790314
55,delay,2,cell,dust,,NaN,24924.5241277432
55,delay,2,board,butcher,,1,24929.0238224242
55,delay,2,spring,bracelet,,1,24933.5235859265
55,delay,2,wood,seal,S,NaN,24938.0232839279
55,delay,2,brush,deck,,NaN,24942.5230015494
55,delay,2,bed,machine,S,1,24947.0226941175
55,delay,2,pocket,gown,T,1,24951.5224386034
55,delay,2,camera,soil,,NaN,24956.0221595452
55,delay,2,college,boot,T,NaN,24960.5218940702
55,delay,3,flag,physician,,1,25059.0823905372
55,delay,3,admiral,policeman,,NaN,25063.5820652963
55,delay,3,candy,corner,T,NaN,25068.0818118952
55,delay,3,hook,pork,,NaN,25072.581546722
55,delay,3,powder,sack,,1,25077.0812498547
55,delay,3,shield,mule,,1,25081.5809662688
55,delay,3,sheep,lunch,S,NaN,25086.0807074344
55,delay,3,crown,cheese,S,1,25090.5803622716
55,delay,3,janitor,coffin,T,1,25095.0800922688
55,delay,3,gun,straw,,NaN,25099.5798095884
55,delay,3,mountain,physician,,NaN,25104.0795598095
55,delay,3,telephone,policeman,S,1,25108.5792807513
55,delay,3,table,corner,,1,25113.0789962598
55,delay,3,movie,pork,,1,25117.5787135794
55,delay,3,bank,sack,T,NaN,25122.0784315028
55,delay,3,road,mule,S,NaN,25126.5781509353
55,delay,3,horse,lunch,,1,25131.0778703679
55,delay,3,apple,cheese,,NaN,25135.5775852727
55,delay,3,quarter,coffin,,NaN,25140.0773077238
55,delay,3,train,straw,T,1,25144.5770229305
55,delay,4,turkey,portrait,T,1,25242.6375439981
55,delay,4,lion,lock,,1,25247.137264638
55,delay,4,drum,worm,T,NaN,25251.6369846743
