subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
22,delay,1,bell,prison,S,1,618105.955408174,tower,618110.886647777,618112.150555745
22,delay,1,sock,beast,,1,618112.471305086,sand,618115.510375229,618116.454320167
22,delay,1,rabbi,hat,,1,618117.554275524,hat,618118.958246439,618120.462086685
22,delay,1,cape,ocean,T,1,618123.170586902,ocean,618124.405894887,618125.373925086
22,delay,1,cannon,golf,,1,618125.687070302,trunk,618142.460993094,618146.260810718
22,delay,1,army,bank,T,1,618146.868977062,bank,618148.484658184,618149.476606119
22,delay,1,tide,square,,1,618149.768805885,wash,618152.100454611,618152.588489556
22,delay,1,babe,garden,,1,618152.968565675,ocean,618155.452304434,618156.204279644
22,delay,1,clay,film,,1,618156.918299733,cloth,618159.39605287,618159.988083693
22,delay,1,pudding,grass,S,1,618160.618061486,babe,618167.019664413,618167.371690816
22,delay,2,court,pigeon,,1,618177.617244084,cannon,618186.090658476,618188.482504809
22,delay,2,mayor,admiral,,1,618188.799468991,admiral,618199.44994369,618200.649879156
22,delay,2,toad,drain,S,1,618200.948657069,pipe,618213.017273786,618213.969223701
22,delay,2,scout,crowd,,1,618214.531063506,parade,618223.720690903,618224.424632026
22,delay,2,television,globe,T,1,618224.780393783,globe,618226.152578119,618227.472469611
22,delay,2,rifle,spoon,,1,618227.763540772,toad,618231.736260764,618232.200248178
22,delay,2,lieutenant,trash,S,1,618233.163178072,mayor,618244.151568139,618245.031527897
22,delay,2,sign,ant,T,1,618245.612332735,street,618247.343442182,618248.191353961
22,delay,2,window,envelope,,1,618248.412136475,cat,618249.871296151,618250.255254021
22,delay,2,peanut,shoe,,1,618250.512008522,butter,618252.575134948,618253.447065279
22,delay,3,meat,skin,T,1,618263.678085229,skin,618267.718362759,618269.214344122
22,delay,3,passenger,lung,S,1,618269.61069733,ticket,618275.485928054,618276.229913983
22,delay,3,ditch,ground,,1,618276.710221045,babe,618279.477751326,618279.773679503
22,delay,3,hurricane,bench,,1,618280.859941279,bench,618282.509557828,618283.781513937
22,delay,3,pearl,bone,,1,618284.393047684,shine,618287.64535568,618288.653221807
22,delay,3,table,aunt,S,1,618288.959402512,cloth,618290.501160148,618291.917035599
22,delay,3,bird,lightning,,1,618292.275867138,sing,618293.764992655,618294.30090382
22,delay,3,willow,mattress,T,1,618295.09236059,,NA,NA
22,delay,3,bread,gun,,1,618303.125112777,white,618305.948350694,618306.540292773
22,delay,3,mole,castle,,1,618306.891555806,dark,618309.964113737,618310.49210082
22,delay,4,jacket,smile,,1,618321.157548932,cloth,618327.939151008,618328.47515816
22,delay,4,lock,picture,S,1,618328.756779705,,NA,NA
22,delay,4,football,tent,,1,618336.789540948,oval,618341.402452626,618341.962408303
22,delay,4,magazine,pond,,1,618342.272493396,,NA,NA
22,delay,4,garlic,fuel,T,1,618350.305287541,peper,618354.44975232,618355.161689968
22,delay,4,piano,necklace,,1,618355.388269147,player,618357.393614552,618358.249562398
22,delay,4,button,stomach,S,1,618358.921373439,up,618361.225467478,618361.361392407
22,delay,4,tobacco,jail,,1,618361.604538448,weed,618364.23326086,618365.441206735
22,delay,4,sheep,honeymoon,,1,618365.770926057,uggs,618369.457005698,618369.92091101
22,delay,4,cheese,palm,T,1,618370.837240589,soap,618374.432686808,618377.688513734
