subject,group,list,cue,target,practice,test,onset
69,immediate,1,coffee,lock,,1,704964.638020917
69,immediate,1,bell,muscle,S,1,704969.137773855
69,immediate,1,tea,rope,,1,704973.637490269
69,immediate,1,mistress,clay,T,1,704978.137184347
69,immediate,1,blanket,kiss,,1,704982.636936379
69,immediate,1,pier,milk,T,NaN,704987.136652491
69,immediate,1,cent,basket,S,NaN,704991.63634687
69,immediate,1,shrimp,porch,,NaN,704996.136065095
69,immediate,1,hound,artist,,NaN,705000.635795092
69,immediate,1,peanut,coach,,NaN,705005.135504262
69,immediate,1,instrument,lock,S,NaN,705009.635227317
69,immediate,1,chart,muscle,,NaN,705014.134948561
69,immediate,1,dust,rope,,NaN,705018.634668597
69,immediate,1,frame,clay,,NaN,705023.134388029
69,immediate,1,meat,kiss,T,NaN,705027.634109273
69,immediate,1,tail,milk,,1,705032.133828404
69,immediate,1,coffin,basket,,1,705036.633550553
69,immediate,1,potato,porch,S,1,705041.133274815
69,immediate,1,dummy,artist,,1,705045.632991833
69,immediate,1,bus,coach,T,1,705050.132713077
69,immediate,2,restaurant,pepper,,NaN,705208.306223586
69,immediate,2,stove,barn,S,NaN,705212.805929436
69,immediate,2,seat,officer,,1,705217.30565068
69,immediate,2,bucket,lobster,T,NaN,705221.805367395
69,immediate,2,ground,bench,,1,705226.305089846
69,immediate,2,shower,jeep,,1,705230.804809883
69,immediate,2,window,bank,T,1,705235.304548332
69,immediate,2,knight,sting,S,1,705239.804259313
69,immediate,2,band,building,,NaN,705244.303925318
69,immediate,2,janitor,bolt,,NaN,705248.803682482
69,immediate,2,puppy,pepper,T,1,705253.303410064
69,immediate,2,poster,barn,,1,705257.803085125
69,immediate,2,crab,officer,S,NaN,705262.302854061
69,immediate,2,path,lobster,,1,705266.802526405
69,immediate,2,copper,bench,,NaN,705271.3022887
69,immediate,2,pen,jeep,T,NaN,705275.802009944
69,immediate,2,fountain,bank,,NaN,705280.301726961
69,immediate,2,tongue,sting,,NaN,705284.801433716
69,immediate,2,station,building,S,1,705289.301164921
69,immediate,2,lane,bolt,,1,705293.800887372
69,immediate,3,seal,barrel,,NaN,705431.575637751
69,immediate,3,ocean,rifle,,NaN,705436.07535809
69,immediate,3,elephant,book,S,1,705440.575076918
69,immediate,3,cave,storm,,1,705445.074796955
69,immediate,3,market,mouse,S,NaN,705449.574515482
69,immediate,3,bomb,shoulder,T,NaN,705454.07423582
69,immediate,3,dial,cherry,T,1,705458.573954649
69,immediate,3,envelope,rash,,1,705463.073674383
69,immediate,3,garlic,court,,1,705467.573394419
69,immediate,3,juice,flag,,NaN,705472.073113852
69,immediate,3,pigeon,barrel,,1,705476.572834492
69,immediate,3,pie,rifle,S,1,705481.072552717
69,immediate,3,pudding,book,,NaN,705485.57227064
69,immediate,3,hardware,storm,T,NaN,705490.071991884
