subject,group,list,cue,target,practice,test,onset
19,delay,1,hammer,dice,,NA,101566.140667041
19,delay,1,television,liquor,,NA,101570.640345878
19,delay,1,ticket,gown,T,NA,101575.140004491
19,delay,1,ship,lung,T,1,101579.639701741
19,delay,1,laundry,spider,S,1,101584.139366693
19,delay,1,bus,meat,S,NA,101588.639056094
19,delay,1,thumb,herd,,NA,101593.138705652
19,delay,1,whistle,suitcase,,1,101597.638399883
19,delay,1,orange,scale,,1,101602.138073589
19,delay,1,brush,alley,,1,101606.637759368
19,delay,1,ambassador,dice,S,1,101611.137445147
19,delay,1,light,liquor,,1,101615.63712489
19,delay,1,blood,gown,,1,101620.136772938
19,delay,1,straw,lung,,NA,101624.636462642
19,delay,1,sun,spider,,NA,101629.136127594
19,delay,1,cigarette,meat,,1,101633.635807638
19,delay,1,pearl,herd,T,1,101638.135514244
19,delay,1,band,suitcase,,NA,101642.635192779
19,delay,1,horse,scale,S,NA,101647.134851694
19,delay,1,closet,alley,T,NA,101651.634549246
19,delay,2,library,telephone,,NA,101750.460803004
19,delay,2,cross,corn,T,NA,101754.960448337
19,delay,2,camp,glove,T,1,101759.460159773
19,delay,2,pipe,copper,S,1,101763.959837704
19,delay,2,shell,wheat,,1,101768.459512315
19,delay,2,cloth,guitar,,1,101772.9591827
19,delay,2,stove,suit,,NA,101777.458838899
19,delay,2,corner,lemon,,NA,101781.958517736
19,delay,2,metal,cheese,S,NA,101786.458194459
19,delay,2,plug,plate,,1,101790.957872089
19,delay,2,scar,telephone,S,1,101795.457580808
19,delay,2,butcher,corn,,1,101799.957256023
19,delay,2,toe,glove,,NA,101804.456960819
19,delay,2,rice,copper,,NA,101808.956583512
19,delay,2,coast,wheat,,NA,101813.456281969
19,delay,2,ball,guitar,T,NA,101817.955968654
19,delay,2,dove,suit,T,1,101822.455615193
19,delay,2,portrait,lemon,,1,101826.955294634
19,delay,2,fence,cheese,,1,101831.455000939
19,delay,2,dame,plate,S,NA,101835.954650195
19,delay,3,robin,wall,,NA,101936.664099877
19,delay,3,snake,aspirin,T,NA,101941.163824292
19,delay,3,soap,messenger,S,NA,101945.663492867
19,delay,3,cannon,sock,,1,101950.163165666
19,delay,3,restaurant,swamp,T,1,101954.662858388
19,delay,3,glass,moose,,NA,101959.162506437
19,delay,3,hood,rain,,1,101963.662186179
19,delay,3,chin,drain,,1,101968.161849924
19,delay,3,bullet,scissors,,NA,101972.661524535
19,delay,3,aisle,date,S,1,101977.161201561
19,delay,3,candy,wall,S,1,101981.660907262
19,delay,3,cloud,aspirin,,1,101986.160559838
19,delay,3,record,messenger,,1,101990.660250145
19,delay,3,gift,sock,S,NA,101995.159937132
19,delay,3,garden,swamp,,NA,101999.659604197
19,delay,3,bush,moose,,1,102004.15926613
19,delay,3,brandy,rain,,NA,102008.658987829
19,delay,3,peanut,drain,T,NA,102013.158620785
19,delay,3,barrel,scissors,T,1,102017.658324072
19,delay,3,port,date,,NA,102022.158002003
19,delay,4,wreck,priest,,1,102114.034768325
19,delay,4,saddle,bottle,,1,102118.534423316
19,delay,4,apple,pigeon,,1,102123.034099436
19,delay,4,radio,alcohol,,NA,102127.533758955
