subject,group,list,cue,target,practice,test,onset
81,delay,1,golf,iron,,NaN,108522.199291859
81,delay,1,highway,jury,,1,108526.699027136
81,delay,1,salad,hostage,T,1,108531.198767243
81,delay,1,neck,hand,,1,108535.698503426
81,delay,1,corpse,mole,T,NaN,108540.198246853
81,delay,1,surf,snake,,NaN,108544.698005071
81,delay,1,emperor,morgue,S,1,108549.197757856
81,delay,1,port,football,S,NaN,108553.697487398
81,delay,1,frame,string,,NaN,108558.197225392
81,delay,1,pen,detective,,1,108562.696972441
81,delay,1,desk,iron,,1,108567.196685381
81,delay,1,hose,jury,T,NaN,108571.69647801
81,delay,1,scar,hostage,,NaN,108576.196224456
81,delay,1,orchestra,hand,,NaN,108580.695968789
81,delay,1,doll,mole,,1,108585.19572097
81,delay,1,statue,snake,S,1,108589.695413988
81,delay,1,knight,morgue,,NaN,108594.1952039
81,delay,1,metal,football,,1,108598.69495759
81,delay,1,pants,string,T,1,108603.194704036
81,delay,1,sail,detective,S,NaN,108607.694435691
81,delay,2,brandy,city,S,NaN,108715.521646895
81,delay,2,wedding,shop,,1,108720.021412961
81,delay,2,rope,record,,NaN,108724.521155785
81,delay,2,lung,patch,S,1,108729.02091189
81,delay,2,wheat,window,T,NaN,108733.520647771
81,delay,2,strawberry,paint,T,1,108738.020392405
81,delay,2,blouse,pipe,,NaN,108742.520142172
81,delay,2,barn,skin,,NaN,108747.01989073
81,delay,2,circus,mansion,,1,108751.519622083
81,delay,2,fort,ship,,1,108756.019377886
81,delay,2,bus,city,,1,108760.519126445
81,delay,2,mule,shop,,NaN,108765.018891304
81,delay,2,branch,record,S,1,108769.518615111
81,delay,2,newspaper,patch,,NaN,108774.018359443
81,delay,2,automobile,window,,1,108778.518126415
81,delay,2,salt,paint,,NaN,108783.01783362
81,delay,2,bush,pipe,,1,108787.517601799
81,delay,2,film,skin,T,1,108792.017344623
81,delay,2,ambassador,mansion,S,NaN,108796.517088653
81,delay,2,trash,ship,T,NaN,108801.016837816
81,delay,3,square,canal,T,NaN,108909.577381448
81,delay,3,clown,apple,,1,108914.077113405
81,delay,3,foot,pillow,,1,108918.57685804
81,delay,3,sheep,star,,NaN,108923.07656766
81,delay,3,judge,wolf,T,1,108927.576368439
81,delay,3,army,circle,S,1,108932.076116997
81,delay,3,bank,telephone,,NaN,108936.575857104
81,delay,3,mustard,tank,,1,108941.075605059
81,delay,3,coast,stick,,NaN,108945.575350599
81,delay,3,ridge,chin,S,NaN,108950.075124211
81,delay,3,crown,canal,,1,108954.574830209
81,delay,3,janitor,apple,T,NaN,108959.074592351
81,delay,3,river,pillow,S,NaN,108963.574350569
81,delay,3,hat,star,S,1,108968.07409128
81,delay,3,ankle,wolf,,NaN,108972.573835612
81,delay,3,wallet,circle,,NaN,108977.073583869
81,delay,3,coffin,telephone,T,1,108981.573329711
81,delay,3,dough,tank,,NaN,108986.073076459
81,delay,3,mail,stick,,1,108990.572806604
81,delay,3,ribbon,chin,,1,108995.072547013
81,delay,4,dice,shield,,NaN,109084.384227414
81,delay,4,forest,college,S,NaN,109088.883947901
81,delay,4,cow,bone,S,1,109093.383695856
81,delay,4,beach,bourbon,,1,109097.883423285
81,delay,4,dame,bee,,NaN,109102.383185125
81,delay,4,chart,steam,,NaN,109106.882933985
81,delay,4,peanut,cream,,1,109111.382665037
81,delay,4,gorilla,pumpkin,,1,109115.882428688
81,delay,4,thorn,whistle,T,NaN,109120.382118688
81,delay,4,spaghetti,closet,T,1,109124.881912222
81,delay,4,poster,shield,,1,109129.381668629
81,delay,4,store,college,,1,109133.881406321
81,delay,4,shark,bone,,NaN,109138.381164539
81,delay,4,storm,bourbon,T,NaN,109142.880885931
81,delay,4,medal,bee,S,1,109147.380674636
81,delay,4,crane,steam,T,1,109151.880406894
81,delay,4,tape,cream,,NaN,109156.380151529
81,delay,4,paper,pumpkin,S,NaN,109160.879900691
81,delay,4,pump,whistle,,1,109165.379642307
81,delay,4,priest,closet,,NaN,109169.879393281
81,delay,5,babe,table,S,NaN,109272.023643635
81,delay,5,straw,butter,,1,109276.523385855
81,delay,5,menu,wood,,NaN,109281.02313381
81,delay,5,ball,dove,T,NaN,109285.522902291
81,delay,5,nurse,goat,,1,109290.02263455
81,delay,5,cannon,poison,,NaN,109294.522377071
81,delay,5,pound,cape,,1,109299.022142232
81,delay,5,package,bubble,S,1,109303.521857285
81,delay,5,lawyer,hound,,NaN,109308.021601316
81,delay,5,factory,crab,T,1,109312.521363156
81,delay,5,colonel,table,,1,109317.021107791
81,delay,5,peach,butter,,NaN,109321.520856048
81,delay,5,shoulder,wood,T,1,109326.020600078
81,delay,5,scratch,dove,,1,109330.520337771
81,delay,5,prison,goat,T,NaN,109335.020102327
81,delay,5,drain,poison,,1,109339.519842434
81,delay,5,cotton,cape,S,NaN,109344.019591596
81,delay,5,mirror,bubble,,NaN,109348.519365511
81,delay,5,bow,hound,S,1,109353.019090223
81,delay,5,market,crab,,NaN,109357.518833348
81,delay,6,barrel,parade,,NaN,109783.978209122
81,delay,6,witch,blood,S,1,109788.477964925
81,delay,6,finger,jeep,,1,109792.977704428
81,delay,6,missile,shell,,NaN,109797.477474418
81,delay,6,ceiling,morphine,T,1,109801.97720396
81,delay,6,porch,cabin,S,NaN,109806.476977573
81,delay,6,blanket,spice,,NaN,109810.976706209
81,delay,6,alley,flag,,1,109815.476451146
81,delay,6,tunnel,platform,,1,109819.976227474
