subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
57,immediate,1,soil,magazine,S,1,24922.7833898458,magazine,24924.6404451647,24926.8563145651
57,immediate,1,mayor,straw,,1,24927.0160913246,straw,24928.1203725141,24929.1203725141
57,immediate,1,leather,salmon,,1,24929.3159387969,salmon,24930.7682913246,24931.4242551937
57,immediate,1,fence,cape,T,1,24931.5991325874,cape,24933.2722352205,24933.7202458554
57,immediate,1,monk,basement,,1,24933.8823206426,basement,24935.200189505,24936.3601253426
57,immediate,1,gown,board,,1,24936.4988189895,board,24940.4800659011,24941.3279964236
57,immediate,1,guitar,shrimp,S,1,24941.4818311534,salmon,24942.8319949554,24943.5999663129
57,immediate,1,globe,knee,T,1,24943.7983570597,knee,24944.9599214088,24945.4959257024
57,immediate,1,barrel,shield,,1,24945.6315727196,sheild,24947.4478735925,24948.3198795233
57,immediate,1,salad,ferry,,1,24948.4647258954,ferry,24952.9597427103,24953.5677450261
57,immediate,2,ankle,lieutenant,S,1,25148.0520800727,leiutenant,25149.955165672,25153.1870784019
57,immediate,2,spray,turkey,,1,25153.7680425955,turkey,25156.1870291994,25157.0350019817
57,immediate,2,blade,pen,,1,25157.2844742624,pen,25158.7309698836,25159.1149309611
57,immediate,2,ribbon,juice,,1,25159.2843375218,juice,25164.7068328966,25165.3148044232
57,immediate,2,wreck,dough,T,1,25165.5172644869,panace,25167.0427971038,25167.8667442838
57,immediate,2,meat,breakfast,,1,25168.0170886559,breakfast,25171.466684939,25173.1466529785
57,immediate,2,wolf,flood,T,1,25173.3000632991,storm,25174.4586425971,25177.0985450253
57,immediate,2,light,sting,,1,25177.1997973944,sting,25178.9305049654,25182.3783897265
57,immediate,2,palace,storm,S,1,25182.5660996106,wreck,25183.7223887292,25185.0024103179
57,immediate,2,bomb,puppy,,1,25185.1325988781,puppy,25189.7542840118,25190.6262093472
57,immediate,3,chin,pile,,1,25368.0701310446,pile,25371.9740310507,25372.5579890493
57,immediate,3,sack,robin,,1,25372.71947069,chin,25375.8060091022,25376.549899316
57,immediate,3,bowl,giant,S,1,25376.8858417896,giant,25378.4938377664,25379.221876631
57,immediate,3,babe,hotel,T,1,25379.3523474263,foot,25381.0297795759,25381.5417751712
57,immediate,3,carriage,mustard,,1,25381.7021794888,mustard,25383.0697241431,25384.9177023588
57,immediate,3,moose,foot,,1,25385.0352651999,foot,25386.3416381891,25386.8296293121
57,immediate,3,cottage,snake,,1,25386.9517951511,shell,25393.2535624257,25393.9494922938
57,immediate,3,trail,shell,T,1,25394.1012885919,shell,25395.2934523571,25396.005470833
