subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
86,delay,1,cigar,camp,,1,115362.99657913,,NaN,NaN
86,delay,1,college,newspaper,,1,115371.029118597,newspaper,115372.955074708,115374.651044402
86,delay,1,cereal,body,,1,115374.978940807,body,115377.83486794,115379.322800266
86,delay,1,jail,knight,T,1,115379.611984062,,NaN,NaN
86,delay,1,corn,dust,S,1,115387.644863111,dust,115391.594348758,115391.938263153
86,delay,1,flesh,shield,,1,115392.244603821,,NaN,NaN
86,delay,1,mountain,bird,T,1,115400.277507018,,NaN,NaN
86,delay,1,juice,drain,,1,115408.310353769,drain,115410.513528932,115410.945503637
86,delay,1,steel,metal,S,1,115411.226870416,hammer,115416.281271997,115417.105232274
86,delay,1,banana,bell,,1,115417.376524495,drain,115421.401079719,115421.825062332
86,delay,2,book,axe,,1,115432.942646624,axe,115437.152432612,115437.736397718
86,delay,2,machine,garbage,S,1,115437.992033264,,NaN,NaN
86,delay,2,meal,photograph,T,1,115446.024914124,photograph,115448.671975912,115450.215867065
86,delay,2,fly,earth,,1,115450.474672643,earth,115452.495838087,115452.99178786
86,delay,2,rice,bottle,,1,115453.241175405,,NaN,NaN
86,delay,2,butcher,prison,,1,115461.274056567,,NaN,NaN
86,delay,2,cigarette,lamp,S,1,115469.306927767,lamp,115475.878875004,115476.182807208
86,delay,2,telephone,square,T,1,115476.48985481,,NaN,NaN
86,delay,2,dove,cloth,,1,115484.522751668,,NaN,NaN
86,delay,2,brain,hammer,,1,115492.555634942,,NaN,NaN
86,delay,3,mule,hose,T,1,115510.604979625,,NaN,NaN
86,delay,3,cotton,cave,,1,115518.637504301,,NaN,NaN
86,delay,3,pepper,knife,,1,115526.670393613,,NaN,NaN
86,delay,3,tank,beam,,1,115534.703267832,beam,115539.452251804,115539.75621208
86,delay,3,squirrel,forest,S,1,115540.336285128,,NaN,NaN
86,delay,3,instrument,hat,T,1,115548.369168402,wheel,115552.683674726,115553.22763138
86,delay,3,envelope,pencil,S,1,115553.785529596,,NaN,NaN
86,delay,3,brake,sponge,,1,115561.818413475,sponge,115568.987018322,115570.018989707
86,delay,3,cane,laundry,,1,115570.16793142,,NaN,NaN
86,delay,3,thunder,crown,,1,115578.200828881,,NaN,NaN
86,delay,4,bubble,tobacco,,1,115596.250150925,,NaN,NaN
86,delay,4,tower,bracelet,S,1,115604.282689185,,NaN,NaN
86,delay,4,clown,pumpkin,,1,115612.3155791,pumpkin,115619.504956383,115620.912860636
86,delay,4,fountain,bowl,,1,115621.181753751,bowl,115625.200793866,115625.488715023
86,delay,4,briefcase,key,T,1,115625.798162335,key,115628.480583779,115628.720558423
86,delay,4,cream,racket,S,1,115629.031299466,racket,115631.056439977,115632.976379305
86,delay,4,rope,heel,T,1,115633.281075191,,NaN,NaN
86,delay,4,monkey,orange,,1,115641.313948202,,NaN,NaN
86,delay,4,highway,soil,,1,115649.346842042,,NaN,NaN
86,delay,4,puppy,cabin,,1,115657.379725618,jail,115660.287263123,115660.74322346
86,delay,5,sack,cross,S,1,115671.495934981,,NaN,NaN
86,delay,5,blouse,siren,,1,115679.528485315,,NaN,NaN
86,delay,5,pump,branch,,1,115687.561370099,branch,115690.958040388,115691.877935042
86,delay,5,wood,shell,,1,115692.2111093,shell,115694.069847867,115694.517832715
86,delay,5,spray,maiden,T,1,115694.710979504,,NaN,NaN
