subject,group,list,cue,target,practice,test,onset
74,delay,1,bench,string,,NaN,323100.92555948
74,delay,1,collar,shield,T,NaN,323105.425302303
74,delay,1,toad,closet,,1,323109.925044825
74,delay,1,shower,book,,NaN,323114.424773763
74,delay,1,crab,peach,,NaN,323118.924524435
74,delay,1,hook,poster,,1,323123.424274201
74,delay,1,garlic,restaurant,S,1,323127.924012798
74,delay,1,hat,cane,S,NaN,323132.423739624
74,delay,1,chocolate,badge,,1,323136.923493918
74,delay,1,pound,river,T,1,323141.42322346
74,delay,1,cannon,string,,1,323145.922964774
74,delay,1,farm,shield,,1,323150.422699146
74,delay,1,jewel,closet,T,NaN,323154.922467023
74,delay,1,vice,book,S,1,323159.422218902
74,delay,1,goat,peach,T,1,323163.921950557
74,delay,1,jeep,poster,,NaN,323168.421693984
74,delay,1,ship,restaurant,,NaN,323172.921439524
74,delay,1,ambulance,cane,,1,323177.421183857
74,delay,1,beast,badge,S,NaN,323181.920914003
74,delay,1,shepherd,river,,NaN,323186.420670108
74,delay,2,finger,mechanic,,1,323282.281896526
74,delay,2,swamp,forehead,T,1,323286.781633614
74,delay,2,spoon,pearl,,1,323291.281358327
74,delay,2,ribbon,slave,S,1,323295.781108093
74,delay,2,newspaper,babe,,NaN,323300.280855746
74,delay,2,wine,essay,S,NaN,323304.780603097
74,delay,2,smoke,rash,T,NaN,323309.280345015
74,delay,2,smile,pumpkin,,1,323313.780081801
74,delay,2,tobacco,fuel,,NaN,323318.279822814
74,delay,2,chest,magician,,NaN,323322.779578919
74,delay,2,beer,mechanic,T,NaN,323327.279325063
74,delay,2,cow,forehead,,NaN,323331.779079356
74,delay,2,ocean,pearl,,NaN,323336.278811917
74,delay,2,poison,slave,,NaN,323340.778560476
74,delay,2,crane,babe,S,1,323345.278299677
74,delay,2,toilet,essay,,1,323349.778050349
74,delay,2,fence,rash,,1,323354.277783815
74,delay,2,automobile,pumpkin,S,NaN,323358.777537505
74,delay,2,cafe,fuel,T,1,323363.277286064
74,delay,2,cake,magician,,1,323367.777030094
74,delay,3,belly,pipe,,1,323454.688734342
74,delay,3,camel,beef,T,1,323459.188524254
74,delay,3,road,skull,,NaN,323463.688267077
74,delay,3,alley,poet,S,1,323468.187998129
74,delay,3,sweat,missile,S,NaN,323472.687734311
74,delay,3,medicine,blouse,,NaN,323477.18750249
74,delay,3,gallery,bloom,T,NaN,323481.687251653
74,delay,3,sail,pen,,1,323486.186995382
74,delay,3,apple,dust,,1,323490.686722207
74,delay,3,spike,fountain,,NaN,323495.186470162
74,delay,3,golf,pipe,T,NaN,323499.686214193
74,delay,3,dummy,beef,,NaN,323504.186000785
74,delay,3,spot,skull,S,1,323508.685722781
74,delay,3,root,poet,,NaN,323513.18546983
74,delay,3,grass,missile,,1,323517.685215672
74,delay,3,parade,blouse,T,1,323522.184961212
74,delay,3,note,bloom,,1,323526.684720034
74,delay,3,crowd,pen,,NaN,323531.184451387
74,delay,3,hostage,dust,S,NaN,323535.684194512
74,delay,3,axe,fountain,,1,323540.183947901
74,delay,4,mole,wing,,NaN,323616.862943343
74,delay,4,plug,lane,,1,323621.362700957
74,delay,4,college,lightning,T,NaN,323625.862435932
74,delay,4,soup,vault,S,NaN,323630.362182982
74,delay,4,frame,tide,T,1,323634.861927918
74,delay,4,hawk,shell,S,1,323639.36167376
74,delay,4,mule,highway,,NaN,323643.861419904
74,delay,4,planet,clay,,1,323648.361165142
74,delay,4,wood,leather,,1,323652.860896194
74,delay,4,pump,rock,,NaN,323657.360656524
74,delay,4,palm,wing,,1,323661.860404178
74,delay,4,cloth,lane,T,NaN,323666.36010444
74,delay,4,crown,lightning,,1,323670.859915482
74,delay,4,wind,vault,,1,323675.359597332
74,delay,4,bucket,tide,,NaN,323679.859387546
74,delay,4,mountain,shell,,NaN,323684.359143349
74,delay,4,sword,highway,T,1,323688.85887923
74,delay,4,castle,clay,S,NaN,323693.358627185
74,delay,4,blanket,leather,,NaN,323697.858371216
74,delay,4,morgue,rock,S,1,323702.35811585
74,delay,5,willow,kiss,T,NaN,323781.436986326
