sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
34,0,C,policeman,1,NaN,3125801.535,3125802.592,3125804.448,policeman,NaN
34,0,C,orange,2,NaN,3125805.185,3125805.832,3125806.296,orange,NaN
34,0,C,square,3,NaN,3125806.702,3125806.816,3125808.184,square,NaN
34,0,C,breast,4,NaN,3125808.952,3125808.976,3125809.328,radio,NaN
34,0,C,radio,5,NaN,3125809.802,3125811.008,3125811.743,breast,NaN
34,0,C,string,6,NaN,3125813.068,3125813.127,3125813.559,string,NaN
34,0,C,gold,7,NaN,3125813.935,3125813.967,3125814.327,chain,NaN
34,0,C,bottle,8,NaN,3125814.718,3125814.743,3125815.111,gold,NaN
34,0,C,tongue,9,NaN,3125815.668,3125815.687,3125816.327,bottle,NaN
34,0,C,tobacco,10,NaN,3125816.585,3125816.695,3125818.927,tongue,NaN
34,0,C,hook,11,NaN,3125819.502,3125823.271,3125825.111,tobacco,NaN
34,0,C,gallery,12,NaN,3125826.068,3125826.215,3125826.527,hook,NaN
34,0,C,chain,13,NaN,3125826.951,3125827.007,3125827.895,gallery,NaN
34,0,C,mechanic,14,NaN,3125828.085,3125860.566,3125861.638,square,NaN
34,0,C,novel,15,NaN,3125862.267,3125862.374,3125863.07,orange,NaN
34,1,T,elbow,16,NaN,3126099.846,3126104.832,3126106.336,garbage,NaN
34,1,T,willow,17,NaN,3126106.963,3126107.088,3126107.72,poster,NaN
34,1,T,crowd,18,NaN,3126107.996,3126108.08,3126108.376,cake,NaN
34,1,T,satellite,19,NaN,3126109.129,3126109.232,3126109.536,mate,NaN
34,1,T,sun,20,NaN,3126110.846,3126110.992,3126112.112,elbow,NaN
34,1,T,seat,21,NaN,3126113.013,3126113.088,3126114.136,willow,NaN
34,1,T,poster,22,NaN,3126114.896,3126115.024,3126116.087,crowd,NaN
34,1,T,garbage,23,NaN,3126116.363,3126116.423,3126116.799,scar,NaN
34,1,T,pepper,24,NaN,3126117.196,NaN,3126189.899,,NaN
34,1,T,scar,25,NaN,0,0,0,,NaN
34,1,T,ambulance,26,NaN,0,0,0,,NaN
34,1,T,mate,27,NaN,0,0,0,,NaN
34,1,T,cake,28,NaN,0,0,0,,NaN
34,1,T,drain,29,NaN,0,0,0,,NaN
34,1,T,cent,30,NaN,0,0,0,,NaN
34,2,S,wheel,31,NaN,3126373.691,3126374.609,3126375.137,wheel,NaN
34,2,S,moose,32,NaN,3126375.791,3126375.865,3126376.457,coast,NaN
34,2,S,page,33,NaN,3126377.524,3126377.617,3126377.993,eye,NaN
34,2,S,rocket,34,NaN,3126379.824,3126379.945,3126380.633,rocket,NaN
34,2,S,train,35,NaN,3126380.941,3126383.632,3126383.896,page,NaN
34,2,S,costume,36,NaN,3126384.374,3126397.304,3126397.968,choir,NaN
34,2,S,machine,37,NaN,3126398.774,3126398.84,3126399.184,desk,NaN
34,2,S,candle,38,NaN,3126399.607,3126426.087,3126427.311,moose,NaN
34,2,S,shoe,39,NaN,3126427.623,3126427.703,3126428.351,wheel,NaN
34,2,S,coast,40,NaN,3126431.99,NaN,3126463.691,,NaN
34,2,S,eye,41,NaN,0,0,0,,NaN
34,2,S,desk,42,NaN,0,0,0,,NaN
34,2,S,choir,43,NaN,0,0,0,,NaN
34,2,S,rope,44,NaN,0,0,0,,NaN
34,2,S,body,45,NaN,0,0,0,,NaN
34,3,T,vest,46,NaN,3126673.702,3126677.185,3126678.153,pile,NaN
34,3,T,tide,47,NaN,3126680.135,3126683.289,3126683.921,rabbi,NaN
34,3,T,rabbi,48,NaN,3126687.419,3126689.56,3126690.24,bullet,NaN
34,3,T,wallet,49,NaN,3126690.452,3126694.456,3126695.904,lawyer,NaN
34,3,T,lawyer,50,NaN,3126696.135,3126724.703,3126725.383,forest,NaN
34,3,T,gift,51,NaN,3126725.668,NaN,3126763.751,,NaN
34,3,T,bullet,52,NaN,0,0,0,,NaN
34,3,T,potato,53,NaN,0,0,0,,NaN
34,3,T,duck,54,NaN,0,0,0,,NaN
34,3,T,clown,55,NaN,0,0,0,,NaN
34,3,T,dame,56,NaN,0,0,0,,NaN
34,3,T,pile,57,NaN,0,0,0,,NaN
34,3,T,horn,58,NaN,0,0,0,,NaN
34,3,T,forest,59,NaN,0,0,0,,NaN
34,3,T,feast,60,NaN,0,0,0,,NaN
34,4,S,automobile,61,NaN,3126946.597,3126948.826,3126950.938,automobile,NaN
34,4,S,forehead,62,NaN,3126952.047,3126952.169,3126953.737,forehead,NaN
34,4,S,palace,63,NaN,3126955.447,3126955.745,3126956.465,palace,NaN
34,4,S,admiral,64,NaN,3126959.347,3126960.305,3126961.449,admiral,NaN
34,4,S,nurse,65,NaN,3126963.78,3126964.001,3126964.609,nurse,NaN
34,4,S,smile,66,NaN,3126965.53,3126968.073,3126969.393,hospital,NaN
34,4,S,tape,67,NaN,3126969.847,3126970.017,3126970.329,dial,NaN
34,4,S,artist,68,NaN,3126970.713,3126973.169,3126973.625,milk,NaN
34,4,S,hospital,69,NaN,3126975.363,3126975.961,3126976.617,camel,NaN
34,4,S,shepherd,70,NaN,3126977.38,3126977.473,3126978.073,smile,NaN
34,4,S,dial,71,NaN,3126979.713,3126979.817,3126980.481,artist,NaN
34,4,S,milk,72,NaN,3126980.763,3126980.833,3126982.209,shepard,NaN
34,4,S,dress,73,NaN,3126984.546,3126985.289,3126985.921,artist,NaN
34,4,S,strawberry,74,NaN,3126986.196,3126987.569,3126987.937,tape,NaN
34,4,S,camel,75,NaN,3126989.046,3127031.887,3127032.351,dress,NaN
34,4,,,NaN,NaN,3127032.612,3127033.463,3127035.295,strawberry,NaN
34,5,T,mansion,76,NaN,3127246.908,3127247.426,3127248.578,mansion,NaN
34,5,T,anchor,77,NaN,3127248.941,3127253.434,3127254.586,anchor,NaN
34,5,T,tiger,78,NaN,3127256.025,3127256.905,3127257.809,mattress,NaN
34,5,T,mattress,79,NaN,3127258.975,3127260.137,3127260.665,tiger,NaN
34,5,T,lemon,80,NaN,3127262.358,3127262.473,3127262.929,chest,NaN
34,5,T,chest,81,NaN,3127264.741,3127265.417,3127265.681,ship,NaN
34,5,T,priest,82,NaN,3127266.191,3127266.409,3127267.857,plane,NaN
34,5,T,cape,83,NaN,3127268.258,3127269.241,3127269.929,seed,NaN
34,5,T,piano,84,NaN,3127270.724,3127270.753,3127271.377,wreck,NaN
34,5,T,plane,85,NaN,3127272.474,3127273.233,3127273.681,spice,NaN
34,5,T,ship,86,NaN,3127274.474,3127274.649,3127274.857,shop,NaN
34,5,T,seed,87,NaN,3127275.241,3127282.649,3127283.233,tiger,NaN
34,5,T,wreck,88,NaN,3127284.274,3127318.728,3127319.408,lemon,NaN
34,5,T,spice,89,NaN,3127319.69,NaN,3127336.991,,NaN
34,5,T,shop,90,NaN,0,0,0,,NaN
34,6,S,vault,91,NaN,3127516.786,3127517.299,3127518.035,vault,NaN
34,6,S,ball,92,NaN,3127518.803,3127519.027,3127519.307,ball,NaN
34,6,S,slave,93,NaN,3127521.02,3127522.867,3127523.874,carpet,NaN
34,6,S,carpet,94,NaN,3127524.386,3127524.946,3127525.37,lamp,NaN
34,6,S,lamp,95,NaN,3127526.786,3127526.994,3127527.642,fountain,NaN
34,6,S,bean,96,NaN,3127528.986,3127529.73,3127530.05,bean,NaN
34,6,S,stain,97,NaN,3127530.886,3127530.954,3127531.37,stain,NaN
34,6,S,herd,98,NaN,3127533.153,3127533.842,3127536.634,elephant,NaN
34,6,S,elephant,99,NaN,3127538.486,3127542.274,3127543.138,carriage,NaN
34,6,S,morphine,100,NaN,3127544.153,3127544.354,3127544.754,lane,NaN
34,6,S,lane,101,NaN,3127546.136,3127549.826,3127550.65,trophy,NaN
34,6,S,fountain,102,NaN,3127551.219,3127551.258,3127552.778,worm,NaN
34,6,S,carriage,103,NaN,3127553.552,3127554.362,3127555.178,morphine,NaN
34,6,S,trophy,104,NaN,3127555.419,3127561.545,3127561.849,herd,NaN
34,6,S,worm,105,NaN,3127562.119,NaN,3127606.821,,NaN
34,7,T,spark,106,NaN,3127815.748,3127816.795,3127817.731,electric,NaN
34,7,T,beard,107,NaN,3127818.014,3127818.083,3127818.539,mail,NaN
34,7,T,banana,108,NaN,3127818.831,3127818.867,3127819.643,beard,NaN
34,7,T,pond,109,NaN,3127820.348,3127820.539,3127820.779,beer,NaN
34,7,T,child,110,NaN,3127821.031,3127821.163,3127822.747,vodka,NaN
34,7,T,beer,111,NaN,3127823.047,3127823.099,3127823.603,chart,NaN
