subject,group,list,cue,target,practice,test,onset
83,immediate,1,fence,thunder,,NaN,109722.71874983
83,immediate,1,cup,hospital,T,1,109727.218414179
83,immediate,1,sword,gate,S,1,109731.71808879
83,immediate,1,chart,robin,,1,109736.217751629
83,immediate,1,globe,cape,S,NaN,109740.717405714
83,immediate,1,crab,peanut,,NaN,109745.217067346
83,immediate,1,babe,cent,,1,109749.71674075
83,immediate,1,pillow,dove,,NaN,109754.216392118
83,immediate,1,package,pool,T,NaN,109758.716054052
83,immediate,1,thread,ticket,,1,109763.215724135
83,immediate,1,brat,thunder,S,1,109767.715383654
83,immediate,1,camera,hospital,,NaN,109772.215043777
83,immediate,1,hound,gate,,NaN,109776.714712954
83,immediate,1,sting,robin,T,NaN,109781.214386056
83,immediate,1,shirt,cape,,1,109785.714057951
83,immediate,1,cross,peanut,T,1,109790.213706603
83,immediate,1,sweat,cent,S,NaN,109794.713370348
83,immediate,1,clock,dove,,1,109799.213031074
83,immediate,1,telephone,pool,,1,109803.712697233
83,immediate,1,fuel,ticket,,NaN,109808.212385125
83,immediate,2,thorn,hat,T,1,109948.935253631
83,immediate,2,road,chair,T,NaN,109953.434923111
83,immediate,2,band,steak,,1,109957.934588969
83,immediate,2,storm,coach,,1,109962.434252411
83,immediate,2,moon,college,S,NaN,109966.933920382
83,immediate,2,quarter,kiss,,NaN,109971.433583221
83,immediate,2,snake,bolt,,NaN,109975.933258737
83,immediate,2,policeman,essay,,NaN,109980.432922482
83,immediate,2,fly,hook,,1,109984.932596489
83,immediate,2,bucket,market,S,1,109989.432256008
83,immediate,2,detective,hat,,NaN,109993.931946919
83,immediate,2,jeep,chair,,1,109998.431594062
83,immediate,2,chapel,steak,S,NaN,110002.931259919
83,immediate,2,forehead,coach,T,NaN,110007.430930305
83,immediate,2,cereal,college,,1,110011.930600992
83,immediate,2,meal,kiss,S,1,110016.430266849
83,immediate,2,dentist,bolt,,1,110020.929933612
83,immediate,2,spoon,essay,T,1,110025.429601281
83,immediate,2,spray,hook,,NaN,110029.929289475
83,immediate,2,balloon,market,,NaN,110034.428936014
83,immediate,3,frame,orchestra,,NaN,110157.919814558
83,immediate,3,factory,sugar,S,NaN,110162.419484642
83,immediate,3,tobacco,pudding,,1,110166.919151405
83,immediate,3,ranch,shovel,,NaN,110171.418822696
83,immediate,3,fountain,record,T,1,110175.918489157
83,immediate,3,cigar,brain,S,1,110180.418157731
83,immediate,3,branch,ceiling,,NaN,110184.917822985
83,immediate,3,ditch,cane,,1,110189.417491559
83,immediate,3,bracelet,suit,,1,110193.917156813
83,immediate,3,sponge,poison,T,NaN,110198.416829311
83,immediate,3,thumb,orchestra,T,1,110202.916487019
83,immediate,3,court,sugar,,1,110207.416165855
83,immediate,3,ribbon,pudding,S,NaN,110211.915786738
83,immediate,3,finger,shovel,S,1,110216.415495458
83,immediate,3,neck,record,,NaN,110220.91516373
83,immediate,3,brake,brain,,NaN,110225.414834417
83,immediate,3,pound,ceiling,,1,110229.91445862
83,immediate,3,parade,cane,,NaN,110234.414176093
83,immediate,3,key,suit,T,NaN,110238.913831084
83,immediate,3,president,poison,,1,110243.413503884
83,immediate,4,camel,knife,S,1,110701.52977128
83,immediate,4,minister,soil,T,1,110706.029444684
83,immediate,4,bloom,train,,NaN,110710.529108428
83,immediate,4,hotel,hand,,NaN,110715.028776399
83,immediate,4,spot,battle,T,NaN,110719.528449199
83,immediate,4,heel,hill,,NaN,110724.028116565
83,immediate,4,arm,toilet,,1,110728.527804458
83,immediate,4,dress,bean,,1,110733.027454015
83,immediate,4,rock,officer,S,NaN,110737.527124401
83,immediate,4,menu,reed,,1,110742.026805049
83,immediate,4,sail,knife,,NaN,110746.526460341
83,immediate,4,apartment,soil,,NaN,110751.026128312
83,immediate,4,breast,train,S,1,110755.525795377
83,immediate,4,wood,hand,T,1,110760.025465158
83,immediate,4,belly,battle,,1,110764.525128601
83,immediate,4,coast,hill,,1,110769.02480291
83,immediate,4,hall,toilet,,NaN,110773.524468164
83,immediate,4,cat,bean,T,NaN,110778.024139153
83,immediate,4,bedroom,officer,,1,110782.523832478
83,immediate,4,lock,reed,S,NaN,110787.023475999
83,immediate,5,barrel,earth,T,NaN,110915.430678868
83,immediate,5,nest,instrument,S,NaN,110919.930342612
83,immediate,5,jelly,pond,S,1,110924.430015714
83,immediate,5,shield,palace,,NaN,110928.929679459
