subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
19,delay,1,laundry,spider,S,1,101684.915492137,NA,NA,NA,1
19,delay,1,bus,meat,S,NA,101689.415173087,NA,NA,NA,1
19,delay,1,ambassador,dice,S,1,101693.914850415,NA,NA,NA,1
19,delay,1,horse,scale,S,NA,101698.414529252,NA,NA,NA,1
19,delay,2,pipe,copper,S,1,101843.487472223,NA,NA,NA,1
19,delay,2,metal,cheese,S,NA,101847.987157398,NA,NA,NA,1
19,delay,2,scar,telephone,S,1,101852.486827784,NA,NA,NA,1
19,delay,2,dame,plate,S,NA,101856.986503904,NA,NA,NA,1
19,delay,3,soap,messenger,S,NA,102054.30569479,NA,NA,NA,1
19,delay,3,aisle,date,S,1,102058.80539053,NA,NA,NA,1
19,delay,3,candy,wall,S,1,102063.305064236,NA,NA,NA,1
19,delay,3,gift,sock,S,NA,102067.804724358,NA,NA,NA,1
19,delay,4,spoon,chest,S,1,102207.061370534,NA,NA,NA,1
19,delay,4,cabinet,uniform,S,NA,102211.561078951,NA,NA,NA,1
19,delay,4,brat,priest,S,NA,102216.060743903,NA,NA,NA,1
19,delay,4,net,powder,S,1,102220.560404327,NA,NA,NA,1
19,delay,5,flame,salt,S,1,102398.814331181,NA,NA,NA,1
19,delay,5,tree,market,S,NA,102403.31398587,NA,NA,NA,1
19,delay,5,maiden,costume,S,NA,102407.813622147,NA,NA,NA,1
19,delay,5,floor,tomato,S,1,102412.313291928,NA,NA,NA,1
19,delay,6,earth,morphine,S,1,102868.347219916,NA,NA,NA,1
19,delay,6,circus,bed,S,NA,102872.846874002,NA,NA,NA,1
19,delay,6,brain,farm,S,NA,102877.346558272,NA,NA,NA,1
19,delay,6,prince,hostage,S,1,102881.846234694,NA,NA,NA,1
19,delay,7,ant,wedding,S,NA,103076.065606325,NA,NA,NA,1
19,delay,7,vault,bite,S,1,103080.565299952,NA,NA,NA,1
19,delay,7,ankle,dirt,S,1,103085.064955849,NA,NA,NA,1
19,delay,7,canal,guard,S,NA,103089.564639516,NA,NA,NA,1
19,delay,8,picture,rabbi,S,1,103231.787746177,NA,NA,NA,1
19,delay,8,iron,shovel,S,NA,103236.287420486,NA,NA,NA,1
19,delay,8,sting,tunnel,S,1,103240.78709721,NA,NA,NA,1
19,delay,8,square,pier,S,NA,103245.286773331,NA,NA,NA,1
19,delay,9,jelly,spice,S,1,103433.656568843,NA,NA,NA,1
19,delay,9,cotton,helmet,S,NA,103438.156261263,NA,NA,NA,1
19,delay,9,pen,cent,S,NA,103442.655920178,NA,NA,NA,1
19,delay,9,turtle,meal,S,1,103447.155598713,NA,NA,NA,1
19,delay,10,goat,finger,S,NA,103583.779127595,NA,NA,NA,1
19,delay,10,shed,passenger,S,1,103588.278780474,NA,NA,NA,1
19,delay,10,wire,train,S,1,103592.778457499,NA,NA,NA,1
19,delay,10,path,string,S,NA,103597.278160182,NA,NA,NA,1
19,delay,1,laundry,spider,S,1,101727.42911531,NA,NA,NA,2
19,delay,1,bus,meat,S,NA,101731.928766981,NA,NA,NA,2
19,delay,1,ambassador,dice,S,1,101736.428446422,NA,NA,NA,2
19,delay,1,horse,scale,S,NA,101740.92807968,NA,NA,NA,2
19,delay,2,pipe,copper,S,1,101891.334042569,NA,NA,NA,2
19,delay,2,metal,cheese,S,NA,101895.833693032,NA,NA,NA,2
19,delay,2,scar,telephone,S,1,101900.33340145,NA,NA,NA,2
19,delay,2,dame,plate,S,NA,101904.833047687,NA,NA,NA,2
19,delay,3,soap,messenger,S,NA,102091.003034448,NA,NA,NA,2
19,delay,3,aisle,date,S,1,102095.502713587,NA,NA,NA,2
19,delay,3,candy,wall,S,1,102100.002421703,NA,NA,NA,2
19,delay,3,gift,sock,S,NA,102104.502068544,NA,NA,NA,2
19,delay,4,spoon,chest,S,1,102247.275151994,NA,NA,NA,2
19,delay,4,cabinet,uniform,S,NA,102251.774860714,NA,NA,NA,2
19,delay,4,brat,priest,S,NA,102256.274559774,NA,NA,NA,2
19,delay,4,net,powder,S,1,102260.774217784,NA,NA,NA,2
19,delay,5,flame,salt,S,1,102440.444656105,NA,NA,NA,2
19,delay,5,tree,market,S,NA,102444.94431502,NA,NA,NA,2
19,delay,5,maiden,costume,S,NA,102449.443991744,NA,NA,NA,2
19,delay,5,floor,tomato,S,1,102453.943670883,NA,NA,NA,2
19,delay,6,earth,morphine,S,1,102911.377456943,NA,NA,NA,2
19,delay,6,circus,bed,S,NA,102915.877131856,NA,NA,NA,2
19,delay,6,brain,farm,S,NA,102920.376807071,NA,NA,NA,2
19,delay,6,prince,hostage,S,1,102924.876476249,NA,NA,NA,2
19,delay,7,ant,wedding,S,NA,103115.729436051,NA,NA,NA,2
19,delay,7,vault,bite,S,1,103120.229101908,NA,NA,NA,2
19,delay,7,ankle,dirt,S,1,103124.728736072,NA,NA,NA,2
19,delay,7,canal,guard,S,NA,103129.228437547,NA,NA,NA,2
19,delay,8,picture,rabbi,S,1,103275.6345909,NA,NA,NA,2
19,delay,8,iron,shovel,S,NA,103280.134277283,NA,NA,NA,2
19,delay,8,sting,tunnel,S,1,103284.633945556,NA,NA,NA,2
19,delay,8,square,pier,S,NA,103289.133619865,NA,NA,NA,2
19,delay,9,jelly,spice,S,1,103467.720783059,NA,NA,NA,2
19,delay,9,cotton,helmet,S,NA,103472.220468234,NA,NA,NA,2
19,delay,9,pen,cent,S,NA,103476.720144958,NA,NA,NA,2
19,delay,9,turtle,meal,S,1,103481.219809005,NA,NA,NA,2
19,delay,10,goat,finger,S,NA,103628.642526407,NA,NA,NA,2
19,delay,10,shed,passenger,S,1,103633.142202225,NA,NA,NA,2
19,delay,10,wire,train,S,1,103637.641832163,NA,NA,NA,2
19,delay,10,path,string,S,NA,103642.141555975,NA,NA,NA,2
