subject,group,list,cue,target,practice,test,onset
53,immediate,1,table,tower,,1,20471.6466407161
53,immediate,1,vice,purse,,NaN,20476.1462911806
53,immediate,1,drain,muscle,T,NaN,20480.6459353063
53,immediate,1,knife,dove,,NaN,20485.1456078054
53,immediate,1,sponge,apartment,T,1,20489.6452637031
53,immediate,1,sugar,alley,,NaN,20494.1449102436
53,immediate,1,plug,gold,S,1,20498.6445471251
53,immediate,1,scissors,wheel,,1,20503.144200608
53,immediate,1,hospital,television,,1,20507.6438631463
53,immediate,1,skirt,bee,S,NaN,20512.1435027444
53,immediate,1,market,tower,S,NaN,20516.6431728287
53,immediate,1,novel,purse,S,1,20521.142808201
53,immediate,1,lemon,muscle,,1,20525.6424779835
53,immediate,1,pile,dove,,1,20530.1421142613
53,immediate,1,rock,apartment,,NaN,20534.6417976268
53,immediate,1,brat,alley,T,1,20539.1414323954
53,immediate,1,gun,gold,,NaN,20543.6410858783
53,immediate,1,lion,wheel,T,NaN,20548.1406916698
53,immediate,1,blade,television,,NaN,20552.6404507982
53,immediate,1,pony,bee,,1,20557.1400499492
53,immediate,2,path,hill,,NaN,20699.1958029779
53,immediate,2,ribbon,sword,,1,20703.6954371428
53,immediate,2,tent,queen,,NaN,20708.1950885128
53,immediate,2,mistress,snow,S,NaN,20712.6947441086
53,immediate,2,chart,newspaper,,NaN,20717.1943981952
53,immediate,2,carriage,dollar,T,1,20721.694044132
53,immediate,2,envelope,pie,,1,20726.1937081795
53,immediate,2,poster,owl,,1,20730.6933634735
53,immediate,2,sack,desk,S,1,20735.1930072974
53,immediate,2,flood,mansion,T,NaN,20739.6926758725
53,immediate,2,president,hill,T,1,20744.1923196964
53,immediate,2,movie,sword,,NaN,20748.691973783
53,immediate,2,moose,queen,,1,20753.1916360194
53,immediate,2,knee,snow,,1,20757.6913112351
53,immediate,2,pound,newspaper,S,1,20762.1909683402
53,immediate,2,bench,dollar,,NaN,20766.690600694
53,immediate,2,hotel,pie,S,NaN,20771.190255988
53,immediate,2,mule,owl,T,NaN,20775.6899082635
53,immediate,2,bucket,desk,,NaN,20780.1895656704
53,immediate,2,ski,mansion,,1,20784.6892221718
53,immediate,3,vest,meal,,NaN,20903.8967677925
53,immediate,3,cave,court,S,NaN,20908.3963956187
53,immediate,3,glass,gift,,NaN,20912.8960542329
53,immediate,3,bat,bell,,1,20917.3957037919
53,immediate,3,mail,spray,S,1,20921.8953651228
53,immediate,3,cook,floor,T,NaN,20926.3950186057
53,immediate,3,beef,dice,,NaN,20930.8946763144
53,immediate,3,corn,suitcase,,1,20935.3943222512
53,immediate,3,wedding,ear,T,1,20939.8939823747
53,immediate,3,chapel,clown,,1,20944.3936319337
53,immediate,3,breast,meal,T,1,20948.8932944719
53,immediate,3,rope,court,,1,20953.3929482567
53,immediate,3,stake,gift,,1,20957.8925993248
53,immediate,3,island,bell,T,NaN,20962.3922621649
53,immediate,3,club,spray,,NaN,20966.891928929
53,immediate,3,leather,floor,,1,20971.3915736584
53,immediate,3,suit,dice,S,1,20975.8912292543
53,immediate,3,sand,suitcase,,NaN,20980.3908794169
53,immediate,3,shoulder,ear,,NaN,20984.8905513123
53,immediate,3,army,clown,S,NaN,20989.3901860809
53,immediate,4,brick,clay,S,1,21467.3536236994
53,immediate,4,tree,shepherd,,1,21471.8532672214
53,immediate,4,mustard,hostage,,1,21476.3528920291
53,immediate,4,detective,spike,S,NaN,21480.8525956182
53,immediate,4,cross,wing,,NaN,21485.3522644952
53,immediate,4,cafe,wind,,NaN,21489.851906508
53,immediate,4,magician,instrument,T,1,21494.351561802
53,immediate,4,hound,rabbi,,1,21498.8512339992
53,immediate,4,land,heel,,NaN,21503.3508560904
53,immediate,4,robin,racket,T,NaN,21507.8505104788
53,immediate,4,ditch,clay,,NaN,21512.3501367958
53,immediate,4,rash,shepherd,T,NaN,21516.8498246889
53,immediate,4,rifle,hostage,,NaN,21521.3494962825
53,immediate,4,root,spike,,1,21525.8491494636
53,immediate,4,collar,wing,T,1,21530.348807776
53,immediate,4,cheese,wind,S,1,21534.8484476759
53,immediate,4,arm,instrument,,NaN,21539.3481165529
53,immediate,4,bow,rabbi,S,NaN,21543.8477706395
53,immediate,4,ambulance,heel,,1,21548.3474416294
53,immediate,4,bolt,racket,,1,21552.8470428933
53,immediate,5,ball,thumb,T,NaN,21689.0533210704
53,immediate,5,gorilla,trail,S,NaN,21693.5529932677
53,immediate,5,soldier,prince,,1,21698.0526346768
53,immediate,5,glove,drug,,1,21702.5522911782
53,immediate,5,duck,tea,T,1,21707.0519494906
53,immediate,5,circus,bomb,,NaN,21711.5516005588
53,immediate,5,ticket,mechanic,,NaN,21716.0512603804
53,immediate,5,meat,lung,S,1,21720.5509328795
53,immediate,5,picture,alcohol,,1,21725.0505767034
53,immediate,5,jail,partner,,NaN,21729.5502271679
53,immediate,5,gallery,thumb,,1,21734.0498894043
53,immediate,5,whale,trail,,1,21738.5495474149
53,immediate,5,ceiling,prince,,NaN,21743.0491879185
53,immediate,5,toast,drug,T,NaN,21747.5488486457
53,immediate,5,passenger,tea,,NaN,21752.048505147
53,immediate,5,pier,bomb,,1,21756.5481622521
53,immediate,5,frog,mechanic,S,1,21761.0477988317
53,immediate,5,telephone,lung,,NaN,21765.5474722364
53,immediate,5,cane,alcohol,S,NaN,21770.0471269267
53,immediate,5,date,partner,T,1,21774.5467858428
53,immediate,6,judge,cord,T,NaN,21919.7190392422
53,immediate,6,passage,crowd,,NaN,21924.2186725015
53,immediate,6,lobster,scratch,,1,21928.7183353416
53,immediate,6,wall,crane,S,1,21933.2179411331
53,immediate,6,laundry,book,,1,21937.71759854
53,immediate,6,straw,eye,S,NaN,21942.2172556451
53,immediate,6,corridor,blanket,T,1,21946.7169115428
53,immediate,6,trash,strawberry,,NaN,21951.2165943046
53,immediate,6,garbage,cereal,,NaN,21955.716268011
53,immediate,6,spice,nose,,1,21960.2159217958
53,immediate,6,pumpkin,cord,,1,21964.7155656197
53,immediate,6,morphine,crowd,S,1,21969.2152206119
53,immediate,6,turtle,scratch,T,NaN,21973.7148925073
53,immediate,6,swamp,crane,,NaN,21978.214530898
53,immediate,6,shirt,book,,NaN,21982.7141895122
53,immediate,6,blood,eye,,1,21987.2138463154
53,immediate,6,goat,blanket,,NaN,21991.7135049297
53,immediate,6,mouse,strawberry,,1,21996.2131593182
53,immediate,6,deer,cereal,T,1,22000.7128312136
53,immediate,6,square,nose,S,NaN,22005.2124865076
53,immediate,7,emperor,crab,S,NaN,22481.7593849382
53,immediate,7,hawk,quarter,T,1,22486.259029064
53,immediate,7,officer,station,,NaN,22490.7586783211
53,immediate,7,armor,beam,,1,22495.2583641013
53,immediate,7,brass,sting,,1,22499.7580088308
53,immediate,7,prisoner,light,S,1,22504.2576647284
53,immediate,7,wire,tape,,NaN,22508.7573040247
53,immediate,7,dust,candle,,NaN,22513.2569879938
53,immediate,7,toad,palace,T,NaN,22517.7566203477
53,immediate,7,leopard,snake,,1,22522.2562910357
53,immediate,7,chest,crab,,1,22526.755963233
53,immediate,7,steel,quarter,,NaN,22531.2555889462
53,immediate,7,monkey,station,S,1,22535.7552415236
53,immediate,7,shed,beam,S,NaN,22540.254899836
53,immediate,7,boss,sting,T,NaN,22544.7545578466
53,immediate,7,scar,light,,NaN,22549.2542252144
53,immediate,7,card,tape,,1,22553.753879301
53,immediate,7,automobile,candle,T,1,22558.2535373116
53,immediate,7,bone,palace,,1,22562.7531971332
53,immediate,7,bear,snake,,NaN,22567.2528488051
53,immediate,8,camera,worm,S,NaN,22725.9906944468
53,immediate,8,aspirin,missile,,NaN,22730.4903747938
53,immediate,8,ground,machine,,1,22734.9900086569
53,immediate,8,organ,cabinet,,1,22739.4896630453
53,immediate,8,seal,barn,,NaN,22743.9893201504
53,immediate,8,flame,cream,S,1,22748.4889763499
53,immediate,8,needle,mouth,,1,22752.9886274181
53,immediate,8,camel,avenue,T,NaN,22757.4882790899
53,immediate,8,planet,coal,,NaN,22761.9879488724
53,immediate,8,frame,pigeon,T,1,22766.4876473301
53,immediate,8,barrel,worm,,1,22770.9872651954
53,immediate,8,stick,missile,T,1,22775.4869020769
53,immediate,8,restaurant,machine,S,NaN,22779.9865570691
53,immediate,8,rice,cabinet,T,NaN,22784.4862247387
53,immediate,8,bubble,barn,S,1,22788.9858694681
53,immediate,8,priest,cream,,NaN,22793.4855368359
53,immediate,8,crown,mouth,,NaN,22797.9851927335
53,immediate,8,ring,avenue,,1,22802.4848468201
53,immediate,8,clock,coal,,1,22806.9845006049
53,immediate,8,cow,pigeon,,NaN,22811.4841571063
53,immediate,9,witch,cheek,T,1,22949.6402564106
53,immediate,9,shark,uniform,,1,22954.1399141193
53,immediate,9,net,tomato,,1,22958.6395715262
53,immediate,9,shoe,sun,,NaN,22963.1392244054
53,immediate,9,fork,beach,T,NaN,22967.6388646072
53,immediate,9,coach,bishop,,1,22972.1385250325
