subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress,round
7,delay,1,newspaper,envelope,S,NA,536255.043463825,NA,NA,NA,1
7,delay,1,horse,dentist,S,1,536259.543153375,NA,NA,NA,1
7,delay,1,ridge,music,S,1,536264.042824815,NA,NA,NA,1
7,delay,1,colonel,hair,S,NA,536268.542517384,NA,NA,NA,1
7,delay,2,ceiling,surf,S,1,536405.666479824,NA,NA,NA,1
7,delay,2,library,net,S,NA,536410.166177524,NA,NA,NA,1
7,delay,2,pier,flesh,S,NA,536414.665864358,NA,NA,NA,1
7,delay,2,blade,court,S,1,536419.165558738,NA,NA,NA,1
7,delay,3,telephone,wind,S,1,536583.404363618,NA,NA,NA,1
7,delay,3,chicken,avenue,S,NA,536587.904057394,NA,NA,NA,1
7,delay,3,ship,passenger,S,1,536592.403751774,NA,NA,NA,1
7,delay,3,flame,lunch,S,NA,536596.90344706,NA,NA,NA,1
7,delay,4,owl,hood,S,NA,536732.694209884,NA,NA,NA,1
7,delay,4,doll,date,S,1,536737.193902152,NA,NA,NA,1
7,delay,4,knight,emperor,S,1,536741.693593211,NA,NA,NA,1
7,delay,4,body,neck,S,NA,536746.193288799,NA,NA,NA,1
7,delay,5,scout,gate,S,NA,536943.97984237,NA,NA,NA,1
7,delay,5,coast,gallery,S,1,536948.479537353,NA,NA,NA,1
7,delay,5,earth,guitar,S,NA,536952.97921815,NA,NA,NA,1
7,delay,5,copper,branch,S,1,536957.478922491,NA,NA,NA,1
7,delay,6,crown,soldier,S,1,537409.781584569,NA,NA,NA,1
7,delay,6,rabbi,chest,S,NA,537414.281276836,NA,NA,NA,1
7,delay,6,mistress,wire,S,NA,537418.780973933,NA,NA,NA,1
7,delay,6,cane,wheel,S,1,537423.280667407,NA,NA,NA,1
7,delay,7,tail,clown,S,NA,537586.069629414,NA,NA,NA,1
7,delay,7,bank,hat,S,1,537590.569334057,NA,NA,NA,1
7,delay,7,tank,lieutenant,S,NA,537595.069016665,NA,NA,NA,1
7,delay,7,banner,meal,S,1,537599.568710743,NA,NA,NA,1
7,delay,8,ambulance,bullet,S,1,537734.142919021,NA,NA,NA,1
7,delay,8,mirror,mouse,S,NA,537738.642615514,NA,NA,NA,1
7,delay,8,rock,fruit,S,1,537743.142309291,NA,NA,NA,1
7,delay,8,battle,farm,S,NA,537747.642009406,NA,NA,NA,1
7,delay,9,cheek,hurricane,S,NA,537908.114449134,NA,NA,NA,1
7,delay,9,knee,toast,S,1,537912.614143816,NA,NA,NA,1
7,delay,9,ticket,reed,S,1,537917.113839102,NA,NA,NA,1
7,delay,9,chin,moon,S,NA,537921.613537104,NA,NA,NA,1
7,delay,10,cook,cereal,S,NA,538055.354455062,NA,NA,NA,1
7,delay,10,pool,bow,S,1,538059.854153367,NA,NA,NA,1
7,delay,10,clay,cigar,S,NA,538064.353848652,NA,NA,NA,1
7,delay,10,butterfly,rifle,S,1,538068.85354424,NA,NA,NA,1
7,delay,1,newspaper,envelope,S,NA,536289.607719309,NA,NA,NA,2
7,delay,1,horse,dentist,S,1,536294.107409162,NA,NA,NA,2
7,delay,1,ridge,music,S,1,536298.607102334,NA,NA,NA,2
7,delay,1,colonel,hair,S,NA,536303.106814523,NA,NA,NA,2
7,delay,2,ceiling,surf,S,1,536439.380845225,NA,NA,NA,2
7,delay,2,library,net,S,NA,536443.880535983,NA,NA,NA,2
7,delay,2,pier,flesh,S,NA,536448.380232778,NA,NA,NA,2
7,delay,2,blade,court,S,1,536452.879926856,NA,NA,NA,2
7,delay,3,telephone,wind,S,1,536616.635436994,NA,NA,NA,2
7,delay,3,chicken,avenue,S,NA,536621.135129865,NA,NA,NA,2
7,delay,3,ship,passenger,S,1,536625.634825151,NA,NA,NA,2
7,delay,3,flame,lunch,S,NA,536630.134521946,NA,NA,NA,2
7,delay,4,owl,hood,S,NA,536780.974251563,NA,NA,NA,2
7,delay,4,doll,date,S,1,536785.473946849,NA,NA,NA,2
7,delay,4,knight,emperor,S,1,536789.973648172,NA,NA,NA,2
7,delay,4,body,neck,S,NA,536794.473335911,NA,NA,NA,2
7,delay,5,scout,gate,S,NA,536981.827273306,NA,NA,NA,2
7,delay,5,coast,gallery,S,1,536986.326969196,NA,NA,NA,2
7,delay,5,earth,guitar,S,NA,536990.82666267,NA,NA,NA,2
7,delay,5,copper,branch,S,1,536995.326354937,NA,NA,NA,2
7,delay,6,crown,soldier,S,1,537442.496048675,NA,NA,NA,2
7,delay,6,rabbi,chest,S,NA,537446.995726151,NA,NA,NA,2
7,delay,6,mistress,wire,S,NA,537451.4954154,NA,NA,NA,2
7,delay,6,cane,wheel,S,1,537455.995149322,NA,NA,NA,2
7,delay,7,tail,clown,S,NA,537618.084093912,NA,NA,NA,2
7,delay,7,bank,hat,S,1,537622.583816665,NA,NA,NA,2
7,delay,7,tank,lieutenant,S,NA,537627.083519195,NA,NA,NA,2
7,delay,7,banner,meal,S,1,537631.583216594,NA,NA,NA,2
7,delay,8,ambulance,bullet,S,1,537766.774033871,NA,NA,NA,2
7,delay,8,mirror,mouse,S,NA,537771.273696859,NA,NA,NA,2
7,delay,8,rock,fruit,S,1,537775.773448591,NA,NA,NA,2
7,delay,8,battle,farm,S,NA,537780.273140254,NA,NA,NA,2
7,delay,9,cheek,hurricane,S,NA,537939.29569153,NA,NA,NA,2
7,delay,9,knee,toast,S,1,537943.795357838,NA,NA,NA,2
7,delay,9,ticket,reed,S,1,537948.295067612,NA,NA,NA,2
7,delay,9,chin,moon,S,NA,537952.794740259,NA,NA,NA,2
7,delay,10,cook,cereal,S,NA,538088.768854181,NA,NA,NA,2
7,delay,10,pool,bow,S,1,538093.268551277,NA,NA,NA,2
7,delay,10,clay,cigar,S,NA,538097.768248072,NA,NA,NA,2
7,delay,10,butterfly,rifle,S,1,538102.267940339,NA,NA,NA,2
