sub_num,list,practice,target,study_order,final_order,final_onset,final_FP,final_LP,final_resp,final_score
15,0,C,soil,1,NaN,2855139.14670992,2855141.28670827,2855146.52641929,mistress,NaN
15,0,C,pen,2,NaN,2855146.7962187,2855147.60638062,2855147.9263524,pen,NaN
15,0,C,mistress,3,NaN,2855148.34611926,2855148.83030989,2855149.61423256,corner,NaN
15,0,C,corner,4,NaN,2855149.96268238,2855150.38222436,2855151.98212161,library,NaN
15,0,C,film,5,NaN,2855152.41251831,2855156.82987643,2855157.30187335,aisle,NaN
15,0,C,rope,6,NaN,2855158.07882789,2855162.15762681,2855164.9094188,hospital,NaN
15,0,C,frame,7,NaN,2855165.66164726,2855170.84516226,2855171.49310476,lemon,NaN
15,0,C,bottle,8,NaN,2855171.8612522,NaN,2855203.52770938,,NaN
15,0,C,aisle,9,NaN,2855203.54252463,NaN,2855229.24295497,,NaN
15,0,C,hospital,10,NaN,0,0,0,,NaN
15,0,C,date,11,NaN,0,0,0,,NaN
15,0,C,satellite,12,NaN,0,0,0,,NaN
15,0,C,lemon,13,NaN,0,0,0,,NaN
15,0,C,forest,14,NaN,0,0,0,,NaN
15,0,C,library,15,NaN,0,0,0,,NaN
15,1,S,pepper,16,NaN,2855410.69570282,2855411.54444769,2855412.36836326,pepper,NaN
15,1,S,steel,17,NaN,2855412.81223651,2855413.48032095,2855414.39222545,pocket,NaN
15,1,S,pocket,18,NaN,2855414.76210941,2855415.16021605,2855416.34412466,puppy,NaN
15,1,S,honeymoon,19,NaN,2855416.71198564,2855416.95212227,2855417.8320772,needle,NaN
15,1,S,belly,20,NaN,2855418.31187082,2855418.65604226,2855419.76794864,hound,NaN
15,1,S,shepherd,21,NaN,2855420.49506556,2855420.82394092,2855422.61576292,cabin,NaN
15,1,S,gift,22,NaN,2855423.41153731,2855424.18376131,2855425.48768329,steel,NaN
15,1,S,coal,23,NaN,2855426.19468363,2855426.47163621,2855427.00756398,heel,NaN
15,1,S,hound,24,NaN,2855427.34460309,2855431.91134277,2855432.63128781,maiden,NaN
15,1,S,cabin,25,NaN,2855433.49422009,2855441.30285888,2855441.81479737,poop,NaN
15,1,S,puppy,26,NaN,2855442.34362691,2855443.39873931,2855443.92668806,pool,NaN
15,1,S,maiden,27,NaN,2855444.69350477,2855463.05369673,2855464.94958132,pepper,NaN
15,1,S,heel,28,NaN,2855465.55880141,NaN,2855500.75998954,,NaN
15,1,S,pool,29,NaN,0,0,0,,NaN
15,1,S,needle,30,NaN,0,0,0,,NaN
15,2,T,pie,31,NaN,2855710.50949987,2855711.95254093,2855713.19247442,toad,NaN
15,2,T,dice,32,NaN,2855713.62596806,2855714.18437526,2855714.7843513,rain,NaN
15,2,T,sand,33,NaN,2855715.19254143,2855715.37632839,2855715.84828033,sand,NaN
15,2,T,wing,34,NaN,2855716.25913336,2855716.44832217,2855717.90418296,scratch,NaN
15,2,T,toad,35,NaN,2855718.29233741,2855719.01616661,2855720.32809508,minister,NaN
15,2,T,rain,36,NaN,2855720.60881863,2855720.93605919,2855722.19197335,soldier,NaN
15,2,T,chest,37,NaN,2855722.84204871,2855723.10394909,2855724.07989643,pie,NaN
15,2,T,whip,38,NaN,2855724.47537911,2855785.0127002,2855785.8125954,chest,NaN
15,2,T,minister,39,NaN,2855786.10459686,NaN,2855800.60544972,,NaN
15,2,T,bread,40,NaN,0,0,0,,NaN
15,2,T,detective,41,NaN,0,0,0,,NaN
15,2,T,soldier,42,NaN,0,0,0,,NaN
15,2,T,fireplace,43,NaN,0,0,0,,NaN
15,2,T,scratch,44,NaN,0,0,0,,NaN
15,2,T,storm,45,NaN,0,0,0,,NaN
15,3,S,beam,46,NaN,2855986.52485512,2855987.54597776,2855988.17789159,beam,NaN
15,3,S,radio,47,NaN,2855988.65807248,2855988.95386996,2855989.449864,bone,NaN
15,3,S,bone,48,NaN,2855989.8579829,2855990.28179601,2855991.16974505,barrel,NaN
15,3,S,army,49,NaN,2855992.14116076,2855992.6736668,2855993.90562881,radio,NaN
15,3,S,armor,50,NaN,2855995.50761182,2855998.31338518,2855998.81737092,vice,NaN
15,3,S,vice,51,NaN,2855999.20738535,2856000.26529073,2856001.01721312,horse,NaN
15,3,S,apple,52,NaN,2856001.92390141,2856002.48117125,2856002.80913684,had,NaN
15,3,S,lightning,53,NaN,2856003.09046529,2856003.59308306,2856004.58505514,army,NaN
15,3,S,suitcase,54,NaN,2856004.87366474,2856005.83291814,2856006.72894732,armor,NaN
