subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
30,immediate,1,bow,milk,,1,270394.958897949,ribbon,270397.903524624,270398.61546616
30,immediate,1,helmet,piano,,1,270398.808322132,piano,270402.447290918,270402.983276833
30,immediate,1,ribbon,star,S,1,270403.241357775,star,270404.47114942,270404.903112303
30,immediate,1,feast,blanket,,1,270405.22455643,,NaN,NaN
30,immediate,1,rabbi,dove,T,1,270413.25734142,dove,270414.518577557,270414.89451875
30,immediate,1,coast,racket,S,1,270415.257202571,racket,270417.374450376,270418.158345329
30,immediate,1,seed,page,,1,270418.406992682,peach,270422.094138787,270422.710113256
30,immediate,1,chapel,corn,,1,270422.906681328,,NaN,NaN
30,immediate,1,bracelet,pocket,,1,270430.939465111,,NaN,NaN
30,immediate,1,nest,partner,T,1,270438.972268816,,NaN,NaN
30,immediate,2,ridge,rock,,1,270649.308157777,rock,270652.009337904,270652.369244441
30,immediate,2,gorilla,passenger,,1,270653.024264786,passenger,270654.817147804,270656.113058788
30,immediate,2,cabin,skull,S,1,270657.473959605,skull,270659.176889533,270659.936835128
30,immediate,2,morgue,apple,T,1,270660.123777336,apple,270661.240806303,270661.800741575
30,immediate,2,monkey,chin,,1,270661.990317388,chin,270663.728633311,270664.296615795
30,immediate,2,collar,shop,,1,270664.506811001,,NaN,NaN
30,immediate,2,shrimp,dial,S,1,270672.53959418,hood,270675.320022735,270675.648013899
30,immediate,2,cheek,hood,,1,270675.839366679,passenger,270680.319706099,270682.375581997
30,immediate,2,ambulance,flood,,1,270682.555564544,flood,270684.271534515,270684.815445997
30,immediate,2,hardware,shovel,T,1,270684.988740545,,NaN,NaN
30,immediate,3,tomb,janitor,T,1,270878.175814358,janitor,270880.068562178,270881.252470231
30,immediate,3,tower,thorn,,1,270881.47527022,t,270887.012150202,270887.012150202
30,immediate,3,witch,date,,1,270890.407998131,date,270892.771857641,270893.467801949
30,immediate,3,meat,planet,S,1,270893.757758118,planet,270894.987726041,270895.867649336
30,immediate,3,basement,audience,,1,270896.124257572,,NaN,NaN
30,immediate,3,tide,jelly,T,1,270904.157045581,,NaN,NaN
30,immediate,3,ankle,farm,S,1,270912.189827552,farm,270914.018693315,270914.626619969
30,immediate,3,building,cherry,,1,270914.872975708,banana,270917.386477124,270918.826368894
30,immediate,3,thumb,banana,,1,270919.039352553,,NaN,NaN
30,immediate,3,moon,wood,,1,270927.072139656,,NaN,NaN
30,immediate,4,salad,meal,,1,271456.41944624,meal,271458.340288365,271458.772241589
30,immediate,4,bean,flesh,,1,271459.002275616,flesh,271460.652171525,271461.300056234
30,immediate,4,sack,whale,T,1,271461.6687489,drill,271464.923944498,271465.515863963
30,immediate,4,grass,island,,1,271465.685149696,,NaN,NaN
30,immediate,4,hotel,root,S,1,271473.717939817,root,271476.571253285,271476.86720683
30,immediate,4,envelope,tank,,1,271477.067702823,money,271478.307142368,271478.771127476
30,immediate,4,ceiling,seat,S,1,271479.034233548,seat,271480.459030308,271480.946992242
30,immediate,4,bolt,bloom,T,1,271481.200725698,,NaN,NaN
30,immediate,4,garbage,beef,,1,271489.233548117,grass,271492.794326143,271493.786268367
30,immediate,4,cafe,drill,,1,271493.933213279,,NaN,NaN
30,immediate,5,road,bat,,1,271681.920622986,doll,271688.911356619,271689.391339257
30,immediate,5,lemon,ring,,1,271689.60310376,ring,271690.735263054,271691.111221151
30,immediate,5,stomach,hat,S,1,271691.269676352,hat,271692.199188095,271692.591162436
30,immediate,5,whip,fruit,T,1,271692.786217959,fruit,271693.927115087,271694.431024746
30,immediate,5,butcher,shoe,,1,271694.719414033,,NaN,NaN
30,immediate,5,alley,toast,T,1,271702.752196306,,NaN,NaN
30,immediate,5,band,doll,S,1,271710.784977674,doll,271712.38200739,271712.861995159
30,immediate,5,novel,golf,,1,271713.034807357,,NaN,NaN
30,immediate,5,dummy,elephant,,1,271721.067605629,doll,271725.76531815,271726.221279591
30,immediate,5,barn,stake,,1,271726.317243036,,NaN,NaN
30,immediate,6,hall,vice,,1,271934.253280989,,NaN,NaN
30,immediate,6,crab,thread,,1,271942.285737873,vice,271946.248999305,271946.688989779
30,immediate,6,brat,cent,,1,271946.835425176,cent,271948.240887499,271948.656815122
30,immediate,6,land,boat,T,1,271948.868618865,rice,271950.096783259,271950.512727482
30,immediate,6,toothbrush,rice,S,1,271950.651861529,rice,271951.744690003,271952.176623606
