subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
24,delay,1,light,glass,T,1,115797.799960036,glass,115802.394729423,115803.210640763
24,delay,1,mistress,parade,,1,115803.815866667,parade,115806.074501699,115807.250429676
24,delay,1,nurse,nest,,1,115807.748919546,nest,115810.954294319,115811.330237208
24,delay,1,seal,bus,,1,115811.73196189,bus,115813.96205536,115814.337990702
24,delay,1,poster,wallet,S,1,115814.598423524,wallet,115815.921948603,115816.689886198
24,delay,1,storm,scratch,,1,115816.981588961,scratch,115822.041587005,115823.577445594
24,delay,1,building,essay,,1,115824.497712618,bus,115826.969354275,115827.329272511
24,delay,1,bowl,hill,S,1,115827.580798489,hill,115829.729119717,115830.225090086
24,delay,1,diamond,church,,1,115830.580611949,bus,115832.072996398,115832.344917744
24,delay,1,floor,cellar,T,1,115832.58046495,cellar,115833.832891935,115834.600836775
24,delay,2,bird,tunnel,T,1,115844.813244539,tunnel,115848.200084637,115848.943994762
24,delay,2,salmon,gate,S,1,115849.295930404,gate,115850.879883174,115851.183857447
24,delay,2,skin,bubble,,1,115851.462430553,bubble,115852.607779815,115853.487723056
24,delay,2,jury,mountain,,1,115853.928903717,mountain,115857.751522959,115859.463377139
24,delay,2,toilet,telephone,,1,115859.911802383,cell,115862.143229706,115863.663125823
24,delay,2,road,duck,,1,115863.911550644,trip,115869.734791386,115870.246753807
24,delay,2,tape,jail,,1,115870.761058848,jacket,115872.254628643,115872.974533031
24,delay,2,cannon,patch,,1,115873.460862468,seal,115880.510158897,115881.102081282
24,delay,2,alcohol,music,S,1,115884.01010366,music,115885.997855693,115886.53378763
24,delay,2,newspaper,honeymoon,T,1,115886.809903114,honeymoon,115889.005677102,115890.597547569
24,delay,3,bolt,sun,T,1,115900.892547385,sun,115903.012850752,115903.244835582
24,delay,3,tooth,shoulder,,1,115903.508726944,shoulder,115904.804732206,115906.180625894
24,delay,3,television,shepherd,,1,115906.425128239,sheperd,115908.956503523,115910.636355185
24,delay,3,rock,string,S,1,115910.974839101,string,115912.956268688,115913.772188177
24,delay,3,note,meal,,1,115914.024619388,,NA,NA
24,delay,3,bread,pants,,1,115922.057362937,book,115926.539479221,115926.97940481
24,delay,3,cent,pipe,T,1,115927.340325473,pipe,115931.971126709,115932.46706961
24,delay,3,sail,plug,,1,115932.823263682,boat,115937.266828315,115937.786778764
24,delay,3,minister,flag,,1,115939.039484956,preach,115946.234293341,115948.834133122
24,delay,3,dice,babe,S,1,115949.422075982,breats,115952.657901489,115953.42587108
24,delay,4,soil,skull,T,1,115964.004680108,skull,115965.713121929,115966.401102278
24,delay,4,anchor,movie,,1,115966.704163771,movie,115968.944999001,115969.4889081
24,delay,4,earth,monkey,,1,115969.703951574,monkey,115972.480754963,115973.248713989
24,delay,4,bridge,vault,S,1,115973.653665395,,NA,NA
24,delay,4,leaf,chair,,1,115981.686421017,chair,115983.448133662,115983.936090044
24,delay,4,guard,jeep,,1,115984.136243502,train,115988.463847112,115989.135749382
24,delay,4,scissors,neck,,1,115989.419217811,neck,115990.815668656,115991.215649881
24,delay,4,mouse,shield,S,1,115991.502384878,board,115998.919244373,115999.919134502
24,delay,4,heel,shrimp,T,1,116000.335067936,shrimp,116001.815076134,116003.574908284
24,delay,4,shark,lane,,1,116003.934821389,attack,116007.350721923,116008.710601221
24,delay,5,judge,station,,1,116018.984062883,station,116024.805683924,116026.829549907
24,delay,5,ship,hospital,S,1,116027.099795409,wreck,116033.829165658,116034.621099935
24,delay,5,orange,spike,T,1,116035.015888822,blood,116037.27697212,116037.844893295
24,delay,5,piano,board,,1,116038.015695943,board,116039.56483813,116040.172806296
24,delay,5,stick,knife,,1,116040.448864127,knife,116041.908689153,116042.620648073
24,delay,5,cage,gold,T,1,116042.915357816,cabin,116048.732281242,116050.588153547
24,delay,5,beast,tomb,S,1,116050.848117,mirror,116055.107910514,116055.811835224
24,delay,5,banner,mule,,1,116056.0144128,mule,116061.939501497,116062.379480513
24,delay,5,page,necklace,,1,116062.630627071,cell,116066.803254675,116067.299212667
24,delay,5,powder,suit,,1,116067.530254534,suit,116071.202981143,116073.874761467
24,delay,6,soap,racket,,1,116084.112716793,skin,116086.338105403,116086.770064999
24,delay,6,artist,hurricane,S,1,116087.012188202,hurricane,116088.633968194,116090.19385697
24,delay,6,dress,pool,,1,116090.52860163,pool,116092.849695046,116093.281689958
24,delay,6,blanket,choir,,1,116093.478386686,choir,116095.385566011,116095.961494531
24,delay,6,rocket,butterfly,T,1,116096.478171471,seal,116100.36133238,116100.785208868
24,delay,6,wind,ocean,,1,116101.044497998,spoon,116105.233046118,116107.088822738
24,delay,6,dust,wheat,,1,116107.360721446,dummy,116110.112684495,116110.640622368
24,delay,6,garden,cottage,S,1,116110.843772846,cabin,116113.600471542,116114.320420301
24,delay,6,briefcase,train,T,1,116114.576870277,train,116116.744292261,116117.344232254
24,delay,6,cord,chain,,1,116117.593317814,choir,116119.616140621,116120.17607407
24,delay,7,butcher,lobster,,1,116130.442722184,lobster,116133.487320998,116134.495254996
24,delay,7,juice,bow,,1,116134.875382664,bow,116136.08716742,116136.703126632
24,delay,7,magician,trash,S,1,116136.941928029,trash,116138.695032053,116139.367011293
24,delay,7,palm,spot,,1,116139.641740402,storm,116145.270643334,116146.67850664
24,delay,7,aunt,audience,T,1,116149.424365778,audience,116150.590305703,116151.606247046
24,delay,7,morgue,cheese,S,1,116151.807493485,cheese,116153.814131058,116154.582040279
24,delay,7,hose,camel,T,1,116154.773982344,camel,116156.709983042,116157.293925247
24,delay,7,battle,jacket,,1,116157.590443948,wounds,116161.629657243,116162.261658313
24,delay,7,ear,cell,,1,116162.456772166,cell,116164.765518307,116165.197443191
24,delay,7,cave,vest,,1,116165.406551487,monkey,116169.981216182,116171.445084121
24,delay,8,cup,drum,,1,116181.705691409,drum,116183.780374517,116184.228344579
24,delay,8,machine,whip,T,1,116184.471847515,whip,116185.924268584,116186.484218031
24,delay,8,fountain,radio,,1,116186.938340299,radio,116189.164098971,116189.731959174
24,delay,8,drain,lightning,,1,116190.038100996,well,116193.587871624,116194.019755155
24,delay,8,grass,wood,S,1,116194.221143763,wood,116195.331700855,116195.659650379
24,delay,8,rabbi,mail,,1,116195.82102701,tent,116197.483598343,116197.867517186
24,delay,8,uniform,date,T,1,116198.13751427,gate,116201.283351917,116201.56331834
24,delay,8,pen,passage,S,1,116201.987255196,passage,116204.923128214,116205.771031205
24,delay,8,belly,shell,,1,116205.986951238,shell,116208.082957587,116208.618884996
24,delay,8,crown,breast,,1,116208.820093705,judge,116211.930738935,116212.626626115
24,delay,9,globe,pond,S,1,116223.019395658,pol,116224.473991521,116224.7619508
24,delay,9,purse,leather,,1,116225.052263566,leather,116228.257735232,116229.089711973
24,delay,9,flood,arm,,1,116229.251960031,ocean,116233.241455823,116233.833426503
24,delay,9,button,mechanic,T,1,116234.134939531,mechanic,116235.361315175,116239.241117455
24,delay,9,hair,morphine,,1,116239.517898506,morphine,116245.512746917,116246.960652987
24,delay,9,seat,salt,,1,116247.217334781,salt,116249.472521233,116249.9605241
24,delay,9,smile,wheel,S,1,116250.200455303,painting,116252.336406921,116253.104303164
24,delay,9,drill,finger,T,1,116253.416890887,finger,116259.367991082,116261.015821812
24,delay,9,window,scout,,1,116261.316318529,mountain,116264.223677149,116265.327519093
24,delay,9,foot,spoon,,1,116265.582711885,cellar,116267.655484615,116268.383387595
24,delay,10,forehead,shovel,,1,116278.548749486,shovel,116281.134666663,116282.062610815
24,delay,10,snake,colonel,,1,116282.331470547,judge,116284.81447999,116285.462381352
24,delay,10,bite,avenue,T,1,116285.847901483,shoulder,116287.742276238,116290.142154232
24,delay,10,needle,salad,,1,116290.53090501,salad,116292.981985585,116293.56593926
24,delay,10,garbage,portrait,S,1,116293.730638602,magician,116297.605744172,116300.917531101
24,delay,10,hook,gallery,,1,116301.263449159,gallery,116304.54930639,116305.293190557
24,delay,10,mirror,bee,T,1,116305.779786825,bee,116307.549118341,116307.805089892
24,delay,10,ferry,knight,S,1,116308.612945591,bee,116311.180910232,116311.47684124
24,delay,10,book,brick,,1,116311.69604595,bee,116313.964759891,116314.236698443
24,delay,10,tree,skirt,,1,116314.445819718,,NA,NA
