subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
76,delay,1,moose,lamp,,1,675062.060136436,,NaN,NaN
76,delay,1,snow,frog,,1,675070.092695524,frog,675073.76595762,675074.645960639
76,delay,1,bowl,truck,T,1,675075.159029249,shrip,675082.341579583,675083.397505509
76,delay,1,floor,photograph,,1,675083.741917655,,NaN,NaN
76,delay,1,chair,pumpkin,S,1,675091.774789459,frog,675094.14910924,675095.581062815
76,delay,1,dummy,basket,S,1,675096.341188989,,NaN,NaN
76,delay,1,detective,vice,,1,675104.374087657,,NaN,NaN
76,delay,1,puppy,orchestra,T,1,675113.406911165,key,675113.900287663,675114.268285792
76,delay,1,seal,chin,,1,675114.640174168,pin,675118.668112228,675119.14806031
76,delay,1,flag,cape,,1,675119.739855112,cape,675123.235903287,675123.883855534
76,delay,2,cellar,cow,,1,675134.156064777,cow,675137.675320414,675138.107279725
76,delay,2,suitcase,president,,1,675138.505552839,hotel,675145.450989164,675147.250909777
76,delay,2,minister,magician,,1,675148.421604033,,NaN,NaN
76,delay,2,furniture,trash,S,1,675157.454381056,trush,675159.914370793,675162.306266413
76,delay,2,shrimp,bread,T,1,675162.770766398,bread,675164.330185034,675165.378184672
76,delay,2,mechanic,ridge,,1,675165.687250747,magicion,675168.410055541,675172.673918923
76,delay,2,menu,ceiling,T,1,675174.603417248,,NaN,NaN
76,delay,2,cage,platform,S,1,675183.636289957,bird,675187.817226599,675189.321198044
76,delay,2,fuel,sun,,1,675189.552578104,,NaN,NaN
76,delay,2,arrow,date,,1,675197.585514504,,NaN,NaN
76,delay,3,plug,telephone,S,1,675215.634817531,telephone,675218.264007063,675220.847865314
76,delay,3,passenger,hotel,T,1,675221.184181533,hotel,675223.063820218,675226.519643817
76,delay,3,scar,jacket,,1,675227.000473301,jacket,675229.575553141,675233.047382958
76,delay,3,light,medal,,1,675233.400163301,matel,675236.543219536,675238.30321048
76,delay,3,palace,badge,,1,675238.749818286,crown,675247.094816928,675247.974777687
76,delay,3,station,king,T,1,675248.415988409,suitcase,675250.526673006,675252.302594706
76,delay,3,clay,pound,,1,675252.565784962,umbrella,675260.350249027,675265.0940783
76,delay,3,bush,mayor,,1,675265.331705756,ship,675272.629752785,675273.157736424
76,delay,3,fly,sock,,1,675273.697904555,s,675280.73344049,675280.73344049
76,delay,3,satellite,spice,S,1,675288.730366748,,NaN,NaN
