subject,group,list,cue,target,practice,test,onset
52,immediate,1,ambassador,nail,,1,20319.3114408449
52,immediate,1,husband,toad,,NaN,20323.8111660052
52,immediate,1,witch,roof,S,NaN,20328.3108781858
52,immediate,1,cow,football,T,NaN,20332.8106127037
52,immediate,1,priest,armor,T,1,20337.3102998303
52,immediate,1,spoon,poison,,NaN,20341.8100162368
52,immediate,1,child,pond,,NaN,20346.3097489436
52,immediate,1,path,mattress,,1,20350.8094707835
52,immediate,1,palm,spray,S,1,20355.309168475
52,immediate,1,picture,carpet,,1,20359.808898767
52,immediate,1,tea,nail,S,NaN,20364.3086269459
52,immediate,1,pool,toad,,1,20368.8083216188
52,immediate,1,mountain,roof,,1,20373.3080645887
52,immediate,1,janitor,football,,1,20377.8077822026
52,immediate,1,potato,armor,,NaN,20382.3075013259
52,immediate,1,anchor,poison,S,1,20386.8072213547
52,immediate,1,boot,pond,T,1,20391.3069250833
52,immediate,1,station,mattress,T,NaN,20395.806645414
52,immediate,1,wind,spray,,NaN,20400.306396534
52,immediate,1,forest,carpet,,NaN,20404.8060791327
52,immediate,2,morphine,horse,,1,20536.8644254282
52,immediate,2,costume,string,S,NaN,20541.364172624
52,immediate,2,diamond,beach,,NaN,20545.8638506949
52,immediate,2,robin,plate,,NaN,20550.3635628755
52,immediate,2,date,bird,S,1,20554.8632714338
52,immediate,2,shoulder,skin,,NaN,20559.3629833125
52,immediate,2,bite,cookie,T,1,20563.8627006246
52,immediate,2,spark,morgue,,1,20568.3623853363
52,immediate,2,rabbit,racket,T,NaN,20572.862114119
52,immediate,2,bloom,sweat,,1,20577.361766834
52,immediate,2,palace,horse,S,NaN,20581.8615354616
52,immediate,2,frame,string,,1,20586.3612449254
52,immediate,2,cigar,beach,T,1,20590.8609525782
52,immediate,2,lightning,plate,S,1,20595.3606644569
52,immediate,2,pony,bird,,NaN,20599.8603693929
52,immediate,2,wheat,skin,,1,20604.3600806679
52,immediate,2,belly,cookie,,NaN,20608.8597895281
52,immediate,2,beam,morgue,T,NaN,20613.3594971808
52,immediate,2,gun,racket,,1,20617.859210267
52,immediate,2,leopard,sweat,,NaN,20622.3589155049
52,immediate,3,cream,pocket,,1,20739.3845777687
52,immediate,3,root,dove,T,1,20743.8842811955
52,immediate,3,bench,sack,,1,20748.3839846223
52,immediate,3,elbow,gift,,1,20752.8836835212
52,immediate,3,soap,cart,,NaN,20757.3833860424
52,immediate,3,blood,sugar,S,1,20761.8830828283
52,immediate,3,basket,garden,,NaN,20766.3827264876
52,immediate,3,tank,clock,T,NaN,20770.882516547
52,immediate,3,ship,breakfast,,NaN,20775.3821867696
52,immediate,3,cane,pencil,S,NaN,20779.8819046854
52,immediate,3,basement,pocket,S,NaN,20784.3815730969
52,immediate,3,vest,dove,,NaN,20788.8813121427
52,immediate,3,automobile,sack,T,NaN,20793.3809832709
52,immediate,3,soil,gift,,NaN,20797.8806845846
52,immediate,3,ball,cart,T,1,20802.3803813706
52,immediate,3,bracelet,sugar,,NaN,20806.8800884196
52,immediate,3,gentleman,garden,S,1,20811.3797797721
52,immediate,3,toilet,clock,,1,20815.8794774636
52,immediate,3,chair,breakfast,,1,20820.3792059444
52,immediate,3,beef,pencil,,1,20824.8788791856
52,immediate,4,church,college,,1,21254.8325141472
52,immediate,4,ridge,pepper,,1,21259.3321855773
52,immediate,4,briefcase,fuel,,1,21263.831872402
52,immediate,4,turkey,brush,T,NaN,21268.3315622452
52,immediate,4,sponge,dial,,NaN,21272.8312167713
52,immediate,4,television,passenger,T,1,21277.3309066146
52,immediate,4,shovel,page,S,1,21281.8306079284
52,immediate,4,umbrella,mouth,S,NaN,21286.3302820751
52,immediate,4,tail,ankle,,NaN,21290.8299658812
52,immediate,4,shore,drug,,NaN,21295.3296028997
52,immediate,4,suitcase,college,S,NaN,21299.8293407381
52,immediate,4,needle,pepper,,NaN,21304.3290550316
