sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,fly,mayor,1,2944464.563,NaN,NaN,NaN,NaN,,NaN,15,2944649.899,2944654.217,2944654.761,mayor,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,axe,herd,2,2944468.579,NaN,NaN,NaN,NaN,,NaN,16,2944655.299,2944664.561,2944664.985,bee,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,paint,beef,3,2944472.596,NaN,NaN,NaN,NaN,,NaN,17,2944665.381,NaN,2944669.628,,0
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,cloud,planet,4,2944476.612,NaN,NaN,NaN,NaN,,NaN,14,2944647.116,2944649.002,2944649.594,planet,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,shield,suit,5,2944480.628,NaN,NaN,NaN,NaN,,NaN,5,2944616.051,2944617.851,2944618.411,suit,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,crown,policeman,6,2944484.645,NaN,NaN,NaN,NaN,,NaN,18,2944669.648,2944671.44,2944672.368,police,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,fence,fort,7,2944488.661,NaN,NaN,NaN,NaN,,NaN,9,2944633.85,2944635.498,2944635.786,fort,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,lightning,poet,8,2944492.677,NaN,NaN,NaN,NaN,,NaN,13,2944644.849,2944646.41,2944646.834,poet,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,horse,hockey,9,2944496.694,NaN,NaN,NaN,NaN,,NaN,20,2944676.83,2944679.264,2944680.504,hockey,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,monkey,purse,10,2944500.71,NaN,NaN,NaN,NaN,,NaN,23,2944688.546,2944690.175,2944690.999,purse,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,bus,beast,11,2944504.727,NaN,NaN,NaN,NaN,,NaN,7,2944621.068,NaN,2944630.239,,0
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,cookie,test,12,2944508.743,NaN,NaN,NaN,NaN,,NaN,25,2944693.429,2944694.727,2944695.039,test,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,glove,vodka,13,2944512.759,NaN,NaN,NaN,NaN,,NaN,8,2944630.25,2944633.018,2944633.586,vodka,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,salad,minister,14,2944516.776,NaN,NaN,NaN,NaN,,NaN,4,2944613.085,NaN,2944616.04,,0
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,wheat,steel,15,2944520.792,NaN,NaN,NaN,NaN,,NaN,6,2944618.651,2944620.059,2944620.723,steel,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,tomato,spice,16,2944524.808,NaN,NaN,NaN,NaN,,NaN,2,2944606.319,2944607.948,2944608.476,spice,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,diamond,babe,17,2944528.825,NaN,NaN,NaN,NaN,,NaN,1,2944603.819,2944605.66,2944606.004,babe,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,sheep,trash,18,2944532.841,NaN,NaN,NaN,NaN,,NaN,22,2944685.646,2944687.559,2944688.095,trash,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,mirror,chin,19,2944536.857,NaN,NaN,NaN,NaN,,NaN,19,2944673.197,2944676.208,2944676.488,chin,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,star,chest,20,2944540.874,NaN,NaN,NaN,NaN,,NaN,3,2944608.735,2944611.316,2944612.164,planet,0
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,milk,portrait,21,2944544.89,NaN,NaN,NaN,NaN,,NaN,12,2944641.516,2944643.13,2944644.538,portrait,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,tent,smile,22,2944548.907,NaN,NaN,NaN,NaN,,NaN,10,2944636.033,2944637.698,2944638.578,smile,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,record,bolt,23,2944552.923,NaN,NaN,NaN,NaN,,NaN,24,2944691.279,2944692.807,2944693.191,bolt,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,tank,weed,24,2944556.939,NaN,NaN,NaN,NaN,,NaN,21,2944680.997,NaN,2944685.635,,0
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,1,N,C,dice,path,25,2944560.956,NaN,NaN,NaN,NaN,,NaN,11,2944638.85,2944640.394,2944641.074,path,1
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,2,N,C,grass,ambassador,26,NaN,NaN,2944715.377,NaN,NaN,,NaN,37,2945348.497,NaN,NaN,,NaN
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,2,N,S,hand,pudding,27,NaN,12,2944868.033,NaN,NaN,,NaN,35,2945333.415,NaN,NaN,,NaN
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,2,R,C,briefcase,brush,28,NaN,NaN,2944721.41,NaN,NaN,,NaN,44,2945374.812,2945377.007,2945377.007,brush,NaN
20,delay,pilot4,2015-02-23-1403m04s,2944350.849,2,N,T,cigar,palm,29,NaN,1,2944828.186,2944830.503,2944831.575,palm,NaN,27,2945303.417,2945307.339,2945307.339,palm,NaN
