sub_num,group,version,datetime,exp_onset,list,repeating,practice,cue,target,study_order,study_onset,prac_order,prac_onset,prac_FP,prac_LP,prac_resp,prac_score,final_order,final_onset,final_FP,final_LP,final_resp,final_score
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,bottle,alcohol,1,247592.611861168,NaN,NaN,NaN,NaN,,NaN,22,247817.601705293,247821.408214229,247822.112138421,ach,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,glove,bracelet,2,247596.628354163,NaN,NaN,NaN,NaN,,NaN,21,247813.018548016,247815.00833479,247816.456310724,bracelet,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,button,garbage,3,247600.644765054,NaN,NaN,NaN,NaN,,NaN,3,247743.321669699,NaN,247747.110147694,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,bat,cafe,4,247604.661274349,NaN,NaN,NaN,NaN,,NaN,19,247807.36879362,NaN,247810.012315035,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,coffin,ferry,5,247608.677794511,NaN,NaN,NaN,NaN,,NaN,4,247747.121495288,247749.610246249,247750.722219556,ferry,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,owl,jacket,6,247612.694272413,NaN,NaN,NaN,NaN,,NaN,6,247753.837870348,247757.170033092,247758.169992644,jacket,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,moose,chin,7,247616.710750919,NaN,NaN,NaN,NaN,,NaN,2,247737.255266068,247742.450513921,247743.026439383,chin,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,paint,ticket,8,247620.727214332,NaN,NaN,NaN,NaN,,NaN,15,247793.969389902,NaN,247798.908975656,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,snake,hurricane,9,247624.74370612,NaN,NaN,NaN,NaN,,NaN,13,247785.736429932,247787.0251722,247788.505100274,hurricane,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,train,earth,10,247628.760207869,NaN,NaN,NaN,NaN,,NaN,1,247733.755436464,247735.746694775,247736.554626349,earth,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,book,novel,11,247632.776697543,NaN,NaN,NaN,NaN,,NaN,8,247760.87087777,247762.201909166,247763.513841661,novel,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,iron,body,12,247636.793172427,NaN,NaN,NaN,NaN,,NaN,18,247805.50222089,NaN,247807.364225061,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,rock,deer,13,247640.809617427,NaN,NaN,NaN,NaN,,NaN,23,247827.684544869,247834.407822423,247835.143738901,deer,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,monkey,bite,14,247644.826148456,NaN,NaN,NaN,NaN,,NaN,20,247810.018664834,247812.168474621,247812.752397097,bite,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,straw,gift,15,247648.842633301,NaN,NaN,NaN,NaN,,NaN,5,247751.054674192,247752.858165193,247753.618137918,girft,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,wing,gate,16,247652.859112411,NaN,NaN,NaN,NaN,,NaN,12,247781.469947879,247783.793240344,247784.569216759,gate,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,cup,cottage,17,247656.875596652,NaN,NaN,NaN,NaN,,NaN,9,247764.28739268,NaN,247774.301100469,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,eye,stomach,18,247660.892064593,NaN,NaN,NaN,NaN,,NaN,16,247798.919168356,247801.008804776,247802.416709907,stomach,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,toilet,porch,19,247664.908568757,NaN,NaN,NaN,NaN,,NaN,11,247778.153387359,247779.849363134,247780.889321043,porch,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,saddle,apartment,20,247668.925054205,NaN,NaN,NaN,NaN,,NaN,10,247774.320276945,247776.137463057,247777.801417264,apartment,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,tongue,costume,21,247672.941541163,NaN,NaN,NaN,NaN,,NaN,7,247758.954316526,NaN,247760.8536398,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,camera,mole,22,247676.958005482,NaN,NaN,NaN,NaN,,NaN,25,247837.334113928,247839.503615455,247840.031617686,mole,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,pen,morgue,23,247680.974485799,NaN,NaN,NaN,NaN,,NaN,14,247788.769643218,NaN,247793.948813126,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,toothbrush,dollar,24,247684.991013508,NaN,NaN,NaN,NaN,,NaN,17,247802.652326494,247804.344667645,247805.120615082,dollar,1
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,1,N,C,briefcase,scratch,25,247689.007473601,NaN,NaN,NaN,NaN,,NaN,24,247835.650848919,NaN,247837.315278848,,0
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,C,net,coal,26,NaN,NaN,247860.299741221,NaN,NaN,,NaN,44,248745.493745135,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,T,soap,church,27,NaN,7,248044.558186413,248046.865533145,248047.793525294,church,NaN,31,248696.462577512,248697.910474059,248697.910474059,church,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,S,duck,rabbit,28,NaN,14,248086.056362159,NaN,NaN,,NaN,36,248718.29494597,248720.509782632,248720.509782632,rabbit,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,C,shirt,ceiling,29,NaN,NaN,247875.34910037,NaN,NaN,,NaN,32,248699.162474671,248701.470370172,248701.470370172,ce,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,T,plane,ambulance,30,NaN,10,248056.49103177,248058.385206624,248060.705127683,ambulance,NaN,39,248726.361273232,248727.885594657,248727.885594657,ambulance,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,T,statue,coal,31,NaN,9,248053.541074014,248055.217276547,248055.65730165,coal,NaN,NaN,NaN,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,S,strawberry,boot,32,NaN,15,248091.072807763,NaN,NaN,,NaN,45,248748.026970646,248749.612975009,248749.612975009,boot,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,C,frog,note,33,NaN,NaN,247895.414836602,NaN,NaN,,NaN,33,248709.195351088,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,C,pipe,cotton,34,NaN,NaN,247900.431303034,NaN,NaN,,NaN,28,248678.913348915,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,C,pillow,trail,35,NaN,NaN,247905.447775201,NaN,NaN,,NaN,38,248723.261399739,248725.053714297,248725.053714297,trail,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,T,pigeon,ceiling,36,NaN,8,248048.074713669,248050.089464363,248053.281367072,ceiling,NaN,NaN,NaN,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,T,spoon,cereal,37,NaN,5,248038.041808576,248039.817743032,248040.681710159,cerel,NaN,34,248711.595269165,248714.358017134,248714.358017134,cerel,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,T,finger,trail,38,NaN,2,248029.175562452,248032.730013423,248033.409966793,trail,NaN,NaN,NaN,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,R,T,tooth,brush,39,NaN,6,248040.991676681,248043.345706928,248044.289616739,brush,NaN,NaN,NaN,NaN,NaN,,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,T,guitar,prison,40,NaN,4,248035.358606654,248036.665860717,248037.801799713,prison,NaN,41,248736.994109925,248738.48527934,248738.48527934,prison,NaN
82,delay,pilot4,2015-03-12-1021m51s,247412.187349847,2,N,C,plate,lunch,41,NaN,NaN,247935.54640898,NaN,NaN,,NaN,40,248730.794397954,248735.325426271,248735.325426271,tray,NaN
