subject,group,list,cue,target,practice,test,onset
46,immediate,1,test,queen,T,NaN,1181.41877414216
46,immediate,1,physician,duck,S,1,1185.91847033245
46,immediate,1,tent,park,S,NaN,1190.41816591904
46,immediate,1,trail,building,,NaN,1194.91790134953
46,immediate,1,window,cross,,1,1199.41761565068
46,immediate,1,journal,string,,1,1203.91732240564
46,immediate,1,gallery,cream,,NaN,1208.41704364929
46,immediate,1,poison,tank,,NaN,1212.91676760957
46,immediate,1,shop,grass,,1,1217.41648372181
46,immediate,1,knife,train,T,1,1221.91620255067
46,immediate,1,beer,queen,,1,1226.41591534259
46,immediate,1,robin,duck,,NaN,1230.91563900102
46,immediate,1,golf,park,,1,1235.41535903727
46,immediate,1,drug,building,S,1,1239.91507997908
46,immediate,1,wire,cross,,NaN,1244.41479639316
46,immediate,1,hardware,string,T,NaN,1248.91451733496
46,immediate,1,scout,cream,,1,1253.41423706937
46,immediate,1,jeep,tank,T,1,1257.91395559639
46,immediate,1,lemon,grass,S,NaN,1262.41367623635
46,immediate,1,reed,train,,NaN,1266.91339446152
46,immediate,2,aisle,lieutenant,,1,1375.20664795412
46,immediate,2,tea,paper,,1,1379.70636014234
46,immediate,2,foot,gravy,,NaN,1384.20607836751
46,immediate,2,cottage,partner,S,1,1388.70579780007
46,immediate,2,blouse,globe,T,NaN,1393.20552508068
46,immediate,2,stain,cocktail,T,1,1397.70523485411
46,immediate,2,guitar,ring,,1,1402.20497571786
46,immediate,2,honeymoon,record,,NaN,1406.70467190815
46,immediate,2,pepper,net,S,NaN,1411.20440341462
46,immediate,2,ambulance,horse,,NaN,1415.70414125989
46,immediate,2,priest,lieutenant,,NaN,1420.20383865757
46,immediate,2,factory,paper,S,NaN,1424.70355627905
46,immediate,2,toe,gravy,,1,1429.20330076497
46,immediate,2,spike,partner,,NaN,1433.70298910722
46,immediate,2,bolt,globe,,1,1438.20271608598
46,immediate,2,pumpkin,cocktail,,NaN,1442.7024276705
46,immediate,2,crane,ring,T,NaN,1447.20215646034
46,immediate,2,cord,record,T,1,1451.70186683747
46,immediate,2,cup,net,,1,1456.20158506264
46,immediate,2,clown,horse,S,1,1460.70130358966
46,immediate,3,neck,hotel,S,1,1599.70928474471
46,immediate,3,platform,rash,,NaN,1604.20900538466
46,immediate,3,passenger,pier,,NaN,1608.70872391168
46,immediate,3,wall,shark,S,NaN,1613.20844394794
46,immediate,3,beast,badge,,NaN,1617.7081697193
46,immediate,3,circus,toothbrush,,1,1622.20788220937
46,immediate,3,tobacco,telephone,,1,1626.70760013269
46,immediate,3,root,chain,,1,1631.20730900059
46,immediate,3,spray,ferry,T,NaN,1635.70703718673
46,immediate,3,breakfast,fence,T,1,1640.2067560156
46,immediate,3,siren,hotel,,NaN,1644.70647454262
46,immediate,3,cave,rash,S,1,1649.20619337148
46,immediate,3,judge,pier,,1,1653.7059118985
46,immediate,3,blood,shark,,1,1658.20564431052
46,immediate,3,carpet,badge,T,1,1662.70535076363
46,immediate,3,orchestra,toothbrush,,NaN,1667.20506747956
46,immediate,3,pants,telephone,S,NaN,1671.70480472114
46,immediate,3,tiger,chain,T,NaN,1676.20450423175
46,immediate,3,cloth,ferry,,1,1680.70422245693
46,immediate,3,eye,fence,,NaN,1685.20395486894
46,immediate,4,coal,pen,,1,2111.52725579087
46,immediate,4,hurricane,ridge,S,1,2116.02697280865
46,immediate,4,shed,seat,,NaN,2120.52668952459
46,immediate,4,apartment,camera,,NaN,2125.02641046639
46,immediate,4,toad,skin,T,NaN,2129.5261232583
46,immediate,4,hawk,rabbit,S,NaN,2134.02584269086
46,immediate,4,nest,thorn,,NaN,2138.52557027331
46,immediate,4,avenue,straw,,1,2143.02528457447
46,immediate,4,metal,pipe,,1,2147.52499706453
46,immediate,4,earth,shrimp,T,1,2152.02472585437
46,immediate,4,parade,pen,,NaN,2156.5244304964
46,immediate,4,animal,ridge,,NaN,2161.0241508345
46,immediate,4,satellite,seat,S,1,2165.52386936152
46,immediate,4,muscle,camera,,1,2170.02363588233
46,immediate,4,snake,skin,,1,2174.52330188785
46,immediate,4,policeman,rabbit,,1,2179.02302282965
46,immediate,4,beef,thorn,T,1,2183.52274196036
46,immediate,4,medal,straw,T,NaN,2188.02245686521
46,immediate,4,worm,pipe,S,NaN,2192.52217659962
46,immediate,4,toilet,shrimp,,NaN,2197.02190357837
46,immediate,5,crown,soldier,,1,2306.03172268407
46,immediate,5,bone,castle,S,NaN,2310.53144211663
46,immediate,5,crab,fork,,NaN,2315.03116064365
46,immediate,5,pile,rocket,T,NaN,2319.53087886882
46,immediate,5,elbow,corner,,1,2324.03059679214
46,immediate,5,sign,alley,S,1,2328.5303237709
46,immediate,5,rabbi,jelly,,NaN,2333.03003324249
46,immediate,5,pound,button,,1,2337.52975086396
46,immediate,5,snow,spot,T,1,2342.02947693718
46,immediate,5,canal,lion,,NaN,2346.52915954432
46,immediate,5,orange,soldier,,NaN,2351.0288563383
46,immediate,5,messenger,castle,,1,2355.52863614041
46,immediate,5,scar,fork,,1,2360.02836070438
46,immediate,5,screw,rocket,,1,2364.52805447989
46,immediate,5,choir,corner,T,NaN,2369.02772893714
46,immediate,5,aspirin,alley,,NaN,2373.52748489328
46,immediate,5,package,jelly,T,1,2378.0272097591
46,immediate,5,dentist,button,S,NaN,2382.52692647503
46,immediate,5,steak,spot,,NaN,2387.02665949074
46,immediate,5,tree,lion,S,1,2391.52631704452
46,immediate,6,storm,pencil,S,NaN,2498.00301606222
46,immediate,6,cow,dummy,,NaN,2502.50274485206
46,immediate,6,gentleman,chin,,1,2507.00247666038
46,immediate,6,rain,helmet,,NaN,2511.50216983219
46,immediate,6,leopard,magazine,,1,2516.00188986845
46,immediate,6,sweat,ambassador,T,NaN,2520.50160658439
46,immediate,6,palm,turkey,,1,2525.00132480956
46,immediate,6,lamp,club,T,1,2529.50104212919
46,immediate,6,pearl,spider,S,1,2534.00077967261
46,immediate,6,scissors,chapel,,NaN,2538.50047948507
46,immediate,6,page,pencil,,1,2543.00019499361
46,immediate,6,corpse,dummy,,1,2547.49991382248
46,immediate,6,mistress,chin,S,NaN,2551.9996456308
46,immediate,6,armor,helmet,T,1,2556.49935148022
46,immediate,6,store,magazine,T,NaN,2560.99906608322
46,immediate,6,glass,ambassador,,1,2565.4987824973
46,immediate,6,bean,turkey,,NaN,2569.99850132617
46,immediate,6,child,club,,NaN,2574.49821985319
46,immediate,6,sock,spider,,NaN,2578.99794713379
46,immediate,6,band,chapel,S,1,2583.49765630353
46,immediate,7,table,pigeon,,1,3028.63640331562
46,immediate,7,film,board,T,1,3033.13610584471
46,immediate,7,cabinet,husband,,NaN,3037.63581773108
46,immediate,7,necklace,vodka,,NaN,3042.13554863385
46,immediate,7,shower,restaurant,S,NaN,3046.63526836826
46,immediate,7,blade,glove,S,1,3051.13497210475
46,immediate,7,book,purse,,NaN,3055.63469002807
46,immediate,7,truck,cafe,,1,3060.13441157357
46,immediate,7,river,island,T,NaN,3064.63412496917
46,immediate,7,path,wood,,1,3069.13383504446
46,immediate,7,anchor,pigeon,T,NaN,3073.63356021213
46,immediate,7,bottle,board,,NaN,3078.13327360774
46,immediate,7,cart,husband,S,1,3082.63299636062
46,immediate,7,stomach,vodka,,1,3087.13271368025
46,immediate,7,bed,restaurant,,1,3091.63243009434
46,immediate,7,butterfly,glove,,NaN,3096.13214982875
46,immediate,7,dough,purse,T,1,3100.63186624283
46,immediate,7,camp,cafe,S,NaN,3105.13158265692
46,immediate,7,bear,island,,1,3109.63132714284
46,immediate,7,doll,wood,,NaN,3114.13101850357
46,immediate,8,juice,knight,,1,3241.12306059079
46,immediate,8,fountain,camel,T,1,3245.62276523282
46,immediate,8,cane,nail,,1,3250.12248164691
46,immediate,8,wolf,milk,,NaN,3254.6222031924
46,immediate,8,needle,cotton,,NaN,3259.12191870094
46,immediate,8,garlic,fort,S,NaN,3263.62163541688
46,immediate,8,butter,hammer,T,NaN,3268.12135243466
46,immediate,8,tower,flag,S,1,3272.62107156537
46,immediate,8,moon,ant,,1,3277.12078918685
46,immediate,8,kiss,mouth,,NaN,3281.62050892126
46,immediate,8,mountain,knight,,NaN,3286.12022322241
46,immediate,8,fuel,camel,,NaN,3290.61993993834
46,immediate,8,shield,nail,S,NaN,3295.1196599746
46,immediate,8,boat,milk,,1,3299.61938001086
46,immediate,8,bubble,cotton,S,1,3304.11909431201
46,immediate,8,whip,fort,,1,3308.61881374457
46,immediate,8,artist,hammer,,1,3313.11852955496
46,immediate,8,circle,flag,,NaN,3317.61824808198
46,immediate,8,peanut,ant,T,NaN,3322.11796057205
46,immediate,8,wind,mouth,T,1,3326.61770475612
46,immediate,9,skull,stove,S,1,3430.19451548765
46,immediate,9,jury,monk,,1,3434.69425454032
46,immediate,9,mansion,flame,,NaN,3439.193951938
46,immediate,9,spaghetti,cook,T,1,3443.69366744654
46,immediate,9,suit,bracelet,T,NaN,3448.1933944253
46,immediate,9,bus,market,,NaN,3452.69317634033
46,immediate,9,mule,scale,,1,3457.19282121651
46,immediate,9,arrow,college,S,NaN,3461.69253944168
46,immediate,9,planet,brain,,NaN,3466.1923243752
46,immediate,9,minister,hat,,1,3470.69199641767
46,immediate,9,pump,stove,,NaN,3475.19170558741
46,immediate,9,mayor,monk,,NaN,3479.69141022944
46,immediate,9,hair,flame,T,1,3484.1911290583
46,immediate,9,dirt,cook,,NaN,3488.69084667978
46,immediate,9,moose,bracelet,,1,3493.19056369756
46,immediate,9,briefcase,market,S,1,3497.6902804135
46,immediate,9,wing,scale,T,NaN,3502.19000044975
46,immediate,9,closet,college,,1,3506.6897147509
46,immediate,9,butcher,brain,,1,3511.18943297608
46,immediate,9,owl,hat,S,NaN,3515.68915029571
46,immediate,10,cigarette,bomb,T,1,3625.6489275804
46,immediate,10,whistle,wallet,S,1,3630.14863614644
46,immediate,10,coast,floor,,1,3634.64835225868
46,immediate,10,belly,brake,,NaN,3639.14806988016
46,immediate,10,menu,farm,,NaN,3643.64774252633
46,immediate,10,deck,rope,,1,3648.14750542496
46,immediate,10,ankle,cake,,1,3652.64724840164
46,immediate,10,witch,janitor,,NaN,3657.14694066791
46,immediate,10,dame,bowl,T,NaN,3661.64661271038
46,immediate,10,coffin,wine,S,NaN,3666.14637772195
46,immediate,10,alcohol,bomb,,NaN,3670.64604765149
46,immediate,10,fireplace,wallet,,NaN,3675.1458129649
46,immediate,10,lightning,floor,S,NaN,3679.64548591292
46,immediate,10,chair,brake,T,1,3684.14520051592
46,immediate,10,gift,farm,S,1,3688.64491602446
46,immediate,10,bee,rope,,NaN,3693.14468435635
46,immediate,10,magician,cake,T,NaN,3697.64439714826
46,immediate,10,vault,janitor,,1,3702.14412533441
46,immediate,10,nose,bowl,,1,3706.64383510785
