subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
55,delay,1,magazine,spice,,1,27207.3642894249,,NaN,NaN
55,delay,1,bubble,rice,T,1,27215.3967766891,rice,27216.5022241648,27216.854135721
55,delay,1,artist,nurse,S,1,27217.5299754387,nurse,27218.7260982653,27219.270032349
55,delay,1,mistress,roof,,1,27219.5465160889,,NaN,NaN
55,delay,1,satellite,carpet,,1,27227.5793456485,carpet,27230.3895000466,27230.9734337802
55,delay,1,finger,robin,S,1,27231.3624454373,robin,27233.2613406445,27233.6533251995
55,delay,1,elbow,wolf,,1,27233.9956123418,,NaN,NaN
55,delay,1,muscle,circle,T,1,27242.0284464291,,NaN,NaN
55,delay,1,steam,scout,,1,27250.0612581797,,NaN,NaN
55,delay,1,seat,tomato,,1,27258.0941007187,,NaN,NaN
55,delay,2,garlic,dust,,1,27276.1432943477,dust,27278.9071003333,27279.18707464
55,delay,2,drill,seal,,1,27279.5094199121,,NaN,NaN
55,delay,2,stove,deck,S,1,27287.5422470569,deck,27290.8505096246,27291.2664463983
55,delay,2,babe,soil,T,1,27291.5419962215,soil,27293.0023649767,27294.1383108422
55,delay,2,detective,boot,,1,27294.4417809739,boot,27298.6660731335,27298.9700515767
55,delay,2,beach,ocean,,1,27299.4748369192,,NaN,NaN
55,delay,2,board,butcher,,1,27307.5076649696,,NaN,NaN
55,delay,2,spring,bracelet,,1,27315.5405056975,,NaN,NaN
55,delay,2,bed,machine,S,1,27323.5733210703,,NaN,NaN
55,delay,2,pocket,gown,T,1,27331.6061379522,,NaN,NaN
55,delay,3,flag,physician,,1,27349.6553816879,,NaN,NaN
55,delay,3,powder,sack,,1,27357.6878466155,,NaN,NaN
55,delay,3,shield,mule,,1,27365.7206746658,mule,27370.5825041829,27371.0384707913
55,delay,3,crown,cheese,S,1,27371.5203018236,,NaN,NaN
55,delay,3,janitor,coffin,T,1,27379.5531371182,coffin,27382.2139101079,27382.6618614525
55,delay,3,telephone,policeman,S,1,27383.1695720011,,NaN,NaN
55,delay,3,table,corner,,1,27391.2024060884,,NaN,NaN
