subject,group,list,cue,target,practice,test,onset
87,immediate,1,tape,button,,1,113015.275317707
87,immediate,1,tomb,movie,S,NaN,113019.774986281
87,immediate,1,beef,coal,,1,113024.274641272
87,immediate,1,lung,rice,,NaN,113028.774314978
87,immediate,1,jail,wood,,NaN,113033.273978119
87,immediate,1,station,aspirin,T,NaN,113037.773644278
87,immediate,1,plane,apartment,,1,113042.273310739
87,immediate,1,boot,emperor,T,1,113046.772986256
87,immediate,1,pencil,knight,S,1,113051.272643662
87,immediate,1,flame,tiger,,NaN,113055.772306803
87,immediate,1,coast,button,,NaN,113060.271968132
87,immediate,1,salmon,movie,,1,113064.771644555
87,immediate,1,pile,coal,S,NaN,113069.271297735
87,immediate,1,cloth,rice,T,1,113073.77096812
87,immediate,1,mayor,wood,S,1,113078.270635486
87,immediate,1,canal,aspirin,,1,113082.770300438
87,immediate,1,prisoner,apartment,T,NaN,113087.269959354
87,immediate,1,pork,emperor,,NaN,113091.769637889
87,immediate,1,storm,knight,,NaN,113096.269299822
87,immediate,1,board,tiger,,1,113100.76896417
87,immediate,2,marble,smile,T,NaN,113230.759345274
87,immediate,2,palm,animal,,NaN,113235.259014452
87,immediate,2,sword,peanut,S,NaN,113239.758702948
87,immediate,2,bread,card,,1,113244.258328962
87,immediate,2,quarter,ear,,NaN,113248.758017759
87,immediate,2,ball,bell,,NaN,113253.257692069
87,immediate,2,pond,jelly,S,1,113257.757362454
87,immediate,2,instrument,hose,,1,113262.257022576
87,immediate,2,spaghetti,butcher,T,1,113266.756689641
87,immediate,2,ribbon,judge,,1,113271.256356404
87,immediate,2,suitcase,smile,,1,113275.756024375
87,immediate,2,cane,animal,T,1,113280.255699589
87,immediate,2,parade,peanut,,1,113284.755373898
87,immediate,2,steak,card,T,NaN,113289.255029795
87,immediate,2,cherry,ear,S,1,113293.754695653
87,immediate,2,chart,bell,,1,113298.254364529
87,immediate,2,worm,jelly,,NaN,113302.754067513
87,immediate,2,leaf,hose,,NaN,113307.253709827
87,immediate,2,bucket,butcher,,NaN,113311.753363007
87,immediate,2,whistle,judge,S,NaN,113316.253040334
87,immediate,3,band,church,,NaN,113422.228553456
87,immediate,3,alcohol,child,,NaN,113426.728224445
87,immediate,3,swamp,river,T,1,113431.227892717
87,immediate,3,ceiling,bear,,1,113435.727576987
87,immediate,3,banana,paint,S,NaN,113440.227226545
87,immediate,3,deer,tide,,1,113444.72689693
87,immediate,3,bedroom,moose,,1,113449.226565806
87,immediate,3,club,steel,T,NaN,113453.726236493
87,immediate,3,bloom,boss,,NaN,113458.225904162
87,immediate,3,lamp,bite,S,1,113462.725599298
87,immediate,3,potato,church,,1,113467.225238292
87,immediate,3,ambassador,child,S,1,113471.724906866
87,immediate,3,shop,river,,NaN,113476.224574836
87,immediate,3,fountain,bear,S,NaN,113480.724245825
87,immediate,3,ambulance,paint,,1,113485.223912588
