subject,group,list,cue,target,practice,test,onset
7,delay,1,boss,music,,NA,536145.667628652
7,delay,1,deer,magazine,,1,536150.16729647
7,delay,1,bone,hair,,1,536154.66701047
7,delay,1,thread,garbage,,NA,536159.166703341
7,delay,1,newspaper,envelope,S,NA,536163.666358783
7,delay,1,tunnel,physician,T,NA,536168.166079122
7,delay,1,horse,dentist,S,1,536172.665752675
7,delay,1,shop,cord,,NA,536177.165429548
7,delay,1,page,sock,,1,536181.665149283
7,delay,1,coach,deck,T,1,536186.164843663
7,delay,1,ridge,music,S,1,536190.664528988
7,delay,1,siren,magazine,T,NA,536195.164220048
7,delay,1,colonel,hair,S,NA,536199.663907485
7,delay,1,puppy,garbage,T,1,536204.163600658
7,delay,1,palace,envelope,,1,536208.663291114
7,delay,1,gorilla,physician,,1,536213.162973722
7,delay,1,palm,dentist,,NA,536217.662644558
7,delay,1,spice,cord,,1,536222.162365199
7,delay,1,port,sock,,NA,536226.662055655
7,delay,1,dollar,deck,,NA,536231.161745206
7,delay,2,foot,shoulder,,NA,536312.639500154
7,delay,2,mouth,dial,,1,536317.139206608
7,delay,2,ceiling,surf,S,1,536321.638885292
7,delay,2,collar,flesh,,1,536326.138575446
7,delay,2,nurse,court,,NA,536330.638270732
7,delay,2,library,net,S,NA,536335.137961792
7,delay,2,glove,cotton,,1,536339.637625383
7,delay,2,bourbon,screw,,NA,536344.137346628
7,delay,2,spider,spray,T,1,536348.637040103
7,delay,2,snake,photograph,T,NA,536353.13673237
7,delay,2,sugar,shoulder,,1,536357.636407733
7,delay,2,cart,dial,,NA,536362.136101208
7,delay,2,wood,surf,,NA,536366.635807058
7,delay,2,pier,flesh,S,NA,536371.13548363
7,delay,2,blade,court,S,1,536375.635180424
7,delay,2,basket,net,,1,536380.134836772
7,delay,2,weed,cotton,T,NA,536384.634596955
7,delay,2,officer,screw,T,1,536389.134274129
7,delay,2,lobster,spray,,NA,536393.633967604
7,delay,2,beach,photograph,,1,536398.133587126
7,delay,3,pony,storm,,1,536473.411856663
7,delay,3,tide,movie,T,NA,536477.911523273
7,delay,3,hand,brandy,,NA,536482.41124331
7,delay,3,telephone,wind,S,1,536486.910906298
7,delay,3,chicken,avenue,S,NA,536491.410629957
7,delay,3,chapel,passenger,,NA,536495.910323734
7,delay,3,quarter,lunch,,1,536500.410008757
7,delay,3,turkey,carriage,,NA,536504.909699816
7,delay,3,shell,crab,T,1,536509.409404761
7,delay,3,leopard,ocean,,1,536513.909088879
7,delay,3,cafe,storm,,NA,536518.408783862
7,delay,3,gravy,movie,,1,536522.908518388
7,delay,3,hospital,brandy,,1,536527.40817051
7,delay,3,platform,wind,,NA,536531.907861569
7,delay,3,pigeon,avenue,,1,536536.407557157
7,delay,3,ship,passenger,S,1,536540.907260894
7,delay,3,flame,lunch,S,NA,536545.406950747
7,delay,3,salad,carriage,T,1,536549.906645429
7,delay,3,poison,crab,,NA,536554.406337696
7,delay,3,train,ocean,T,NA,536558.906031774
7,delay,4,monk,emperor,,NA,536639.66720003
7,delay,4,scissors,club,,1,536644.16690739
7,delay,4,brain,hardware,,NA,536648.666543211
7,delay,4,pumpkin,channel,T,NA,536653.166278643
7,delay,4,sheep,sponge,T,1,536657.665961553
7,delay,4,shepherd,neck,,1,536662.165677364
7,delay,4,owl,hood,S,NA,536666.665340352
7,delay,4,president,plane,,1,536671.165013905
7,delay,4,doll,date,S,1,536675.664735149
7,delay,4,hockey,fireplace,,NA,536680.164419568
7,delay,4,knight,emperor,S,1,536684.664096743
7,delay,4,belly,club,,NA,536689.163791425
7,delay,4,bird,hardware,T,1,536693.663548891
7,delay,4,peanut,channel,,1,536698.163206144
7,delay,4,toe,sponge,,NA,536702.662901128
7,delay,4,body,neck,S,NA,536707.162606375
7,delay,4,alley,hood,,1,536711.662311319
7,delay,4,hawk,plane,T,NA,536716.16195348
7,delay,4,machine,date,,NA,536720.661689817
7,delay,4,poster,fireplace,,1,536725.16138631
7,delay,5,scout,gate,S,NA,536820.821540632
7,delay,5,coast,gallery,S,1,536825.321240445
7,delay,5,hook,dummy,,NA,536829.82091913
7,delay,5,porch,note,,1,536834.320625584
7,delay,5,sting,brush,T,1,536838.820308795
7,delay,5,roof,guitar,,1,536843.320004081
7,delay,5,scale,finger,,NA,536847.819706611
7,delay,5,rabbit,bowl,T,NA,536852.31940733
7,delay,5,cheese,gift,,1,536856.819083297
7,delay,5,boot,branch,,NA,536861.318793072
7,delay,5,straw,gate,,1,536865.81850345
7,delay,5,choir,gallery,,NA,536870.318176701
7,delay,5,lightning,dummy,,1,536874.817874703
7,delay,5,shark,note,T,NA,536879.317571196
7,delay,5,bread,brush,,NA,536883.817241428
7,delay,5,earth,guitar,S,NA,536888.316934601
7,delay,5,ground,finger,T,1,536892.816631094
7,delay,5,tent,bowl,,1,536897.316336944
7,delay,5,marble,gift,,NA,536901.816030721
7,delay,5,copper,branch,S,1,536906.315733854
7,delay,6,giant,wire,,1,537316.754539097
7,delay,6,aspirin,wheel,,NA,537321.254261548
7,delay,6,policeman,stain,,1,537325.753945062
7,delay,6,crown,soldier,S,1,537330.253617106
7,delay,6,whip,sack,,NA,537334.753333219
7,delay,6,fuel,army,T,NA,537339.253010393
7,delay,6,chair,college,,NA,537343.752700246
7,delay,6,building,helmet,T,1,537348.252402776
7,delay,6,floor,thorn,,1,537352.752102287
7,delay,6,rabbi,chest,S,NA,537357.251796668
7,delay,6,mistress,wire,S,NA,537361.751480483
7,delay,6,cane,wheel,S,1,537366.251195691
7,delay,6,bomb,stain,T,NA,537370.750875582
7,delay,6,camera,soldier,,NA,537375.250575999
7,delay,6,corpse,sack,,1,537379.750258305
7,delay,6,bed,army,,1,537384.249978041
7,delay,6,milk,college,T,1,537388.749672119
7,delay,6,tea,helmet,,NA,537393.249363782
7,delay,6,shed,thorn,,NA,537397.7490642
7,delay,6,cigarette,chest,,1,537402.248756769
7,delay,7,shoe,lieutenant,,1,537479.643517735
7,delay,7,coal,key,,NA,537484.143206681
7,delay,7,pond,lamp,,NA,537488.642896836
7,delay,7,fork,steam,,1,537493.142611138
7,delay,7,drug,portrait,T,NA,537497.642295255
7,delay,7,tail,clown,S,NA,537502.141982693
7,delay,7,bank,hat,S,1,537506.641700315
7,delay,7,tongue,meal,,NA,537511.141373566
7,delay,7,lung,dough,,1,537515.641056778
7,delay,7,circus,test,T,1,537520.140751158
7,delay,7,tank,lieutenant,S,NA,537524.640438595
7,delay,7,lane,key,,1,537529.1401369
7,delay,7,bottle,lamp,T,1,537533.639834298
7,delay,7,pencil,steam,T,NA,537538.139546487
7,delay,7,goat,portrait,,1,537542.639241471
7,delay,7,spoon,clown,,1,537547.138937964
7,delay,7,mule,hat,,NA,537551.638605782
7,delay,7,banner,meal,S,1,537556.138341817
7,delay,7,badge,dough,,NA,537560.638019293
7,delay,7,potato,test,,NA,537565.137717899
7,delay,8,tomb,cottage,,NA,537641.115896791
7,delay,8,ambulance,bullet,S,1,537645.615587549
7,delay,8,laundry,barn,T,NA,537650.115281024
7,delay,8,mirror,mouse,S,NA,537654.61497631
7,delay,8,purse,beam,T,1,537659.114634166
7,delay,8,pork,skirt,,1,537663.61436507
7,delay,8,mechanic,fruit,,NA,537668.114062468
7,delay,8,gold,sun,,1,537672.613744171
7,delay,8,liquor,squirrel,,NA,537677.113444588
7,delay,8,pocket,farm,,1,537681.61313595
7,delay,8,river,cottage,T,1,537686.112859307
7,delay,8,messenger,bullet,,NA,537690.612525917
7,delay,8,drain,barn,,1,537695.112230258
7,delay,8,eye,mouse,,1,537699.611917696
7,delay,8,patch,beam,,NA,537704.111609661
7,delay,8,hound,skirt,,NA,537708.611304947
7,delay,8,rock,fruit,S,1,537713.110999931
7,delay,8,grass,sun,T,NA,537717.610703366
7,delay,8,castle,squirrel,,1,537722.110410726
7,delay,8,battle,farm,S,NA,537726.61009756
7,delay,9,cheek,hurricane,S,NA,537801.821663785
7,delay,9,honeymoon,cross,T,1,537806.321359977
7,delay,9,axe,reed,,NA,537810.821056772
7,delay,9,breast,trail,,NA,537815.320730023
7,delay,9,path,duck,,1,537819.820428327
7,delay,9,bedroom,iron,,1,537824.320120292
7,delay,9,knee,toast,S,1,537828.819815276
7,delay,9,horn,magician,T,NA,537833.319530483
7,delay,9,crowd,moon,,1,537837.819221241
7,delay,9,pepper,spaghetti,,NA,537842.318904151
7,delay,9,hose,hurricane,,1,537846.81862117
7,delay,9,powder,cross,,NA,537851.318301363
7,delay,9,ticket,reed,S,1,537855.817985179
7,delay,9,toad,trail,T,1,537860.317681672
7,delay,9,brake,duck,,NA,537864.817368204
7,delay,9,camel,iron,T,NA,537869.317085223
7,delay,9,tooth,toast,,NA,537873.816774471
7,delay,9,nose,magician,,1,537878.316477303
7,delay,9,chin,moon,S,NA,537882.81616957
7,delay,9,dice,spaghetti,,1,537887.315864856
7,delay,10,spike,cigar,,1,537962.327432832
7,delay,10,child,feast,T,1,537966.827103065
7,delay,10,pearl,corridor,,1,537971.32679986
7,delay,10,seat,parade,T,NA,537975.826518689
7,delay,10,cook,cereal,S,NA,537980.326187714
7,delay,10,pool,bow,S,1,537984.825911977
7,delay,10,gown,soap,,NA,537989.325581002
7,delay,10,planet,metal,,1,537993.825320961
7,delay,10,uniform,rifle,,NA,537998.324988477
7,delay,10,lock,minister,,NA,538002.824684668
7,delay,10,clay,cigar,S,NA,538007.324378143
7,delay,10,poet,feast,,NA,538011.824070712
7,delay,10,wine,corridor,T,NA,538016.323764186
7,delay,10,salmon,parade,,1,538020.823439852
7,delay,10,menu,cereal,,1,538025.323156871
7,delay,10,snow,bow,,NA,538029.82282982
7,delay,10,island,soap,T,1,538034.322526011
7,delay,10,truck,metal,,NA,538038.822219787
7,delay,10,butterfly,rifle,S,1,538043.321947672
7,delay,10,judge,minister,,1,538047.821639034
