subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
69,immediate,1,coffee,lock,,1,705161.825768376,,NaN,NaN
69,immediate,1,bell,muscle,S,1,705169.858310577,muscle,705171.976272054,705172.984180162
69,immediate,1,tea,rope,,1,705173.224730141,rope,705174.50415599,705174.976121734
69,immediate,1,mistress,clay,T,1,705175.191280888,clay,705179.567899886,705180.007838381
69,immediate,1,blanket,kiss,,1,705180.440947874,kiss,705181.583760473,705182.095758164
69,immediate,1,tail,milk,,1,705182.240841563,,NaN,NaN
69,immediate,1,coffin,basket,,1,705190.273689536,basket,705193.447220873,705195.183115606
69,immediate,1,potato,porch,S,1,705195.590011437,porch,705196.551023581,705197.118998626
69,immediate,1,dummy,artist,,1,705197.406565912,artist,705200.566805386,705201.278821249
69,immediate,1,bus,coach,T,1,705201.522974987,coach,705202.526727256,705202.98272103
69,immediate,2,seat,officer,,1,705386.745105615,officer,705387.989547618,705388.805425652
69,immediate,2,ground,bench,,1,705389.127962899,bench,705390.069368827,705390.541336081
69,immediate,2,shower,jeep,,1,705391.511148594,jeep,705393.533227244,705393.869180112
69,immediate,2,window,bank,T,1,705394.294301206,bank,705395.59711995,705395.941094723
69,immediate,2,knight,sting,S,1,705396.360846248,sting,705397.293005676,705397.812968826
69,immediate,2,puppy,pepper,T,1,705398.027408677,pepper,705399.19694838,705399.804906474
69,immediate,2,poster,barn,,1,705401.060553365,barn,705402.524750153,705402.948737809
69,immediate,2,path,lobster,,1,705404.093715561,,NaN,NaN
69,immediate,2,station,building,S,1,705412.126523689,building,705413.620218242,705415.012144239
69,immediate,2,lane,bolt,,1,705418.509465793,,NaN,NaN
69,immediate,3,elephant,book,S,1,705627.613420934,book,705628.681538602,705629.20947355
69,immediate,3,cave,storm,,1,705629.629637399,storm,705630.665413294,705631.20935915
69,immediate,3,dial,cherry,T,1,705631.812829372,cherry,705632.721393969,705633.273247631
69,immediate,3,envelope,rash,,1,705633.612716421,rash,705634.825189432,705635.233129053
69,immediate,3,garlic,court,,1,705635.712584846,court,705636.657123953,705637.265098347
69,immediate,3,pigeon,barrel,,1,705637.579142807,hardware,705643.560734021,705644.680692523
69,immediate,3,pie,rifle,S,1,705644.945348965,rifle,705646.128662582,705646.608594691
69,immediate,3,duck,mouse,,1,705646.845237855,cherry,705649.77645763,705650.352401455
69,immediate,3,board,shoulder,,1,705650.76166015,,NaN,NaN
69,immediate,3,park,flag,T,1,705658.794485786,rifle,705661.751873644,705662.999755503
69,immediate,4,balloon,saddle,T,1,706177.179120349,saddle,706178.382101458,706179.182056422
69,immediate,4,date,wolf,,1,706179.711944325,wolf,706181.325991291,706181.925939554
69,immediate,4,cannon,blood,,1,706182.328463725,blood,706184.077815734,706184.565777594
69,immediate,4,mustard,paper,,1,706184.878316438,paper,706185.941699928,706186.309705098
69,immediate,4,glass,planet,S,1,706186.494855157,planet,706187.59769165,706188.357596556
69,immediate,4,brush,parade,,1,706188.561425252,,NaN,NaN
69,immediate,4,cheese,pork,,1,706197.594205007,,NaN,NaN
69,immediate,4,cafe,morgue,T,1,706205.6270237,,NaN,NaN
69,immediate,4,messenger,paint,,1,706213.65985658,child,706218.596127173,706219.292060289
69,immediate,4,library,elbow,S,1,706219.509516805,elbow,706220.699999608,706221.763931554
69,immediate,5,tide,hurricane,,1,706413.631037671,hurricane,706415.074304943,706416.170212824
69,immediate,5,spark,laundry,,1,706416.363864121,laundry,706417.722198091,706418.602093797
69,immediate,5,bed,dough,S,1,706418.997032233,dough,706420.370047472,706420.946010615
69,immediate,5,meal,magazine,T,1,706421.313553656,,NaN,NaN
69,immediate,5,bedroom,flesh,,1,706429.346394384,,NaN,NaN
69,immediate,5,corridor,portrait,T,1,706437.379214888,portrait,706439.153119792,706440.968976395
69,immediate,5,fort,fruit,,1,706441.36230206,,NaN,NaN
69,immediate,5,soap,siren,,1,706449.395132827,,NaN,NaN
69,immediate,5,shed,suitcase,S,1,706457.427963594,suitcase,706459.816090837,706461.096022281
69,immediate,5,boat,leaf,,1,706461.544375083,,NaN,NaN
69,immediate,6,mirror,army,,1,706653.832698497,army,706654.878348132,706655.35829805
69,immediate,6,cloud,scout,,1,706656.132217141,scout,706657.462204291,706658.494169057
69,immediate,6,cigarette,squirrel,S,1,706658.998720769,squirrel,706659.902069438,706661.477993341
69,immediate,6,wind,blouse,,1,706662.065184313,blouse,706663.381930914,706664.149893644
69,immediate,6,spring,steel,T,1,706664.714989968,,NaN,NaN
69,immediate,6,mouth,detective,,1,706674.747720522,,NaN,NaN
69,immediate,6,quarter,card,S,1,706682.780552194,card,706683.988888382,706684.484834719
69,immediate,6,fly,owl,T,1,706684.763732637,owl,706685.996797396,706686.228774598
69,immediate,6,page,shore,,1,706686.696951248,,NaN,NaN
69,immediate,6,bean,spike,,1,706694.729808879,spike,706696.708279592,706697.380239661
69,immediate,7,shoe,college,,1,707197.348736722,college,707199.771201556,707200.667111791
69,immediate,7,iron,dentist,,1,707203.131348121,dentist,707206.074906525,707206.834810828
69,immediate,7,ring,scale,S,1,707207.247790399,scale,707208.082766639,707208.634737116
69,immediate,7,beam,shop,T,1,707208.831020224,shop,707209.690693039,707210.250638332
69,immediate,7,wreck,corner,,1,707210.514227742,corner,707211.674589163,707212.218526265
69,immediate,7,lemon,stomach,,1,707212.61412122,stomach,707213.706502614,707214.482458272
