subject,group,list,cue,target,practice,test,onset,response,firstPress,lastPress
47,immediate,1,television,fly,T,1,1427.94833967609,fly,1428.8203656057,1429.22033053141
47,immediate,1,goat,needle,,1,1429.53127980711,neede,1431.81216570761,1432.66009843741
47,immediate,1,rash,restaurant,,1,1433.03097222792,restaruant,1434.44400579782,1435.69190134043
47,immediate,1,rabbi,laundry,S,1,1436.09741204865,laundry,1437.85182953774,1438.58774126403
47,immediate,1,library,drum,,1,1438.91385036016,drum,1440.29963736444,1440.78761340285
47,immediate,1,chicken,pie,,1,1441.31364444208,pie,1442.21954241635,1442.55542613149
47,immediate,1,channel,butcher,,1,1442.93020789817,butcher,1445.57932705658,1446.98720120448
47,immediate,1,package,cave,T,1,1447.3965257135,cave,1448.65115087136,1448.96318256017
47,immediate,1,chest,magazine,,1,1449.34636887528,magazines,1450.61100197768,1451.69091883773
47,immediate,1,coach,lion,S,1,1451.96284690948,lion,1453.26687610626,1453.69880119579
47,immediate,2,wheat,stove,,1,1618.3670011301,stove,1619.82458478319,1620.64051569469
47,immediate,2,coffee,chart,T,1,1620.83317194733,chart,1621.76848070974,1622.2724049855
47,immediate,2,ant,morgue,S,1,1622.41638464362,morgue,1623.24036483298,1623.88032030494
47,immediate,2,pencil,factory,,1,1624.01623649851,factory,1625.08824685297,1625.80013359622
47,immediate,2,cord,brat,,1,1626.06607549484,brat,1628.29605387073,1628.68003856361
47,immediate,2,thorn,basket,,1,1628.91590350405,basket,1630.91190286172,1631.71186199203
47,immediate,2,bread,trail,,1,1631.89898876174,,NaN,NaN
47,immediate,2,dentist,trash,S,1,1639.93170263039,trash,1641.5912314879,1642.18318438331
47,immediate,2,brush,body,,1,1642.44818150975,body,1647.00693879325,1647.37488167709
47,immediate,2,nest,drug,T,1,1647.66444801157,drugs,1648.87879569015,1649.35076795188
47,immediate,3,pony,janitor,,1,1816.75173982966,janitor,1818.26832435448,1818.94026715622
47,immediate,3,spice,beast,,1,1819.36792235844,beast,1821.56415033287,1822.54008731747
47,immediate,3,vice,wedding,T,1,1822.95098081237,wedding,1823.78803326805,1824.49191933034
47,immediate,3,soup,cheek,,1,1824.68417956346,cheek,1825.6278880448,1826.8277997252
47,immediate,3,lobster,hose,S,1,1827.06730128392,hose,1827.94775832426,1828.3556943502
47,immediate,3,ball,husband,S,1,1828.50053034017,husband,1829.5236582424,1830.65954032759
